# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.9.2,marginal.10.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.9.3,marginal.10.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,marginal.9.4,marginal.10.4,index.1,index.2,index.3,index.4
-742.113,0.997518,0.0142451,8,255,0,751.788,-0.748253,-0.141181,-2.83882,-0.734894,-0.639428,-0.597414,-0.495224,-0.554379,0.240739,0.306663,-2.0722,0.170344,-0.107363,0.619074,1.33931,0.919393,0.337277,0.837892,-0.299144,-1.178,-1.06254,0.244871,0.711971,0.324752,0.0196522,0.399504,5.1439,4.97123,0.994199,0.993113,0.000344454,0.273609,0.0525693,0.198247,0.209228,0.2142,0.226648,0.219381,0.330525,0.340937,0.0873295,0.217321,0.202916,0,0,0,0,0,0,0,0,0.210825,0.211125,0.211258,0.21158,0,0,0,0,0,0,0.19409,0.200345,0.196707,0.249594,0.254359,0,0,0,0,0,10,12,6,9
-749.291,0.999611,0.0142451,8,255,0,762.527,-0.945403,-2.66033,-1.15989,0.702257,-0.370868,0.00952769,-0.682847,-2.01175,-2.62132,1.09316,2.16957,-0.19292,-0.502473,-0.314192,-1.36339,-1.12693,-0.33616,-0.937144,0.222868,0.592126,1.08138,-0.240172,0.0800623,0.519917,0.391131,0.106801,5.02418,5.26562,0.993466,0.99486,0.000344454,0.210126,0.230528,0.257698,0.241793,0.247355,0.237295,0.21878,0.210639,0.263657,0.280508,0.251024,0.222331,0,0,0,0,0,0,0,0,0.269714,0.195711,0.220053,0.177303,0,0,0,0,0,0,0.258608,0.244835,0.219805,0.208949,0.281139,0,0,0,0,0,10,12,6,9
-742.917,0.999747,0.0142451,9,511,0,765.936,-1.38152,0.235236,-1.91099,0.422956,-0.458628,-0.140779,0.35666,0.484401,1.17044,1.59927,-2.6449,0.359353,-0.235866,0.121532,1.26233,1.05384,1.22673,0.351253,0.15639,-0.204152,-1.43633,0.242643,0.223106,0.629463,0.0357544,0.129271,5.88145,5.33562,0.997217,0.995206,0.000344454,0.235067,0.160314,0.242628,0.208547,0.220415,0.239939,0.245138,0.274327,0.293624,0.139573,0.25107,0.187806,0,0,0,0,0,0,0,0,0.224921,0.219552,0.221477,0.224514,0,0,0,0,0,0,0.208705,0.219377,0.222179,0.237657,0.247695,0,0,0,0,0,10,12,6,9
-740.128,0.999641,0.0142451,8,255,0,756.594,-1.43006,-0.0791905,-1.79515,0.621624,-0.275531,0.0831121,0.333775,0.928554,1.22808,1.19882,-1.88502,-0.871285,-0.681076,-0.272727,-0.143859,0.55682,0.22985,1.22453,0.153876,-0.673484,-0.510871,0.171149,0.196777,0.152022,0.593552,0.0655526,6.55522,5.09074,0.998579,0.993884,0.000344454,0.214908,0.163633,0.238932,0.208499,0.220313,0.228849,0.250013,0.261149,0.260047,0.161239,0.216722,0.221616,0,0,0,0,0,0,0,0,0.244277,0.159851,0.190405,0.21428,0,0,0,0,0,0,0.212343,0.215075,0.221657,0.225025,0.224695,0,0,0,0,0,10,12,6,9
-728.972,0.999895,0.0142451,8,255,0,749.122,-0.980772,-0.563153,-1.21404,-0.0202607,-0.393365,-0.167614,0.193545,-0.131802,-0.676047,0.981876,-1.06288,-0.245748,-0.538928,0.951318,0.893757,0.137551,0.295738,0.497565,0.295738,0.567206,0.07086,1.57732,0.784121,0.0707675,0.489948,0.370322,4.87877,5.03533,0.992451,0.993538,0.000344454,0.184075,0.119502,0.256222,0.204803,0.234956,0.289227,0.240011,0.171212,0.4291,0.132496,0.223404,0.219937,0,0,0,0,0,0,0,0,0.225872,0.196363,0.213865,0.244104,0,0,0,0,0,0,0.213002,0.235624,0.215174,0.183853,0.290367,0,0,0,0,0,10,12,6,9
-734.811,0.998483,0.0142451,8,255,0,745.119,-0.747128,-0.2668,-3.06028,-0.0654518,-0.0716118,-0.159623,-0.380436,-1.50098,-0.656549,0.751081,-1.11987,-0.461259,0.55655,0.0205497,0.373032,0.176232,-0.690061,-0.840496,0.786775,1.04995,1.20328,-0.424466,0.529166,0.228844,1.03537,0.118351,4.26627,5.24504,0.98616,0.994754,0.000344454,0.253196,0.072134,0.273742,0.273098,0.264005,0.242058,0.150383,0.216402,0.366678,0.177882,0.212735,0.253099,0,0,0,0,0,0,0,0,0.240328,0.2392,0.223463,0.187191,0,0,0,0,0,0,0.238794,0.234215,0.211897,0.228574,0.258291,0,0,0,0,0,10,12,6,9
-736.429,0.99808,0.0142451,8,255,0,750.028,-0.724905,-1.28255,-3.74444,-0.121068,-0.88836,-0.299472,-0.145918,-1.86226,-0.264239,1.31634,0.172594,0.835863,-0.307038,-0.432765,0.87852,-0.265512,0.0604793,0.661592,0.535784,0.973063,2.1555,0.65177,0.638607,0.127418,0.847027,0.117639,4.64585,4.78935,0.99049,0.991751,0.000344454,0.146014,0.0344723,0.262898,0.180003,0.241644,0.259867,0.10581,0.245748,0.468688,0.30036,0.223238,0.200344,0,0,0,0,0,0,0,0,0.231051,0.139174,0.206622,0.227538,0,0,0,0,0,0,0.217305,0.220214,0.189196,0.217971,0.249198,0,0,0,0,0,10,12,6,9
-738.44,0.999688,0.0142451,8,255,0,754.25,-0.908288,-0.803754,-3.276,-0.0333801,-0.608895,0.0206842,-0.194758,-1.82782,-0.876233,1.19525,-0.525081,0.188768,0.181821,-1.28357,0.292154,-0.113392,0.421358,1.01699,0.388879,-0.227964,3.40116,1.21847,0.666252,0.142489,1.19095,0.0754036,5.39065,4.95536,0.995462,0.993004,0.000344454,0.169328,0.0380033,0.253242,0.188236,0.260046,0.233635,0.0937192,0.162688,0.432218,0.19685,0.200123,0.199972,0,0,0,0,0,0,0,0,0.214758,0.123829,0.225296,0.185359,0,0,0,0,0,0,0.206872,0.204352,0.185954,0.196523,0.22099,0,0,0,0,0,10,12,6,9
-735.551,0.99991,0.0142451,8,255,0,750.872,-0.407581,-0.624182,-2.51133,-0.20293,-0.581203,-0.355479,-0.219154,-1.57424,-1.00131,0.759692,0.305923,-0.0331606,-0.225281,-2.61338,-0.0948409,-0.545769,-0.333563,1.4091,0.84158,-0.559413,2.54952,0.977392,0.705161,0.166746,1.44536,0.139075,5.45639,5.28625,0.995749,0.994965,0.000344454,0.204462,0.0639405,0.256593,0.209403,0.236766,0.254434,0.116601,0.164799,0.403408,0.330029,0.219633,0.214412,0,0,0,0,0,0,0,0,0.235931,0.153924,0.199771,0.231888,0,0,0,0,0,0,0.223977,0.227156,0.196918,0.209334,0.250856,0,0,0,0,0,10,12,6,9
-742.455,0.999796,0.0142451,7,255,0,750.149,-0.283961,-0.29048,-2.16797,-0.349723,-0.285156,-0.38626,-0.357656,-1.63589,-1.04861,0.839633,0.754295,-0.528667,-0.509631,-2.97339,-0.233941,0.165059,-0.66363,1.11963,0.414213,-0.244728,3.00106,1.16886,0.726916,0.131883,1.07615,0.173142,5.99748,5.02368,0.997521,0.993463,0.000344454,0.257508,0.0816158,0.249388,0.258246,0.244465,0.248313,0.115635,0.166804,0.440124,0.424964,0.237582,0.238017,0,0,0,0,0,0,0,0,0.237447,0.24966,0.230712,0.235974,0,0,0,0,0,0,0.247244,0.248126,0.210691,0.227378,0.286829,0,0,0,0,0,10,12,6,9
-740.808,0.99352,0.0142451,8,255,0,755.071,-0.936609,-1.32486,-2.92385,0.106209,-0.479679,-0.285348,0.0436923,-0.498519,0.118068,1.40007,-2.46619,0.0712889,-0.0778049,1.90751,0.450419,-0.186838,0.608719,-0.659457,-0.895205,-0.331771,-2.94633,-0.868627,0.354173,0.341848,0.153573,0.327978,4.10304,4.98483,0.983746,0.993206,0.000344454,0.195428,0.121467,0.286675,0.246446,0.259361,0.282201,0.245218,0.287529,0.387748,0.139767,0.246427,0.237334,0,0,0,0,0,0,0,0,0.246854,0.230934,0.236136,0.245122,0,0,0,0,0,0,0.226987,0.246063,0.215186,0.250517,0.335013,0,0,0,0,0,10,12,6,9
-739.1,0.998503,0.0142451,8,255,0,755.703,-1.61845,0.0735043,-1.49269,0.449845,0.205116,-0.122118,0.301589,-0.486751,0.214204,1.82124,1.12342,-0.160105,-0.780274,-0.994949,-0.223756,0.265268,-0.33202,0.973907,1.32111,-0.20852,3.12924,0.839451,0.945511,0.10195,0.42947,0.3018,6.33566,5.10659,0.998231,0.99398,0.000344454,0.195166,0.0526608,0.25652,0.215278,0.16794,0.230942,0.125346,0.21672,0.55439,0.393175,0.218534,0.208641,0,0,0,0,0,0,0,0,0.224582,0.20798,0.187164,0.214419,0,0,0,0,0,0,0.201546,0.221534,0.185409,0.217303,0.30381,0,0,0,0,0,10,12,6,9
-738.957,0.99614,0.0142451,8,255,0,755.51,0.216771,-0.700485,-2.57865,0.831492,0.105177,0.623629,0.522586,0.138156,-0.234195,1.04049,-1.71288,-1.59145,-1.56052,-0.193676,-0.672429,0.0766078,-0.268036,-1.09681,-1.18861,-1.21961,-2.80912,-1.65329,0.412818,1.12915,0.359057,0.230761,5.3558,5.0545,0.995301,0.99366,0.000344454,0.177868,0.0907179,0.289028,0.231639,0.271771,0.263619,0.234065,0.207705,0.307017,0.124771,0.221852,0.227786,0,0,0,0,0,0,0,0,0.235193,0.192472,0.222349,0.216283,0,0,0,0,0,0,0.234415,0.230359,0.215366,0.201512,0.251651,0,0,0,0,0,10,12,6,9
-741.985,0.999301,0.0142451,8,255,0,755.921,0.192064,-1.30502,-0.620094,1.50073,1.08233,0.00826082,0.0561871,-0.0228066,0.412668,1.42533,-0.431905,-1.19421,-1.12915,1.63149,-0.402255,0.182869,0.598915,0.839999,0.73154,0.120503,2.39847,1.13734,0.188582,1.27619,0.0770555,0.408041,4.43598,5.97151,0.988295,0.997456,0.000344454,0.202768,0.224298,0.300729,0.284528,0.24543,0.247095,0.244354,0.259718,0.297771,0.230489,0.244189,0.259654,0,0,0,0,0,0,0,0,0.258216,0.252157,0.237038,0.237699,0,0,0,0,0,0,0.234442,0.237953,0.232186,0.265177,0.352414,0,0,0,0,0,10,12,6,9
-737.615,0.999653,0.0142451,8,255,0,750.845,-0.42702,-1.20215,-1.99367,1.69835,1.20035,0.282608,0.145659,0.232941,0.00428721,1.42446,-0.76597,-1.08034,-1.04054,0.2048,-0.510723,0.637855,0.324862,0.560371,0.132683,0.401921,0.642286,0.614815,0.283869,0.893077,0.0402059,0.4729,4.79997,6.31694,0.991837,0.998198,0.000344454,0.179809,0.149184,0.331747,0.301424,0.249919,0.242755,0.247305,0.235507,0.314878,0.198671,0.240401,0.246805,0,0,0,0,0,0,0,0,0.246969,0.243346,0.236762,0.23579,0,0,0,0,0,0,0.240314,0.228862,0.236117,0.217443,0.349695,0,0,0,0,0,10,12,6,9
-731.706,0.999123,0.0142451,8,255,0,743.457,0.0835012,-0.151435,-1.69855,0.196554,-0.233459,0.455461,0.596979,-0.111076,0.335148,2.17364,0.486105,-0.984899,-0.964587,-0.354429,0.239321,-1.10488,-0.0429163,-0.510006,0.121027,-0.657324,-0.809753,-0.438641,0.870136,1.97337,1.35868,0.285989,5.41474,4.54774,0.995569,0.98952,0.000344454,0.185655,0.0569398,0.234648,0.175307,0.276375,0.30098,0.190914,0.25644,0.619401,0.281599,0.237242,0.243971,0,0,0,0,0,0,0,0,0.22761,0.145402,0.290268,0.328326,0,0,0,0,0,0,0.238031,0.244879,0.211892,0.232308,0.329194,0,0,0,0,0,10,12,6,9
-729.405,0.994573,0.0142451,7,127,0,742.946,0.0960057,0.101846,-1.47542,0.679388,0.268272,0.0601548,0.325783,-0.724834,0.573506,1.28251,-0.367688,-1.00024,-0.872854,0.123345,-0.28963,-0.860601,-0.254095,-0.298794,-0.21183,0.178932,-1.28491,-1.12536,0.444063,1.51581,0.196839,0.16248,5.12885,5.2946,0.994111,0.995006,0.000344454,0.235625,0.132965,0.284671,0.24914,0.23232,0.253929,0.176154,0.275235,0.341905,0.200279,0.220419,0.254846,0,0,0,0,0,0,0,0,0.242874,0.228526,0.221491,0.230498,0,0,0,0,0,0,0.233737,0.241442,0.211963,0.24878,0.270577,0,0,0,0,0,10,12,6,9
-726.78,0.99627,0.0142451,8,255,0,737.216,0.222299,0.0127904,-1.45303,0.671199,0.213497,-0.145072,0.552666,-0.520786,0.602926,1.47735,-0.518746,-0.704943,-0.633076,0.164281,-0.17316,0.0584128,-0.474844,-0.366558,-0.336243,0.288147,-0.591527,-0.870764,0.610384,2.51534,0.32647,0.221566,5.38083,5.42882,0.995417,0.995631,0.000344454,0.220049,0.1038,0.296012,0.241644,0.204056,0.281273,0.169502,0.287468,0.406504,0.169677,0.217837,0.249173,0,0,0,0,0,0,0,0,0.243999,0.218257,0.199462,0.237146,0,0,0,0,0,0,0.217936,0.244621,0.20444,0.246624,0.283137,0,0,0,0,0,10,12,6,9
-733.441,0.998795,0.0142451,8,255,0,739.633,-0.853271,-0.107365,-1.67103,0.384191,0.122413,0.6035,0.252786,-0.0629334,-0.0378345,1.46382,0.492575,-0.505551,-0.905948,2.64457,0.980822,-1.9802,-0.104088,-0.882531,0.0324744,-1.84568,-0.398618,-0.616253,1.04414,1.12047,0.13812,0.161418,5.7136,5.33795,0.99671,0.995217,0.000344454,0.16687,0.0379109,0.249896,0.202626,0.294715,0.225299,0.17337,0.177128,0.503567,0.271473,0.250943,0.179382,0,0,0,0,0,0,0,0,0.220056,0.214255,0.224997,0.217131,0,0,0,0,0,0,0.227288,0.218042,0.209941,0.210577,0.251053,0,0,0,0,0,10,12,6,9
-741.812,0.957771,0.0142451,8,255,0,756.096,-1.63484,-0.200037,-1.47844,1.50261,0.808608,-0.0842395,0.866244,-0.134173,0.679815,1.89758,-0.715985,0.572321,0.877304,-2.12663,-0.872171,1.65995,0.459482,0.31354,0.235457,1.47155,0.638958,0.518665,0.221723,0.0494435,0.242279,0.0711194,4.42727,4.86113,0.988194,0.992318,0.000344454,0.205176,0.1629,0.273248,0.243894,0.20938,0.246249,0.207559,0.238687,0.2909,0.187206,0.223203,0.225802,0,0,0,0,0,0,0,0,0.243328,0.213908,0.179972,0.216251,0,0,0,0,0,0,0.217807,0.229428,0.217208,0.227115,0.242517,0,0,0,0,0,10,12,6,9
-746.212,0.999603,0.0142451,8,255,0,759.138,0.225588,0.211331,-0.247025,0.545518,0.515097,-0.462883,0.787474,0.631698,-0.333031,1.94524,2.01023,-1.10038,-0.886036,1.45993,0.53691,-1.07449,-0.00150513,0.531988,-1.31326,-0.803166,-0.827914,-0.182264,0.393626,1.52243,0.136674,0.00411318,5.51819,5.0913,0.996003,0.993888,0.000344454,0.238404,0.207354,0.262961,0.26066,0.193799,0.281719,0.26955,0.201871,0.381504,0.387516,0.226892,0.288007,0,0,0,0,0,0,0,0,0.257319,0.256542,0.232375,0.263554,0,0,0,0,0,0,0.252873,0.253825,0.253706,0.252971,0.254708,0,0,0,0,0,10,12,6,9
-746.721,0.935915,0.0142451,8,255,0,765.15,-1.11112,-1.10213,-3.09096,1.81206,-0.185637,0.217487,0.802202,-0.157935,-0.939797,1.67011,1.0631,-0.284384,-0.959622,-1.84758,1.01346,0.379845,1.18297,-0.828541,-0.812256,2.09851,-1.19868,-1.30783,0.251374,0.390421,0.0470724,0.0328351,4.3268,5.86607,0.986962,0.997174,0.000344454,0.175287,0.114314,0.306079,0.211002,0.228309,0.255136,0.21216,0.181248,0.298583,0.267751,0.241219,0.196958,0,0,0,0,0,0,0,0,0.227469,0.211661,0.214786,0.219377,0,0,0,0,0,0,0.221951,0.22522,0.219869,0.215578,0.230135,0,0,0,0,0,10,12,6,9
-739.915,0.999844,0.0142451,8,255,0,763.941,-1.09186,0.982642,-2.39432,0.591764,-0.704506,0.744623,0.531878,0.474971,-0.214213,1.97971,0.522243,-0.352774,-0.686195,1.05299,-0.232497,-0.537481,0.00757223,-1.50316,1.40711,2.26232,0.297044,-0.222627,0.471308,0.999346,0.0443966,0.246079,5.03923,4.44283,0.993563,0.988374,0.000344454,0.278029,0.0733547,0.242899,0.148881,0.256273,0.237789,0.233002,0.180376,0.380121,0.236974,0.244476,0.18973,0,0,0,0,0,0,0,0,0.221799,0.212347,0.222932,0.221356,0,0,0,0,0,0,0.226563,0.217798,0.215494,0.188951,0.282035,0,0,0,0,0,10,12,6,9
-741.395,0.998414,0.0142451,8,255,0,753.743,-0.918464,-1.94031,-1.17823,-0.458659,0.654193,0.0435216,0.501132,-0.798599,0.0643384,1.08527,-0.945977,-0.169862,-0.448213,-1.64882,0.0190269,0.680941,-0.00635181,1.45545,-1.29395,-2.35888,-0.219387,0.213166,0.290845,0.735421,0.117503,0.140965,5.67385,5.76754,0.996577,0.996882,0.000344454,0.154797,0.185966,0.21963,0.279818,0.245587,0.270971,0.203207,0.246706,0.305657,0.196377,0.247588,0.211844,0,0,0,0,0,0,0,0,0.224322,0.247571,0.234619,0.244281,0,0,0,0,0,0,0.232243,0.243794,0.211987,0.23276,0.259088,0,0,0,0,0,10,12,6,9
-740.528,0.995445,0.0142451,8,255,0,755.969,-1.076,-1.29802,-0.545689,0.647338,-1.06021,-0.34405,-0.619954,-0.259505,-0.0346775,1.44255,-0.112674,0.687616,0.0596117,1.85186,-0.0321472,-0.36904,-0.0085988,-0.828056,0.779087,1.72547,-0.0184833,-0.103371,0.21836,0.0836467,0.0453893,0.170945,4.48964,4.40517,0.9889,0.987933,0.000344454,0.206351,0.234492,0.28431,0.214967,0.242471,0.2316,0.245871,0.255066,0.32083,0.251851,0.245842,0.236287,0,0,0,0,0,0,0,0,0.246472,0.23244,0.238257,0.236004,0,0,0,0,0,0,0.235755,0.227396,0.238359,0.245377,0.294844,0,0,0,0,0,10,12,6,9
-745.972,0.998394,0.0142451,8,255,0,757.89,-1.15068,-1.59055,-1.30884,0.878987,-1.25152,-0.980825,0.169049,0.31376,-0.705456,0.28106,-0.0678622,0.936008,0.427712,-0.225754,-0.904655,0.555713,2.16883,1.94374,0.285936,0.86482,0.936738,-0.176715,0.28355,0.246759,0.0368636,0.10416,5.90151,5.96808,0.997272,0.997447,0.000344454,0.192335,0.205032,0.323935,0.207691,0.220587,0.281567,0.289927,0.234283,0.288025,0.268201,0.255351,0.232473,0,0,0,0,0,0,0,0,0.250258,0.235966,0.23775,0.245433,0,0,0,0,0,0,0.230091,0.251755,0.254575,0.235159,0.253936,0,0,0,0,0,10,12,6,9
-743.152,0.99774,0.0142451,8,511,0,762.084,-0.874786,-1.39306,0.308953,1.2752,-1.27299,-0.727982,0.31012,-0.602401,0.213296,1.8644,-0.0444377,-0.502162,-0.617501,0.0269269,0.989909,1.88551,1.17764,-0.968379,0.285465,-0.140741,1.50722,-1.006,0.174544,0.436367,0.0897551,0.244814,4.79811,5.79875,0.991822,0.996978,0.000344454,0.211265,0.264486,0.298236,0.21475,0.231087,0.264525,0.234971,0.26128,0.319976,0.252767,0.253495,0.244212,0,0,0,0,0,0,0,0,0.2633,0.221848,0.230311,0.247039,0,0,0,0,0,0,0.217996,0.264092,0.223251,0.259541,0.343669,0,0,0,0,0,10,12,6,9
-733.73,0.999532,0.0142451,8,255,0,752.426,-1.26767,-0.53726,-3.61918,0.451096,0.319385,0.279864,-0.0576265,-0.362603,-0.347864,1.40379,0.186691,-0.113297,-0.459185,-0.355997,-0.586053,-0.94367,-1.07966,1.03286,-0.214827,-0.0309061,-1.60367,1.3456,0.533015,0.871794,0.309145,0.335136,6.23682,4.41053,0.998048,0.987997,0.000344454,0.160626,0.0359646,0.243849,0.231268,0.227582,0.197793,0.173466,0.174586,0.347552,0.219056,0.215322,0.170073,0,0,0,0,0,0,0,0,0.200911,0.19468,0.192838,0.177628,0,0,0,0,0,0,0.207675,0.190214,0.175387,0.176083,0.273678,0,0,0,0,0,10,12,6,9
-738.764,0.999439,0.0142451,8,255,0,750.923,-1.24309,-0.643728,-0.856493,0.0831686,-0.784817,-0.512493,0.19671,-0.294232,-0.0246316,0.857547,0.431016,1.22858,-0.296532,1.84955,0.586217,-0.137687,0.319799,-0.136202,0.607534,1.3792,0.58912,0.17023,0.480062,0.139885,0.012008,0.510075,4.42938,5.41009,0.988219,0.995549,0.000344454,0.183447,0.168756,0.240955,0.173598,0.192989,0.25096,0.209677,0.231709,0.314376,0.272454,0.230394,0.195296,0,0,0,0,0,0,0,0,0.215522,0.213797,0.214337,0.215748,0,0,0,0,0,0,0.177999,0.236493,0.194705,0.21693,0.301724,0,0,0,0,0,10,12,6,9
-746.936,0.998945,0.0142451,8,255,0,757.029,-1.40174,-0.706791,-3.30842,0.470916,0.454765,0.0227688,-0.0844871,-0.91986,-0.955779,1.88911,-2.65079,-0.206011,-0.263563,-2.66057,-0.595296,-0.518175,-0.518378,-0.224889,-1.08911,-1.27795,-0.30512,-0.338833,0.142128,1.59683,1.27899,0.180143,5.6012,4.67426,0.99632,0.990754,0.000344454,0.185923,0.136848,0.212167,0.21179,0.201879,0.199471,0.181448,0.180702,0.247163,0.14813,0.197041,0.183163,0,0,0,0,0,0,0,0,0.21863,0.215154,0.13678,0.121466,0,0,0,0,0,0,0.197465,0.194469,0.172294,0.171386,0.255029,0,0,0,0,0,10,12,6,9
-745.561,0.999958,0.0142451,8,255,0,761.761,-1.38377,-0.679049,-3.26865,0.159402,0.62949,0.0660455,-0.322111,-0.00683407,-1.60188,1.10332,-2.82971,0.488704,0.190873,-1.49478,0.0435209,0.567947,-0.0793485,0.376876,1.21522,0.659832,-0.266371,-0.35001,0.159052,0.522982,0.222173,0.218224,5.90063,4.38619,0.99727,0.987705,0.000344454,0.212627,0.151986,0.235675,0.249326,0.233026,0.222234,0.230972,0.189204,0.263607,0.161165,0.227809,0.201827,0,0,0,0,0,0,0,0,0.216795,0.234847,0.213331,0.199357,0,0,0,0,0,0,0.22588,0.211517,0.223132,0.168926,0.267532,0,0,0,0,0,10,12,6,9
-740.528,0.99917,0.0142451,8,255,0,757.902,-0.943392,-1.1314,-2.77381,0.459418,-0.872615,-0.204864,0.295132,-0.711688,-1.14604,1.49857,-1.78567,-0.597861,-1.46931,-0.430669,-0.916001,-0.787089,-0.753465,0.914053,-1.23428,1.12567,0.289275,-0.434668,0.644521,0.153184,0.265372,0.0582163,4.79715,5.275,0.991814,0.994908,0.000344454,0.142807,0.0547358,0.316379,0.164404,0.232039,0.294033,0.179109,0.141659,0.473999,0.098593,0.214819,0.194389,0,0,0,0,0,0,0,0,0.218967,0.167182,0.191882,0.212035,0,0,0,0,0,0,0.205912,0.210422,0.20141,0.197607,0.221553,0,0,0,0,0,10,12,6,9
-742.15,0.998026,0.0142451,8,255,0,758.471,0.608,-1.26963,-1.70662,-0.894788,-0.336014,-0.871503,-0.968925,-1.20895,-1.07382,1.18121,0.722397,0.411313,-0.388271,-0.971641,0.127856,2.01554,-0.691223,0.0860195,0.547384,0.553361,1.31085,-0.549547,0.275378,0.554667,1.53584,0.428726,4.95016,5.84894,0.992968,0.997125,0.000344454,0.220319,0.201208,0.237695,0.265252,0.238804,0.234187,0.223071,0.229284,0.349311,0.32258,0.276535,0.200197,0,0,0,0,0,0,0,0,0.220256,0.39241,0.226253,0.201916,0,0,0,0,0,0,0.236672,0.22947,0.212375,0.221886,0.419343,0,0,0,0,0,10,12,6,9
-741.146,0.997763,0.0142451,8,255,0,758.381,-0.983892,-0.103501,-0.727865,-0.584054,-1.30667,-0.968417,-0.152144,-0.0800386,0.287162,1.56238,-0.561612,-0.4522,-0.746286,-0.267478,-0.285471,-1.40659,0.95076,-1.64856,-0.493402,-0.330737,-1.13278,0.827383,0.251606,0.0853319,0.118222,0.165073,5.64678,4.66016,0.996484,0.990624,0.000344454,0.240337,0.212902,0.219013,0.18957,0.20296,0.238116,0.241414,0.258686,0.324556,0.219978,0.22804,0.223683,0,0,0,0,0,0,0,0,0.22845,0.213839,0.220593,0.237511,0,0,0,0,0,0,0.200939,0.223338,0.2254,0.236105,0.27593,0,0,0,0,0,10,12,6,9
-742.901,0.997979,0.0142451,8,511,0,757.677,-1.11822,-1.17753,-3.48531,0.255627,-0.758073,-0.698339,0.896309,-2.03281,0.228299,2.41776,0.927254,0.112649,-0.124758,0.114634,-0.026369,-0.394931,-0.85861,0.41552,0.970708,1.2484,0.953164,-0.992138,0.25948,0.498375,0.0995976,0.044162,6.08725,5.47959,0.997733,0.995846,0.000344454,0.194003,0.116888,0.25865,0.21156,0.214152,0.291709,0.161677,0.257295,0.379137,0.293368,0.239299,0.218864,0,0,0,0,0,0,0,0,0.234286,0.217028,0.218019,0.245663,0,0,0,0,0,0,0.226713,0.239018,0.216757,0.233809,0.251168,0,0,0,0,0,10,12,6,9
-743.822,0.99743,0.0142451,8,255,0,759.827,-1.73711,-1.41929,-1.73523,0.718782,-0.199178,0.494014,0.80083,-1.08917,0.291083,0.768277,-0.821353,-0.565902,-1.39622,0.186668,-1.49802,-0.574628,0.362853,-0.689583,-0.257809,-1.3622,-1.9782,0.421532,0.313691,0.0127382,0.647349,0.00694551,4.72453,4.70449,0.991203,0.991027,0.000344454,0.139872,0.12841,0.240651,0.192262,0.228081,0.245355,0.152746,0.217133,0.243482,0.163887,0.200258,0.198598,0,0,0,0,0,0,0,0,0.214219,0.131488,0.191009,0.223179,0,0,0,0,0,0,0.199946,0.200281,0.198222,0.199724,0.200246,0,0,0,0,0,10,12,6,9
-735.164,0.99493,0.0142451,8,255,0,752.001,-1.36808,-0.443755,-1.22827,0.368364,-0.367557,-0.36713,0.214879,0.181931,0.495,1.09865,-0.0499617,0.472955,0.250942,-0.106873,0.932975,-0.334404,0.227524,-0.857342,0.754914,0.501676,0.847274,-0.444836,0.522961,0.726455,0.0872044,0.00254875,5.13907,5.74536,0.994171,0.996813,0.000344454,0.21175,0.151325,0.291055,0.21847,0.218508,0.274797,0.271382,0.304885,0.375437,0.248108,0.258029,0.228759,0,0,0,0,0,0,0,0,0.249318,0.23767,0.237677,0.246858,0,0,0,0,0,0,0.245003,0.245273,0.245258,0.245404,0.245684,0,0,0,0,0,10,12,6,9
