# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_beta.21,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_beta.21,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-730.388,0.999746,0.0142451,8,255,0,753.499,-0.800669,-0.561354,-1.9421,0.27332,0.0781413,0.29283,0.504905,0.35768,-0.168102,1.54033,-0.164007,-1.03313,-1.40116,-1.23508,0.537241,-1.33571,1.18726,0.545256,0.054767,-1.61038,1.62599,0.253772,-0.479245,-0.484087,-1.72434,-1.06738,6.0502,5.23408,3.00708,-2.82575,1.16786,-4.17638,1.23049,-0.554711,4.66933,3.81465,-0.255311,1.44811,3.68471,-3.91028,-1.07396,-0.628094,-0.125661,-0.578626,-1.66426,-1.19574,-0.660122,1.07475,0.999895,-1.58298,-1.34286,0.163391,0.430147,-0.424109,0.878952,-0.637408,-7.69632,-3.3364,-0.176119,-4.32369,-1.24952,-0.580741,4.33375,2.63019,-3.91721,-0.423916,-0.615735,-4.3299,-2.3539,-1.23508,0.537241,-1.33571,1.18726,0.545256,0.054767,-1.61038,1.62599,0.253772,-2.98649,4.35719,-1.21464,-0.72059,1.6061,0.860839
-732.122,0.995877,0.0142451,8,255,0,743.906,-0.133288,-0.115894,-1.57888,0.184629,0.142385,0.227542,0.121259,0.0784743,0.71196,1.47606,0.0681969,-2.14815,-2.4805,0.939229,-0.0580779,-1.93452,0.308159,-0.419779,-0.180012,-0.537754,1.88174,0.00298993,-0.166551,-0.289804,0.0422919,-0.461093,4.96053,5.04586,-1.43462,-2.78821,-0.434456,-2.62674,1.54301,2.92498,-2.41097,1.18627,0.778935,2.57856,-0.779016,0.985059,-0.999075,-1.6775,0.555354,-0.706463,1.0748,0.691887,0.126203,-1.57915,1.13137,0.243548,0.898116,-0.123793,-0.807092,0.784466,2.24363,0.880265,-18.3231,0.799889,0.296173,-19.7146,-0.0476278,-9.45528,-20.4558,-5.61992,8.2642,1.67663,-0.272954,-11.8927,-6.34941,0.939229,-0.0580779,-1.93452,0.308159,-0.419779,-0.180012,-0.537754,1.88174,0.00298993,-4.27373,30.2779,-3.44804,0.97861,-0.440561,0.390362
-733.478,0.999691,0.0142451,8,255,0,748.568,-1.11131,-0.491742,-2.3015,0.172337,-0.290256,-0.0712531,-0.0872787,-0.574599,-1.20206,0.581152,-0.450931,0.548851,0.223333,-1.29443,1.12058,-0.626632,0.815875,0.192605,-1.41329,1.65639,-1.70322,-1.53053,-0.0821478,-2.116,-0.785277,-2.20292,5.82641,4.5287,0.09872,2.48521,-0.304539,0.66162,-0.270135,-1.75225,-3.88581,-3.51067,-1.99764,-0.171382,-0.0809917,3.32355,2.52141,-0.673511,-0.311609,2.18306,-0.626831,0.375546,0.518376,0.227819,-1.31594,0.588513,-0.469073,-0.0956075,0.0481163,-0.289205,0.118525,2.05889,-8.84404,-1.49292,-0.888186,-2.06819,-2.42709,4.21233,-5.60731,-0.146808,-4.94911,-1.90446,-0.947659,-0.784233,0.624521,-1.29443,1.12058,-0.626632,0.815875,0.192605,-1.41329,1.65639,-1.70322,-1.53053,1.22218,-1.52155,-1.13267,-0.913823,1.26666,-3.21437
-739.672,0.999599,0.0142451,8,255,0,754.304,-0.443287,-0.483411,-1.73338,-0.259427,-0.355705,-0.177891,-0.0528867,-0.707453,0.573443,1.25329,-0.442475,-1.16283,-0.897081,1.73956,-1.15038,-0.0444071,-0.844486,-0.122313,1.44251,-2.61267,1.68723,1.59314,-0.0125486,-3.53813,0.649198,-2.17522,5.09002,5.72555,-0.884042,-1.5924,0.839667,0.707314,2.47271,1.86203,-0.268592,-2.4354,0.345663,-1.01382,-0.758171,-0.460999,1.6375,-1.31478,0.137091,1.93834,0.652219,-0.365981,0.125984,2.44538,0.234209,-1.4918,-1.78066,0.50855,0.0384892,1.94964,-2.51836,2.32293,0.581007,-0.980927,0.778753,-17.201,-3.51892,10.9258,2.03602,-0.894741,6.98383,3.76945,-1.19579,-1.33601,-0.694122,1.73956,-1.15038,-0.0444071,-0.844486,-0.122313,1.44251,-2.61267,1.68723,1.59314,6.81744,-0.951619,1.55656,-1.74301,0.030615,2.58989
-732.125,0.994135,0.0142451,8,255,0,753.754,-1.19721,-0.366333,-1.41842,0.0742325,-0.185806,0.142916,0.0920701,-0.990601,-0.281442,0.913342,0.745858,1.29212,0.0864611,-0.760656,0.300933,-0.632561,-0.0854944,1.13352,-0.235565,1.34958,0.447203,-2.02885,-0.621198,-2.50882,-0.763762,-1.75236,4.90451,5.08845,-1.67931,-1.17376,-1.00538,4.28654,-0.768399,1.88197,2.80841,0.718342,-3.5136,0.0612851,-0.619405,-0.024893,2.57749,-1.7477,1.08459,0.0411213,0.818269,0.0213469,-1.47072,2.71088,-1.69053,-1.17331,0.599003,-1.18189,-1.6931,1.42352,0.0234445,-3.00306,5.29843,0.763751,1.26736,-0.71647,-0.0264486,5.14919,-0.236267,-1.48,-0.0589594,-1.66348,3.36974,1.40126,0.505824,-0.760656,0.300933,-0.632561,-0.0854944,1.13352,-0.235565,1.34958,0.447203,-2.02885,-3.80651,-0.741344,-0.413102,-1.20473,-0.363567,-0.16008
-732.052,0.999942,0.0142451,8,255,0,744.23,-1.53115,0.0486734,-2.01531,0.121753,0.0242902,0.187595,0.081533,0.351953,0.114036,0.500844,-0.550054,0.320312,-0.967493,0.791226,0.601161,2.87132,0.728432,-1.13082,-0.118249,-0.206472,-0.7579,1.79794,0.0170154,-1.49353,-0.044051,-0.0400466,5.80861,5.56345,-0.194397,-1.41141,-0.336363,0.290673,-2.05566,1.30196,-1.89934,-0.473771,0.0578709,0.172404,2.46394,-0.335599,-1.7703,0.259135,-1.38409,-2.04452,-1.0524,-0.377174,0.493694,-1.79159,0.34862,0.88188,-1.8004,-0.940541,-0.627244,1.73248,-0.641162,-1.82487,-1.47324,5.80069,-0.544196,-5.29929,1.75525,2.53875,-8.51144,14.6882,-0.626627,-7.27661,-3.4895,0.48931,-1.12349,0.791226,0.601161,2.87132,0.728432,-1.13082,-0.118249,-0.206472,-0.7579,1.79794,-1.68869,-0.570368,-0.0448469,0.788829,1.27068,1.99412
-728.03,0.999915,0.0142451,8,255,0,742.484,-1.80942,-0.27518,-1.93208,0.365984,0.216986,0.253204,0.23365,-0.00622582,-0.0471866,1.11469,0.214541,0.0785396,-0.389149,1.67331,-0.217941,2.4103,-0.327404,0.556596,1.76864,-0.957557,-0.177424,-0.599571,0.202962,-1.55666,0.1103,-1.27165,4.37875,4.80301,-0.984313,1.02583,-0.971797,-0.0351567,-0.813232,1.65238,-0.357015,-1.45125,0.352366,-0.311251,-3.9238,0.147948,-0.96776,0.496728,0.608599,2.50849,0.704165,-1.20589,-0.478417,-0.00258367,-0.711099,1.72381,1.39925,-0.625684,-0.138845,2.08948,1.7738,2.58228,-1.05553,-6.20737,-0.889887,2.3461,3.96442,5.07815,-5.6295,1.39609,-1.72373,1.65985,2.12097,-0.511866,0.360207,1.67331,-0.217941,2.4103,-0.327404,0.556596,1.76864,-0.957557,-0.177424,-0.599571,2.92277,-1.12714,0.512317,-1.7176,-1.82286,-1.70168
-733.099,0.996519,0.0142451,8,255,0,739.28,-1.15616,-0.00395984,-1.56002,0.0950767,-0.0401585,-0.00675752,0.060839,-0.929356,0.00257617,1.26189,-0.469306,0.0921216,-0.845476,-2.1501,0.585353,-2.63234,0.654936,-1.06493,-1.78826,1.05818,-0.0780921,0.716828,-0.097188,-1.39792,-1.17925,-1.34283,5.9609,5.50577,-0.21714,-2.7554,-1.10571,-0.154469,-0.979008,-0.803285,-1.18212,1.34401,-0.778258,0.107993,-0.118997,-1.27892,1.45324,-0.0695354,-0.482071,-0.798132,-0.489101,0.508713,-0.659883,0.286216,0.448648,-0.061621,3.20858,0.413028,-0.327393,1.29156,0.51105,-0.00743068,-10.3364,4.84013,0.771981,-5.70139,-0.468288,-3.02025,-6.79786,-4.92852,0.913044,1.42835,-2.17638,-0.796167,-2.22572,-2.1501,0.585353,-2.63234,0.654936,-1.06493,-1.78826,1.05818,-0.0780921,0.716828,-0.863971,0.332246,-0.963167,0.445354,1.47001,2.01241
-735.618,0.997916,0.0142451,8,255,0,754.582,-0.839479,-0.586604,-2.40867,-0.0994188,-0.307901,-0.141445,-0.0946474,-1.3484,-0.363862,0.438499,-0.449927,1.77783,1.34223,1.22346,0.123471,2.99533,-0.624335,0.720979,1.95697,-1.46897,-0.466004,-0.645334,-0.0562329,-2.50846,-0.147282,-1.35405,4.28602,5.2498,1.43352,-2.99775,-0.303661,4.39929,1.04147,1.53717,-0.364328,1.68265,1.89788,-2.55539,1.50319,0.52632,2.17106,-2.53138,2.43557,-0.0253265,0.206507,-1.13618,-0.0478786,-0.540323,-2.05924,0.411064,-1.57578,-0.0464115,-0.124832,1.02401,0.132562,3.7691,-1.29966,-1.49108,-1.02151,-4.16955,-0.354765,7.19958,1.9379,-5.16986,0.0526012,-2.85318,-0.443506,1.39964,1.68297,1.22346,0.123471,2.99533,-0.624335,0.720979,1.95697,-1.46897,-0.466004,-0.645334,-1.7929,-1.13362,-0.276406,1.0686,-2.16772,0.805795
-734.084,0.998914,0.0142451,8,255,0,749.079,-1.10735,-0.52907,-1.8704,-0.198232,-0.234458,-0.036106,0.143587,-0.321526,-0.230749,1.94734,-1.04816,0.144036,0.819788,-0.659074,0.237663,-1.57254,-0.389318,-0.477411,-1.63968,-0.121542,-0.406372,-0.0195107,-0.600738,-4.35664,-1.27929,-1.71494,6.6294,5.00053,0.666372,-0.573568,-0.733096,-0.641514,1.84138,0.175826,-2.08953,-3.35925,-0.0312482,-0.978987,-1.65031,1.94495,1.63439,1.13552,0.196154,2.92085,-0.762357,0.610294,1.70974,-1.57123,-0.599451,-0.652881,0.55552,-0.342322,0.780453,-0.741678,-1.54832,0.727597,-10.7446,-0.76173,0.23093,-7.93159,-1.46297,1.1031,-1.58301,0.204308,-1.01635,1.48992,-2.35143,-0.0430434,0.883304,-0.659074,0.237663,-1.57254,-0.389318,-0.477411,-1.63968,-0.121542,-0.406372,-0.0195107,-1.51516,-0.962055,-0.133104,-2.13285,2.37486,-0.182216
-736.131,0.995032,0.0142451,8,255,0,750.566,-1.28246,-0.402008,-2.42047,-0.452325,0.222419,-0.356459,0.166688,0.211939,-0.756712,1.99092,-1.51095,0.840755,0.818077,-0.611005,0.10497,-1.00968,-0.665876,-0.214068,-1.86261,0.14693,0.152609,-0.43763,-0.579008,-1.5293,-2.89522,-1.54516,5.22319,5.16262,2.42402,-0.60025,1.21439,-0.521438,-2.33726,2.85852,1.38399,-0.977817,2.01491,0.840639,0.194959,-0.968624,0.591665,-0.330642,0.217615,-1.27545,0.0513804,-0.446756,-0.478047,-0.333813,-0.644619,0.323887,1.23682,-2.04252,0.91269,-0.724091,4.25706,-0.952803,-10.8999,0.00440339,-0.81241,-6.945,2.75373,-4.05295,0.0125897,2.88153,-3.37092,1.78038,-3.53132,-1.79548,1.37034,-0.611005,0.10497,-1.00968,-0.665876,-0.214068,-1.86261,0.14693,0.152609,-0.43763,4.56804,-2.54794,-0.655723,-0.16966,0.201403,0.744836
-734.905,0.999178,0.0142451,8,255,0,748.223,-1.19018,-0.343711,-1.67215,0.0818775,-0.0222057,-0.0699293,0.288686,-0.0294789,0.607653,2.16205,0.36288,0.14947,-0.589585,1.39187,-0.941356,-0.937678,1.08387,-0.307776,0.867463,1.57391,-0.0450466,1.44667,-1.17156,-1.41359,-0.187683,-1.37788,5.32989,5.66023,0.980738,0.834136,-1.01325,-3.6902,2.79586,-4.05173,1.34998,2.68291,-2.24113,0.75631,-2.94885,1.99518,0.948793,-0.0976144,-0.372606,-1.45781,-0.101917,-0.381291,-1.69968,0.75415,0.143219,0.363657,-2.28072,0.560373,-0.737842,-0.613274,0.450592,1.03992,28.1352,1.67668,0.327566,21.4057,2.77489,0.137093,6.23043,2.10003,4.65444,1.69106,1.15557,6.2245,0.46934,1.39187,-0.941356,-0.937678,1.08387,-0.307776,0.867463,1.57391,-0.0450466,1.44667,-4.70643,-0.473024,1.98044,2.12888,0.651286,1.96696
-730.835,0.999946,0.0142451,8,255,0,745.132,-1.5692,-0.175821,-1.7951,0.481021,0.0840828,0.218752,0.000254997,-0.209077,-0.59777,0.824931,-0.230116,1.02964,-0.130019,-0.709394,0.0921432,1.02803,-2.54192,1.76058,0.323336,0.0413788,0.0427999,-1.26356,0.149206,-1.35345,-1.34147,-1.10891,5.01187,5.24907,-0.0177019,-3.53111,0.337388,0.812104,-2.78571,-0.449935,4.61258,2.50785,-1.4127,3.81057,1.18073,0.419286,-0.152952,1.27157,-0.942751,-0.763764,0.0106528,0.282121,1.01054,1.6944,-0.0294907,0.94253,0.428073,1.47902,-0.143279,-0.194312,0.496841,2.87219,-14.8343,-1.70888,-0.301609,4.05761,0.837778,4.67978,-21.1272,-1.03093,-7.04073,-1.1844,-1.82457,-1.21479,-1.31261,-0.709394,0.0921432,1.02803,-2.54192,1.76058,0.323336,0.0413788,0.0427999,-1.26356,4.22182,-2.89885,-2.31353,-0.0805586,-0.277402,1.14369
-740.593,0.996744,0.0142451,8,255,0,749.188,-0.314888,-1.2878,-2.23912,-0.482009,-0.71219,-0.462682,-0.747068,-1.19803,-0.00986503,1.56367,-0.599427,1.08802,-1.29313,0.946298,-0.213204,-1.32893,2.48809,-1.22809,-0.360256,0.467329,0.312815,1.04414,-0.371552,-4.14766,-0.133962,-1.45315,4.97598,5.322,-0.66135,-0.0669236,-2.3704,1.57841,1.56032,-2.19109,-0.0127325,-1.3413,-3.04004,-0.405617,-0.735847,-0.11435,-1.43556,-0.25504,0.297872,0.170602,0.504857,-1.5616,-0.0195097,-0.869784,-1.02191,0.910786,-0.459179,-0.0926773,-0.538407,-0.368028,1.10629,-2.71184,-32.0936,-4.70615,-0.201494,-29.4519,-3.93612,-2.11957,-21.8116,-4.31867,1.0008,2.65754,-0.429266,0.586777,-1.29403,0.946298,-0.213204,-1.32893,2.48809,-1.22809,-0.360256,0.467329,0.312815,1.04414,20.1907,-1.5284,13.7611,2.78611,-0.511016,1.9288
-732.273,0.999688,0.0142451,8,255,0,748.657,-1.35867,-0.409335,-2.58638,0.0415285,-0.365086,-0.348266,0.272042,-0.608073,-0.472083,1.34617,-0.553432,0.522512,0.896187,-0.351314,0.508441,-0.835125,-0.475501,-0.553104,-0.504302,0.758759,1.13791,0.864365,-0.553287,-0.297745,-1.49874,-1.22372,4.02998,4.80894,-4.92412,2.42138,0.180746,2.82155,1.97992,0.187759,3.89867,2.40648,-1.93147,-1.1829,0.393745,-1.54787,0.062221,-0.972603,0.174716,1.34109,-2.29497,1.22975,0.355264,-0.446845,-0.392082,-1.08028,3.47738,0.0887925,0.0110554,0.209267,0.864743,-0.960087,24.8263,1.66431,-0.957798,4.33061,-0.60876,3.31476,13.9718,1.7407,0.511258,1.23516,-0.275201,5.98166,14.8792,-0.351314,0.508441,-0.835125,-0.475501,-0.553104,-0.504302,0.758759,1.13791,0.864365,-5.45489,15.1263,-0.805974,-0.185064,-2.45604,-2.36105
-739.028,0.994833,0.0142451,8,255,0,750.214,-1.32572,-0.409389,-1.79686,0.173261,0.115053,0.393873,0.630336,-0.263995,0.359994,1.187,-0.152702,0.367831,-0.587545,1.06529,-1.83639,0.285373,0.153962,0.186409,0.192962,-0.575665,-1.49825,-1.18373,-1.49946,-3.58442,-0.492057,-1.48454,5.7133,6.03551,-2.52841,0.401583,-1.5751,-1.57845,1.42667,1.17018,-7.52955,-2.11652,-0.631157,1.48457,-1.80388,1.13656,0.919186,0.10019,-0.483224,-0.823068,-0.44164,-0.520855,-0.477288,0.607769,0.383356,0.218195,2.31389,0.404972,0.125021,-0.875737,-2.11938,-0.177131,14.3155,0.426381,-0.257126,3.57215,1.71701,5.01048,5.28407,0.350545,1.70892,-1.05167,0.0746938,0.533082,-0.31871,1.06529,-1.83639,0.285373,0.153962,0.186409,0.192962,-0.575665,-1.49825,-1.18373,-4.5384,-1.06942,2.38595,0.261168,1.18626,3.30414
-741.928,0.999796,0.0142451,8,255,0,755.36,-1.35642,-0.749251,-1.43274,0.0809531,-0.021968,0.35564,0.851713,-0.383686,0.304931,1.1326,0.183354,0.620932,0.0342986,0.906959,-2.88338,-0.189214,0.105184,-0.257156,0.47407,-1.04455,-0.573518,-1.84904,-1.20376,-4.76412,-1.32897,-1.56092,5.6285,5.86156,-0.999269,3.16225,-1.45111,-0.167734,1.68953,1.04554,-2.91414,0.593048,0.541063,-0.10396,-1.72522,-0.530305,-1.96254,0.574536,1.31749,1.0386,0.116939,0.839094,-0.494645,0.791642,-1.91773,0.75533,-3.92094,0.929144,1.09978,0.0322587,0.628696,2.52479,-7.12558,-1.20881,0.365114,-5.22939,-0.477742,1.3534,3.4497,-1.03516,0.0671177,-1.87181,0.439436,0.525321,0.080697,0.906959,-2.88338,-0.189214,0.105184,-0.257156,0.47407,-1.04455,-0.573518,-1.84904,-4.49396,-1.04925,-0.515891,-0.477613,0.954495,3.0614
-738.27,0.99997,0.0142451,8,255,0,756.189,-1.21802,0.0247522,-2.20529,-0.0536226,0.399976,0.0237703,0.511103,-0.600729,-0.365874,0.522302,-0.867396,0.301664,0.373976,-0.989391,2.62593,0.165037,0.27287,0.0769019,-0.47302,1.00339,0.63561,1.72216,-0.495746,-2.75864,-0.241634,-1.72764,4.75931,4.43234,-0.112972,0.161361,-0.117545,1.83165,-0.981551,-4.1519,0.938914,1.5221,1.12043,2.74667,1.68866,-0.400852,3.30986,2.8816,1.49295,-0.448652,-1.12295,1.32952,-0.0700909,-1.34464,-0.171213,0.640997,0.614114,-0.201381,-0.409315,1.72599,1.77127,1.39309,6.57495,2.58655,-0.471715,-5.33248,7.11381,2.95144,9.54572,-0.135433,-0.751088,-3.62827,-2.23772,0.440578,0.728963,-0.989391,2.62593,0.165037,0.27287,0.0769019,-0.47302,1.00339,0.63561,1.72216,-0.134859,-0.76196,2.03263,-0.547416,-0.670902,-4.65259
-738.219,0.998905,0.0142451,8,255,0,757.163,-1.37145,-0.548482,-1.77554,0.174849,-0.670094,0.308383,-0.314653,0.146276,-0.0600092,1.41752,-0.516738,0.91586,0.183911,-2.03608,-2.33156,1.40722,0.406573,0.47457,1.42891,0.121922,-0.209456,-1.60961,-0.345422,-0.822978,-2.27711,-1.06995,6.00613,5.77113,-1.04166,-4.90149,0.293674,-1.68174,-4.12516,5.77742,0.955499,-0.416959,-3.52388,1.85307,2.1735,-1.72446,0.0744916,1.11301,-2.24937,-0.180976,-0.334855,-0.124934,0.421983,-1.04595,-0.582746,-1.34787,0.635364,-0.170029,-1.2105,-1.20667,0.792622,3.13072,6.28738,0.40745,0.837539,3.1988,-5.40604,11.8047,-10.0663,4.1887,0.796533,2.10549,-0.870661,2.81864,1.64429,-2.03608,-2.33156,1.40722,0.406573,0.47457,1.42891,0.121922,-0.209456,-1.60961,6.52739,1.45038,-0.854551,-0.669327,1.59825,2.67824
-741.9,0.987409,0.0142451,8,255,0,756.204,-1.31238,-0.217577,-1.64863,0.164295,0.510584,-0.337629,0.295733,-0.173713,-0.283133,0.643666,-0.365723,-2.34086,-0.950574,1.23918,1.80072,-0.48227,-0.444435,0.669057,0.0449904,1.09814,-1.6935,1.42365,-0.432966,-2.84749,-0.400189,-2.68691,5.01161,4.29912,0.344474,-0.89716,-1.17935,0.397997,0.944056,2.88715,-3.01928,0.426655,-1.02411,1.38386,2.27579,-0.979016,0.313774,1.65447,1.4817,-1.41102,-0.126693,-1.09319,-1.7693,-0.830147,1.70332,0.805952,1.27028,-0.0437694,-1.16192,-1.49248,-1.90697,-0.381783,-23.9921,-0.463197,0.370193,-18.0003,5.84546,-10.212,-5.296,0.450005,-1.45166,-2.99282,-1.11553,-3.57902,-1.02761,1.23918,1.80072,-0.48227,-0.444435,0.669057,0.0449904,1.09814,-1.6935,1.42365,-3.58934,2.02957,-0.712531,-1.01031,-0.372612,-4.10122
-735.595,0.999764,0.0142451,8,255,0,753.489,-0.643307,-0.458296,-2.17373,0.0323786,-0.788776,-0.191011,-0.165681,-1.48156,-0.885749,1.75469,-1.17,-0.350305,-0.529433,0.467125,-0.845836,0.00899491,0.569055,0.394282,0.261359,-1.42478,0.873637,-0.324783,-0.505861,-2.41763,-2.17218,-1.18527,6.08748,5.55894,-0.739509,-3.01961,-0.879101,4.0154,-4.78496,-2.43695,-4.2934,-0.486968,0.393194,0.883143,1.19551,2.83102,0.753088,-1.3992,-1.56451,0.511246,0.237549,-0.796917,-0.104103,-0.887858,1.42117,-1.31334,-0.0231554,0.924443,-0.484915,0.948501,0.0354775,3.74932,25.5227,3.24839,0.129526,4.73418,-3.07844,9.09034,8.06437,-3.46268,-0.579544,5.01782,-1.93488,1.04019,0.412315,0.467125,-0.845836,0.00899491,0.569055,0.394282,0.261359,-1.42478,0.873637,-0.324783,-1.80242,-1.89656,-1.01675,2.24281,1.77551,1.73755
-739.885,0.997961,0.0142451,8,255,0,750.592,-0.97417,-0.732113,-1.75205,-0.00770411,0.203555,-0.0579361,0.238131,0.190693,-0.488776,0.437237,-0.502362,-0.646038,-1.87181,-1.55477,-0.455065,-2.03305,-0.0358652,-0.460731,-0.730102,1.70912,-0.0478949,-0.479774,-0.723472,-3.78513,-0.758353,-2.42798,4.43192,5.31043,0.583167,0.558956,-0.05069,2.81479,-4.16837,-1.02808,-2.34232,-2.36455,-2.29355,1.34312,-2.677,-0.610171,-0.534979,-0.0599943,-1.1185,-0.627894,0.59274,0.227899,0.0230844,-0.992701,0.913703,-0.602264,-1.95056,-0.70531,0.660615,-0.255529,1.63022,2.50625,28.0721,-0.316664,0.774715,8.84648,5.68429,5.21204,6.97918,3.02645,0.0269609,-2.17554,-0.271237,-0.243037,-1.61529,-1.55477,-0.455065,-2.03305,-0.0358652,-0.460731,-0.730102,1.70912,-0.0478949,-0.479774,-4.17483,-1.7178,-0.206281,-0.930848,-1.22217,0.498496
-734.955,0.999864,0.0142451,8,255,0,751.8,-1.35736,-0.898579,-1.22084,0.477828,0.103223,0.119358,0.227425,-1.22183,-0.306008,0.965238,0.851277,0.146711,-0.520795,-0.463379,0.472952,-1.01273,0.40824,-0.0898794,-0.573886,1.82798,1.83984,0.17219,-0.395979,-0.583386,-0.744667,-2.20239,6.08519,4.49933,2.64322,-2.13615,0.348299,-1.88636,3.54358,-0.532738,1.3471,2.80993,-1.13751,-2.66687,-0.624888,1.72567,-3.46822,-1.52418,-0.49422,-1.94311,-0.0588352,-0.446665,-0.646641,1.40459,-0.212181,-0.460734,-0.690682,-0.152659,0.455644,-1.07559,-1.97762,1.33785,14.8983,-4.02792,1.8603,10.7019,3.60865,0.846424,4.59404,-1.9494,-0.169757,-0.855956,4.94589,11.6326,-2.93593,-0.463379,0.472952,-1.01273,0.40824,-0.0898794,-0.573886,1.82798,1.83984,0.17219,4.50859,2.50091,3.19747,-1.49517,1.73187,-4.11777
-734.456,0.999639,0.0142451,8,255,0,747.472,-1.2574,-0.963024,-1.5783,0.477672,0.0185915,0.268098,0.268962,-1.52094,-0.0585215,1.00833,0.780637,-0.316284,-0.747189,-0.459522,0.185074,-0.914322,0.140544,0.0608499,-0.186331,1.98815,1.99183,0.165445,-0.380112,-0.86051,-1.12319,-2.25959,5.89787,4.57595,2.4942,-0.275729,-2.67219,0.286758,-1.78692,3.75248,1.5649,-3.06637,3.74666,0.654487,-1.24764,-1.77769,-0.872423,0.0801554,-0.984844,0.515395,-0.857919,0.51385,1.47165,0.330697,0.208138,-0.0448366,-0.178368,-0.689179,-0.606995,-0.126686,-1.65119,1.70213,-11.9825,-6.15454,0.596384,-3.4392,-1.00085,1.75529,-3.28889,-3.47009,-0.557466,-1.55098,3.87033,-4.06129,-1.53832,-0.459522,0.185074,-0.914322,0.140544,0.0608499,-0.186331,1.98815,1.99183,0.165445,3.05775,1.19856,-2.37626,-0.623925,1.3687,-2.31255
-733.392,0.999578,0.0142451,8,255,0,748.413,-1.04081,-0.93243,-2.15027,0.28032,-0.918458,-0.236751,-0.186503,0.244354,-0.539716,1.46114,-0.355635,-0.420044,-1.05718,0.15044,0.578451,0.641635,0.313303,1.53704,0.342414,1.19584,-0.530301,-0.594708,-1.15669,-2.01012,-1.3628,-1.03185,4.24693,4.79958,-1.87673,-1.05433,0.320007,2.64019,1.31148,-0.105939,2.82433,-3.31198,-0.666751,-0.407551,2.47326,-0.311484,-0.996075,-0.443083,0.43336,-0.817544,0.295235,0.640877,-0.0934132,2.47925,1.85991,-0.107574,-2.20469,-0.37007,0.470316,0.697804,1.01761,-5.50575,-9.56749,-0.720558,-0.462389,-1.78066,-2.53468,-3.00861,-3.03975,3.80035,-3.57931,0.220322,-0.131311,-1.90858,-0.710996,0.15044,0.578451,0.641635,0.313303,1.53704,0.342414,1.19584,-0.530301,-0.594708,-3.8486,-0.606761,-1.25272,1.91292,-2.45673,-1.28972
-732.068,0.999278,0.0142451,8,255,0,745.835,-0.737686,-0.528188,-1.29078,-0.0219734,-0.191027,0.0171293,-0.0144534,-0.665059,0.0279068,0.810978,0.095078,-1.37429,-1.24316,1.15052,0.429136,0.88711,-0.929268,0.894512,-1.20374,0.236027,-0.580149,0.202033,-0.512787,-1.71581,-0.445815,-1.28616,6.94992,4.80772,1.13714,1.35282,0.547261,1.11433,3.43512,-1.28439,2.69821,-2.65723,1.49981,0.0712297,0.222133,1.28747,-0.214208,-0.0805241,-0.567862,-0.579846,-0.232242,-1.50649,-0.435861,-1.22633,0.529041,0.54474,5.82879,0.444354,0.917329,1.1881,2.56301,1.77348,16.6232,0.611322,1.87205,6.31691,1.71181,8.6526,2.68053,-0.109144,2.79178,-1.74796,1.76942,-0.33423,0.838587,1.15052,0.429136,0.88711,-0.929268,0.894512,-1.20374,0.236027,-0.580149,0.202033,-6.47673,-4.83746,-0.702652,-1.59199,2.79841,-2.17391
