# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1,g_se,g_sp
-729.103,0.999367,0.0496404,6,127,0,738.438,-0.993236,-0.120454,2.06857,-0.655577,-1.56663,-0.556934,-1.24026,0.386538,-0.368787,-1.67087,4.76679,4.22248,4.07355,2.93738,0.644644,-1.15558,-0.310812,-3.452,-0.619886,3.96764,1.26477,1.67647,1.80153,-1.95793,13.412,0.283625,0.584369,0.653371,-1.17613,1.23608,-1.3091,0.32199,0.0616449,-6.49757,-0.602311,-7.15815
-728.466,0.994606,0.0496404,6,127,0,737.703,-1.03002,0.197668,2.53299,-0.694788,-1.28129,0.19874,-0.887452,0.484533,-0.634619,-1.30145,5.62106,4.23844,-9.50972,1.06435,1.04477,-0.440573,1.07026,2.21153,2.544,0.205232,-0.938384,4.85814,2.4326,2.83259,15.5919,1.02177,1.75166,0.753919,-0.799487,3.69231,-2.1288,0.527255,-0.379389,-2.51326,1.05089,-6.9639
-722.859,1,0.0496404,5,31,0,729.517,-1.19803,0.250925,2.22431,-0.497224,-1.58889,-0.230536,-0.362551,0.522482,-0.0556442,-1.18508,5.23109,4.87747,-0.659427,0.0744892,0.95316,-0.221606,-0.142319,2.24127,-4.32668,-0.147188,-1.36639,-2.69164,1.01491,-4.31036,-14.0118,0.181325,0.182328,0.352917,-1.37496,1.30609,-4.0858,-0.321086,0.10462,-5.4704,0.173314,-0.705311
-726.567,0.997292,0.0496404,6,63,0,731.982,-1.39419,-0.208308,2.50089,-0.652046,0.257714,-1.18601,0.510908,1.35588,1.10829,-1.15793,5.52858,4.66866,-7.93092,-0.850384,1.75806,-0.226304,-1.65442,-0.26106,-3.8661,0.199873,0.541527,-0.0510674,0.418467,-2.16354,-20.461,-1.98289,-0.0777543,-0.848984,0.871515,-2.58202,-0.444485,0.915013,1.84734,-5.08966,0.713492,-1.5556
-724.05,0.999662,0.0496404,6,63,0,732.038,-1.13702,1.01753,1.95666,-0.576118,0.594785,-0.454102,-0.343427,0.917885,-0.449258,-0.828841,5.39349,5.531,-2.77916,1.37506,-1.6328,0.042176,-0.691581,1.78215,-3.35816,-2.39914,-3.44584,1.09069,-0.718439,3.03111,3.93205,4.67183,0.959278,0.277128,2.23023,0.944336,-5.45565,2.03087,-0.781129,3.97585,0.616194,1.93483
-724.732,0.995129,0.0496404,6,63,0,732.837,-1.24531,-0.326643,1.45805,-1.09415,-0.291523,-0.25048,0.418725,-0.129202,0.0569618,-1.09081,4.49416,5.27594,-3.37784,3.32065,-1.76103,-2.17977,2.35208,0.310305,2.42657,-0.965662,-1.42603,2.69348,0.179968,2.32599,-11.6484,-1.86922,-2.33575,-1.52194,0.299957,0.841429,3.29008,-2.49367,0.135981,-4.1573,-1.66008,1.16759
-722.731,0.999758,0.0496404,6,63,0,727.394,-0.983857,-0.306281,2.05492,-0.4214,-0.906018,-0.710222,-0.679767,-0.314464,-0.309309,-0.644794,4.99255,5.43877,5.16613,1.41826,-0.483382,0.498383,-0.686897,-2.09029,-2.4763,2.55647,-0.792207,0.683368,1.36853,-0.911089,-8.95367,-0.800796,4.82418,2.1615,-0.191834,0.70814,-9.85817,-2.86905,0.251157,9.49313,-0.260144,1.85415
-720.58,0.999549,0.0496404,6,127,0,727.071,-1.08847,0.350253,1.13608,-0.579533,-1.22647,-0.224,0.036747,0.740243,-0.0823505,-0.278726,4.70089,5.08899,2.94629,0.723107,3.16733,2.41086,1.40265,1.56517,-0.731665,-1.8611,0.927634,-0.799059,0.90349,-2.02525,30.3366,4.49347,0.18637,-0.57688,-1.36957,3.58005,11.0928,5.80537,0.72018,3.54047,-0.525236,-0.607301
-722.345,0.999875,0.0496404,6,63,0,725.647,-0.951978,0.304748,1.50365,-1.01287,0.0182004,-1.18653,-0.694917,0.593665,-1.09621,-1.02596,5.54777,5.0971,-6.60748,-0.827662,0.120351,-2.38274,0.513412,0.211482,-0.578643,0.851398,-0.937087,-0.756403,0.556317,2.0385,9.64197,2.18045,-0.187732,0.158533,1.2554,-0.289137,-1.05871,1.53686,-1.36848,-3.7307,0.90123,-0.13269
-720.85,0.999276,0.0496404,6,127,0,725.029,-1.33832,-0.279722,1.58254,-0.199431,-0.80353,-0.121471,0.435143,0.327884,0.283876,-0.474683,4.76528,4.88076,4.39446,-1.53914,1.74778,-0.592309,1.13076,-1.83031,-1.07018,0.084598,-2.41557,-0.504675,0.735708,-0.237082,2.4886,-4.43311,-0.673855,0.444,-0.637554,0.964469,9.44089,-2.41299,0.914099,0.0184385,-0.718042,-1.11769
-723.001,0.999412,0.0496404,6,63,0,726.235,-0.866397,-1.12713,1.56523,-0.58887,-0.397021,-1.14883,-0.475211,0.186052,-1.14739,-0.836069,5.40179,5.36271,-0.373021,0.932389,-1.63535,1.85488,-0.47404,-0.129646,1.64609,2.04231,0.249944,1.82295,-0.377583,1.42006,20.3462,-3.07895,1.41634,2.21179,0.912127,-0.00881269,5.2976,0.89418,-1.58367,-4.18932,0.723129,0.951918
-726.633,0.995258,0.0496404,6,63,0,730.64,-1.07997,1.26742,1.94629,-1.70871,-2.06382,-1.26774,-0.349536,0.872656,-0.345625,-1.31693,5.72052,5.2588,9.59284,-1.65086,0.244353,0.541918,0.417507,-0.864245,-0.972694,0.467712,-1.74868,-0.0848851,0.817081,1.41715,4.2212,3.25592,-0.0736587,-1.74197,-1.84314,-0.859899,0.12282,1.02137,-0.110018,-3.1756,1.1524,0.752786
-728.676,0.999142,0.0496404,6,63,0,733.704,-1.03366,0.80208,0.872577,-0.949079,-0.144973,-2.22333,-0.206218,-0.109965,-1.39391,-1.30426,6.02486,5.49839,-2.0828,2.91944,-0.0332754,-1.80987,-2.45884,-0.296315,0.766365,1.3355,0.538778,-1.68607,0.89437,0.697987,2.82181,2.35892,-2.36215,0.0166837,0.636585,-3.00463,2.86305,-1.0281,-1.78691,-1.57943,1.60209,1.78792
-728.19,0.999502,0.0496404,6,63,0,735.424,-0.867785,-1.07348,1.78755,0.264959,-1.50662,-0.743324,-0.88287,-0.71319,-0.462005,-1.0298,4.07155,5.20146,-3.83545,1.92621,-2.29541,2.16908,0.638815,-2.79227,0.594362,-1.89738,-2.03424,-1.47545,0.610942,2.29161,13.0722,-2.12854,1.22637,4.85446,-0.966327,2.00201,-1.31087,-2.33759,0.309196,-0.97207,-2.61667,0.374689
-722.57,0.999264,0.0496404,6,63,0,731.38,-1.01938,0.179473,1.16397,-1.36803,-0.71852,-1.51555,-0.114369,0.180533,-1.14749,-0.717671,5.39327,4.90822,-3.73665,2.5418,0.186409,-3.27462,1.20267,0.81938,-2.57384,3.41279,0.649142,1.52474,2.30429,-0.448875,2.78695,1.85906,-1.47466,-2.30298,0.121546,-3.75873,6.78571,-0.25721,-2.45566,1.42608,0.600985,-0.856847
-721.917,0.995046,0.0496404,6,63,0,726.411,-0.913963,0.0247536,1.27548,-0.49418,-0.552727,-0.434646,-0.39232,0.692405,-0.166358,-0.656987,5.42545,5.10392,-1.12074,-1.94054,0.579181,1.89606,-0.0476613,2.84292,0.50092,-0.76788,2.3901,-0.308449,-0.378842,0.868684,35.1653,2.0948,0.458546,2.45048,0.667913,3.72549,4.04523,3.96277,1.25108,-5.12273,0.852246,-0.666454
-724.863,0.999955,0.0496404,5,31,0,729.618,-1.05571,-0.00862527,0.764848,-0.792526,0.0885,-0.941247,0.061517,-0.457794,-0.737724,-0.400368,5.79482,5.59225,-0.0881128,2.385,1.64139,-0.136613,0.45069,-1.30363,-2.48241,0.716262,-0.187861,4.44405,0.00926216,-0.865064,0.294704,0.439988,-4.15325,-1.40526,2.23904,-3.50938,13.6785,-5.89429,-2.51355,3.63432,1.2558,2.23089
-724.654,0.998598,0.0496404,6,127,0,732.192,-0.955499,-0.592564,0.736944,-0.461902,-2.45148,-1.44496,-0.673053,-0.0247627,-0.28284,-0.581213,4.84866,5.16276,4.93519,0.277556,-0.191423,-0.0477315,-0.0631601,3.63595,-1.91355,2.61551,1.56185,3.51902,1.33634,2.58454,-28.8388,-2.46555,-3.36635,2.23753,-2.90037,-4.22271,-9.58565,-1.00958,0.525152,7.30701,-0.840554,1.23224
-731.025,0.998489,0.0496404,6,63,0,735.343,-0.91177,-1.13687,1.53755,-0.156782,-2.97509,-0.284383,-0.773604,-0.120668,0.503434,-1.18174,4.01712,5.27205,-8.82565,-0.591511,2.09648,-0.912012,0.530863,2.04409,-0.931054,-0.0693077,0.813401,-0.835755,-0.686805,0.299565,16.5428,-2.10816,-0.208779,2.63677,-2.9041,3.1012,-0.0582496,-0.635705,2.12473,-3.56112,-2.75665,0.604613
-728.631,0.997603,0.0496404,6,63,0,735.716,-1.21706,0.6941,1.42766,-1.22534,1.29496,-1.07605,-0.220157,0.600474,-1.28075,-0.785222,6.12673,5.20682,2.47631,2.49311,-0.382602,-0.563581,0.702876,1.23695,0.837321,0.186298,1.91629,-5.89049,1.6792,-2.19716,-26.2727,2.53514,-2.054,-2.65299,3.58317,-2.87926,-6.52776,0.0630683,-3.27834,6.04047,1.66615,1.43313
-722.594,0.999785,0.0496404,6,63,0,732.108,-1.0778,-0.184267,2.53518,-0.45474,-0.208059,-0.730881,-0.329053,0.208948,-1.35058,-1.11023,5.34599,5.17499,-8.14175,-2.92612,0.756956,1.33866,-3.43246,0.715865,-2.43157,-1.08783,1.30961,-1.57091,-2.01987,-0.237499,3.39711,-0.408157,2.07279,1.08088,0.638301,0.498013,-0.224496,-0.576935,-2.11943,-2.73429,0.516079,0.393067
-723.825,0.999523,0.0496404,6,63,0,727.626,-1.24381,0.479726,1.71107,-1.37675,-1.31426,-0.393916,0.114864,1.02115,0.23116,-0.669165,6.81252,4.89873,4.36839,0.0370693,2.32489,-1.04045,0.354829,0.589401,-0.626914,0.385611,-2.48995,-1.43654,0.855454,0.0167729,0.383818,1.61667,-0.170135,-3.82476,-1.26846,0.255908,1.07329,2.63269,0.991395,1.82426,2.61709,-0.85218
-720.876,0.999644,0.0496404,6,127,0,726.406,-0.765783,-0.543844,0.746223,-0.21099,-0.570227,-0.861175,-0.604592,-0.41398,-0.80751,-0.180324,5.0749,4.98836,8.26045,0.12719,-2.17052,-0.467472,0.767297,-0.375431,0.0148412,-0.243842,0.106346,0.198144,-3.14772,1.0943,-4.20783,-2.27743,1.24537,8.04053,1.25625,-0.634318,-7.83445,-3.79763,-2.13854,5.01912,-0.0630053,-0.238447
-722.667,0.969305,0.0496404,6,63,0,734.329,-1.07246,-0.137922,0.868914,-1.69482,-1.36104,-1.23756,-0.330313,0.374721,0.0118028,-0.900127,5.04465,5.13316,3.86777,1.3105,-2.07742,4.18003,0.758528,0.74724,-6.44257,0.317702,0.0689251,3.83788,-0.00862521,-0.362106,-16.8358,-0.348388,-3.3988,-2.90515,-1.01811,-1.8884,-1.19649,0.0328318,0.808225,-1.71531,-0.24961,0.695174
-724.742,0.998881,0.0496404,6,63,0,731.916,-0.869676,-1.03672,1.67305,-0.771115,-1.1776,-0.773422,-1.05784,-0.6341,0.0679459,-1.14981,4.58859,4.97381,-0.986167,1.73384,0.824447,2.21724,1.05422,-1.22827,-1.04081,1.08228,-4.01897,-3.20015,0.722554,-0.0673076,10.1644,-1.59786,0.583672,1.31009,-0.492384,1.9181,-1.6715,-1.72761,1.46217,-4.9803,-1.08381,-0.820809
-725.722,0.999231,0.0496404,6,63,0,730.9,-1.00219,0.172,1.68306,-0.77593,-0.901268,-2.30586,-0.19649,-0.267728,-1.46589,-1.06603,5.38155,5.26413,-5.95612,1.9626,-1.34489,-1.24679,0.609554,0.91444,-0.767618,3.06337,-0.990038,-2.12263,0.948966,0.303868,5.1451,1.23063,-0.0313792,0.579945,-0.24381,-4.20679,4.56278,-1.59895,-2.23357,-0.0737671,0.592852,0.851397
-724.971,0.99993,0.0496404,6,63,0,730.076,-0.939096,-0.812443,1.1586,-0.798993,-1.37305,-0.039145,-0.697137,0.274773,0.0049733,-0.604352,4.71754,4.38231,3.40176,0.0661834,1.79173,2.36939,-0.413952,-1.59631,-1.77764,-1.05064,-1.93311,-1.50325,0.33246,-2.72761,2.84215,-3.15624,-0.187694,0.638584,-0.968026,7.01271,-6.8219,1.30665,1.95967,2.47308,-0.824005,-4.67506
-728.135,0.978609,0.0496404,6,63,0,731.189,-1.0318,1.34572,2.41129,-0.216427,0.323466,-1.25874,-0.130925,0.672989,-0.442959,-1.10058,5.42702,5.88778,-5.55306,-0.824614,-1.62821,-0.64124,0.0436235,-1.31004,0.532336,-1.07131,-1.47536,2.05755,-0.598801,-0.390916,33.2309,4.94314,1.98948,2.0077,1.49465,-1.0636,3.90325,1.03916,-0.210942,2.424,0.849323,2.74616
-728.598,0.999946,0.0496404,6,63,0,735.444,-1.09848,0.156813,1.94991,-2.05458,-0.990465,-1.18201,-0.783528,-0.583709,0.595563,-1.57663,4.56648,4.35392,-7.17189,-4.00648,-1.4275,-0.478813,-0.986921,1.03007,0.0477404,0.0292706,-0.196192,4.12609,0.703246,0.860987,-10.7501,0.372125,-0.0458379,-1.94341,-0.578719,-0.419126,-1.83209,-1.68255,1.24292,-4.34056,-1.43446,-4.5166
-725.388,0.999653,0.0496404,6,63,0,734.397,-0.933474,-0.206405,1.81246,-0.360523,-0.771114,-0.184792,-0.926954,-0.825628,-0.805945,-0.943972,4.86726,5.24881,3.73272,1.5644,1.36,-1.35603,-0.36243,2.02303,-3.58191,-2.51608,2.19291,-1.08291,-1.58609,-4.53512,1.58903,0.408681,1.33005,2.47031,0.0836021,4.20738,-5.67461,-3.33851,-0.774358,2.34658,-0.474899,0.861553
-734.163,0.992007,0.0496404,6,63,0,740.523,-1.43036,-0.177758,3.0579,-1.01175,-1.43444,-1.60558,0.896734,2.48135,1.69222,-1.45757,5.63509,4.88462,1.06896,2.71116,-0.820174,0.467053,1.62506,1.43758,-0.774145,1.38501,-0.600408,-0.68627,3.52472,-0.270817,-23.7532,-1.57676,0.660303,-1.39049,-1.32319,-2.83519,0.302667,2.61359,2.25096,-4.91135,0.889053,-0.179611
-727.57,0.998705,0.0496404,6,127,0,739.13,-1.29945,0.228528,2.15166,0.0197739,-0.111203,-0.00899746,0.643186,2.21171,0.479096,-1.29358,6.30091,5.53872,7.47491,-1.32434,1.36718,-1.51418,-1.76225,-3.15449,4.28111,3.18583,3.14983,-0.42597,0.453277,-1.34913,6.91243,-0.462522,-0.692703,0.983951,0.394853,1.09839,2.65037,3.16939,0.724424,-3.52428,1.98844,1.81491
-728.02,0.995933,0.0496404,6,63,0,732.36,-1.39223,-0.0647872,2.41006,-0.23048,-0.0779489,0.748014,0.768112,1.35896,-0.175028,-1.40566,6.11438,5.35051,-5.21866,-0.332772,0.696416,-0.903874,-0.151833,0.722197,-1.19556,-3.0906,-1.47384,1.36523,-1.368,-1.59671,-16.2804,-1.36568,-0.51732,0.0497369,0.303307,2.29004,0.336403,0.561286,-0.571525,-8.01272,1.67063,1.53083
-721.595,0.999689,0.0496404,6,63,0,729.418,-1.48243,0.555451,2.46005,-0.519149,-0.323248,0.161612,0.419165,0.561712,0.325404,-0.730902,5.00094,4.92395,1.52051,-1.71338,0.113501,-0.00757246,0.491378,3.33974,3.25561,0.86667,-0.818136,-5.20118,1.95865,1.21907,-21.4004,-0.390079,1.25959,-1.72674,0.0738304,1.10322,-4.18244,-2.14111,0.0547169,-6.8813,-0.382012,-0.133725
-721.839,0.999187,0.0496404,6,63,0,725.664,-1.31335,0.60828,2.56843,-0.0154325,-0.410939,-0.481937,0.211888,0.885458,0.438049,-0.794985,5.63764,4.51131,0.156616,-0.590993,-2.39199,0.945655,-0.264909,-1.81621,-0.64734,0.813186,-0.329537,-3.55725,0.917199,-0.320047,6.55288,1.33286,2.86671,1.56256,0.186551,-0.535658,0.00671474,0.738519,1.19784,0.573693,1.03653,-3.92605
-725.143,0.997885,0.0496404,6,63,0,727.809,-1.36619,0.456789,1.40341,-1.2371,0.158705,-0.402118,0.411868,1.25497,1.01448,-0.674677,5.98984,4.80215,-1.44638,0.673707,1.67794,1.88816,-0.58726,-0.735408,-0.612095,-0.0573459,-0.0884004,-1.54724,0.00454025,-2.47564,-2.13354,0.284809,-3.19628,-3.86881,1.20528,-0.991831,3.1009,2.79481,3.34129,2.0349,1.53801,-1.31584
-725.226,0.999932,0.0496404,6,63,0,729.016,-1.18452,-0.0675756,2.44303,0.471401,-0.541255,-0.148737,-0.0103486,0.140937,-1.04289,-1.02356,4.26019,5.59578,-3.00884,2.43903,0.690108,0.695389,2.5265,-0.0381865,-0.598762,-0.0229128,0.16415,1.84454,0.21323,0.97756,-1.64192,-0.899794,1.33633,3.3847,0.0339373,1.69167,-0.816688,-1.59157,-2.05838,-1.67665,-2.26579,2.19767
-726.122,0.99572,0.0496404,6,63,0,733.581,-1.15301,-0.10622,0.734351,-1.71429,-0.621614,-1.21281,-0.240931,0.665405,0.0354276,-0.681417,6.1456,4.45298,0.604283,2.58087,0.831164,-2.66133,-0.434874,-3.24602,-1.64341,-1.89594,2.53747,0.000138325,1.02016,-0.50655,-24.272,-0.797268,-4.85519,-4.23918,0.107634,-3.29116,-3.32323,1.43436,0.80749,3.15198,1.69546,-2.63437
-726.679,0.999616,0.0496404,6,63,0,730.752,-0.776319,-0.698924,0.536506,-0.377527,-1.21733,-0.89723,-0.926771,-1.01847,-1.35202,-0.965522,4.90155,5.55203,-3.69793,0.241274,-1.16904,-0.757295,-0.799147,-1.36498,1.44449,-0.00237275,-0.587062,-0.722739,-2.18523,3.35809,12.8622,-0.343664,-2.50336,3.48555,-0.394978,2.25599,1.23217,-2.98513,-1.50501,-7.57809,-0.301323,1.80674
-722.186,0.998967,0.0496404,6,63,0,729.431,-0.736546,-0.896298,0.385271,-0.825553,-0.560579,-1.38768,-0.967463,-0.640914,-1.0265,-0.667069,4.99522,5.01453,-6.98628,-0.072506,-1.26654,2.48411,-1.17209,1.57996,-2.07762,-2.59757,-1.5546,-1.24758,-0.41096,3.31095,-7.76884,-1.765,-3.2929,2.16441,1.02146,-0.888172,-3.39588,-2.34384,-1.02885,-1.73041,-0.290281,-0.14408
-724.526,0.98969,0.0496404,5,63,0,733.076,-0.720464,-0.780562,0.336813,-0.687073,-0.451043,-1.40483,-1.07086,-0.488847,-1.30835,-0.907263,4.97519,4.90918,1.05283,1.67763,-0.210638,1.42558,0.864234,-0.244342,-2.25934,2.1739,-3.23339,-5.77906,-0.183175,-2.33493,13.7108,-0.244462,-2.88059,2.87109,1.01572,0.421289,0.804784,-0.777126,-1.24059,-9.72646,-0.137513,-1.34332
-730.103,0.986937,0.0496404,5,31,0,736.638,-0.583796,-0.77084,0.393197,-1.2477,0.29173,-0.525976,-0.790099,-0.64547,-1.33092,-0.0465088,3.99376,4.98479,-4.44657,-1.01265,-1.31345,1.66407,0.562143,0.116845,-5.51327,-1.11053,-1.62425,-1.55026,1.12853,-0.579082,-21.1466,-4.58508,-0.699644,-4.29631,6.51624,7.98344,-17.2659,-6.06511,-5.84207,26.1286,-3.66942,0.504808
-728.674,0.996562,0.0496404,6,63,0,735.447,-0.55648,-0.510786,0.514931,-0.620083,-2.62515,-1.36483,-0.638171,0.0143698,-0.097093,-0.346146,4.90683,4.63092,7.67782,1.84541,-0.84633,-0.593651,2.33504,-0.865356,-0.480941,-0.0390581,0.407839,3.56428,-2.52357,-0.766487,47.5121,2.16829,0.29761,5.71829,-3.21223,-1.48444,15.4981,4.64351,5.04817,-14.7296,0.0934396,-4.18642
-728.922,0.99695,0.0496404,6,63,0,738.931,-0.646383,-0.650985,0.493323,-0.969156,-3.68626,-0.837787,-0.818284,-0.54621,-1.32294,-0.541168,4.24693,4.73738,-0.230318,0.5955,-0.435686,3.15928,-0.421904,-0.736382,-4.91431,1.65381,2.57243,5.4942,0.395662,-1.36913,13.1393,0.177795,-1.74426,1.88668,-4.44997,3.82635,3.60141,-1.48808,-2.12403,-7.9637,-2.04895,-2.31019
-734.35,0.996059,0.0496404,4,15,0,735.854,-0.703499,-0.546897,-0.00125504,-0.774294,-4.0923,-0.623779,-0.807414,-0.716599,-1.39071,-0.431284,4.29043,4.94369,2.14874,-0.642749,1.15282,-0.53761,0.470991,-0.21933,-0.373513,0.299867,-0.305305,-1.15588,-0.711285,-2.29362,-11.5883,-0.0976397,-6.69043,2.40525,-5.21263,4.92087,-3.9951,-4.02384,-3.33133,5.71914,-2.34805,-0.0449242
-725.092,0.99994,0.0496404,5,31,0,736.892,-0.72802,-0.590695,0.729267,-1.16512,-3.55366,-0.856115,-0.693446,-0.375411,-0.793596,-0.402051,5.26935,5.31002,-3.71003,-0.0770935,3.1921,-1.47257,3.22648,-2.72136,-1.07121,2.13408,2.34734,1.73776,2.45814,1.7524,-2.67864,-0.898868,-0.209919,-0.996857,-4.7043,1.85817,-1.18509,-1.66266,-0.804108,1.56779,0.331837,1.28711
-723.849,0.991477,0.0496404,6,63,0,731.587,-0.984316,-0.589408,1.13708,-1.5862,0.71085,-1.73268,-0.470283,0.305455,-0.654784,-0.882995,5.1253,4.81549,0.470944,-0.694017,-1.28895,0.995071,-3.74032,-1.17739,-1.98287,-3.07204,1.32197,-1.07149,0.671407,-0.0802134,-7.12422,-1.45945,-1.58866,-2.12077,2.64169,-3.20681,0.421163,0.487402,-0.593656,1.19795,0.0117909,-1.14516
-724.527,0.998507,0.0496404,6,63,0,729.063,-0.863592,-1.07793,1.54991,-0.719544,-2.25548,-0.921019,-1.06062,-0.261098,-0.763124,-0.909505,4.41104,5.14254,0.539627,2.6694,-1.27503,0.0102607,-2.12254,1.41577,1.60969,-1.05615,0.270082,-0.866464,1.24772,1.42271,-7.58404,-2.53027,0.911316,1.60397,-2.09387,1.27352,-5.93664,-1.00332,-0.4401,1.03976,-1.86015,0.5364
-723.473,0.999349,0.0496404,6,63,0,729.78,-0.757406,-1.22266,0.981319,-1.24121,-1.06817,-1.48063,-0.738386,-0.457683,-1.52167,-0.562145,5.5513,4.4846,-3.12544,2.39259,-2.72331,-1.90717,2.2106,-1.15407,-0.335128,0.383403,0.019735,1.27584,1.65462,-0.4265,-5.55741,-4.28841,0.850983,-0.475517,-0.0533279,-2.27722,1.54304,-1.67195,-3.1126,3.62758,0.832298,-3.43821
-724.498,0.996594,0.0496404,6,63,0,730.387,-0.505524,-1.19384,0.696876,-2.27327,-0.962337,-1.24305,-1.25486,-0.964622,-1.13296,-0.543159,5.38705,5.04451,-2.88223,-1.90298,1.99501,0.699773,0.106383,-0.247918,4.02038,-0.0727573,-1.78826,1.14689,0.711943,-3.33593,-2.49441,-2.18346,1.56528,-4.38583,0.734782,2.18669,-3.97256,-2.87748,-0.550863,4.86943,0.561808,0.0262823
-721.077,0.998839,0.0496404,6,63,0,729.665,-0.832799,-0.638423,0.806913,-1.00161,-1.57123,-0.390447,-0.236699,-0.0400214,-0.553274,-0.0476466,4.67576,5.11793,-11.3208,1.36448,0.144853,-1.34328,-0.403216,1.77501,3.8424,-1.26082,1.21938,0.907483,1.68571,3.43167,11.2919,-6.18747,2.74921,-4.1585,-2.33949,5.56593,13.8361,-0.0550284,-1.47499,4.28637,-0.811781,0.121291
-721.702,0.996055,0.0496404,5,47,0,725.803,-1.00154,-0.0220411,0.719445,-0.652794,-1.85572,-0.893257,-0.587102,-0.0108979,-0.78477,-0.671063,5.05349,4.74501,-0.4123,2.2726,1.33673,1.02337,0.258509,-2.1573,-1.49045,0.570489,0.000243761,-2.82194,1.10302,-1.63667,-18.1583,0.933954,-3.76291,0.911187,-1.84618,-0.380596,-6.2016,-1.12337,-1.38754,-1.44987,-0.243567,-1.30635
-721.717,0.998764,0.0496404,5,63,0,730.518,-0.997844,0.109312,0.719661,-0.779749,-1.83035,-0.855489,-0.567173,0.0449582,-0.883167,-0.661193,5.18991,4.69647,1.63157,3.58577,0.189999,-3.13299,0.537642,1.0402,1.16316,1.55309,-2.25841,0.613483,2.74189,-2.16213,-15.3043,1.82743,-3.71267,0.307894,-1.8066,-0.108406,-5.46859,-0.765073,-1.7015,-1.55015,0.0788681,-1.70684
-720.351,0.998314,0.0496404,6,63,0,725.194,-0.984878,-0.125278,1.34039,-0.865453,-1.70597,-0.503157,-0.526723,0.00135512,-1.00738,-0.559966,5.32253,4.75772,-4.05313,1.64943,-3.13931,0.418156,-0.886498,-1.83403,-2.04452,0.0209381,0.146463,-1.04699,-0.532407,-0.943792,-8.15077,0.483851,0.879764,-0.334412,-1.70646,2.37441,-5.76463,-1.00046,-2.41764,1.14911,0.401654,-1.49573
-725.145,0.995629,0.0496404,5,63,0,730.584,-1.0054,0.081235,1.85965,-2.3,-0.014124,-0.934751,-0.661656,0.0320435,-0.59249,-0.973453,6.51109,4.89712,-6.4365,-0.741827,-0.502495,-1.23102,2.3214,-2.26294,-0.297926,0.206497,1.32467,-2.62132,1.00963,1.58341,-5.95829,1.09156,0.949798,-3.81731,1.18959,0.239823,-2.93414,-0.689881,-0.430628,1.52728,2.23386,-0.689147
-722.129,0.995264,0.0496404,6,63,0,730.599,-0.739501,-0.627387,0.57556,-1.03453,-1.68476,-1.51729,-0.930184,-0.4974,-0.50315,-0.735313,6.04737,5.05016,4.29894,-2.73694,-1.84521,3.21797,-1.68608,-0.764255,3.46193,-0.0256791,-0.570478,-0.327108,-2.2907,0.867512,3.74279,-0.00883605,-2.12632,1.18451,-1.15082,-1.18633,-0.38679,-1.32957,0.93362,-6.97564,1.63223,-0.282806
-722.932,0.994233,0.0496404,6,127,0,727.136,-0.676099,-0.671619,0.730461,-1.5771,-0.880521,-0.622226,-0.500552,-0.267769,-0.38777,-0.140419,6.49885,5.2799,-3.24613,-1.90349,0.0610136,-1.98566,-1.4399,-0.984388,-2.22545,-2.08937,1.06564,0.494927,0.551779,-0.354466,12.2553,-3.11441,3.14389,-6.79978,0.385494,4.72099,7.606,-0.757552,1.87556,2.26553,2.25851,0.882654
-722.538,1,0.0496404,6,63,0,726.813,-0.95485,-0.334933,1.53509,-0.349572,-1.50713,-1.67038,-0.731074,-0.0220524,-0.650442,-0.956454,5.6322,4.70128,2.04109,-1.75162,-1.64906,-0.755298,-0.196544,1.21776,-0.61927,-1.73266,0.595887,-1.35183,2.6245,0.18446,-1.00052,-0.0950121,0.146189,2.45479,-1.05156,-2.26928,-2.02246,-0.532349,-0.378359,-2.71635,0.985579,-2.18067
