# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,index.1
-727.876,0.987314,0.048643,6,63,0,734.572,-1.25025,-0.321024,-2.13388,1.07295,0.166519,-0.380136,0.806421,-1.21322,-0.569201,2.99909,-0.231092,0.368209,5.08951,6.01664,0.993877,0.997568,0.1,0.20287,0.115478,0.298347,0.233449,0.199373,0.278218,0.154862,0.188493,0.463575,0.208277,10
-732.003,0.994507,0.048643,6,63,0,740.49,-1.07507,-0.227998,-1.25971,-0.60043,-0.53907,0.1322,-0.415887,0.203051,0.722809,1.71893,-0.732313,0.459696,6.18238,5.54946,0.997939,0.996126,0.1,0.235073,0.160548,0.205693,0.210339,0.266139,0.219899,0.272549,0.322392,0.429256,0.195964,10
-734.525,0.999869,0.048643,7,127,0,743.773,-1.23209,-0.887956,-3.17135,2.46846,1.03484,-0.682306,1.32109,-0.506319,-1.371,0.561941,0.464356,0.245043,5.35267,5.30724,0.995287,0.995069,0.1,0.190051,0.11824,0.348143,0.273188,0.19793,0.287335,0.204865,0.172496,0.250793,0.246326,10
-733.91,0.994206,0.048643,6,127,0,740.668,-1.48019,-0.478524,0.715373,0.741104,0.823973,1.44297,1.23393,0.0916385,1.30375,0.657535,0.471332,0.244083,4.9977,4.87167,0.993292,0.992398,0.1,0.168403,0.213228,0.214283,0.217708,0.244533,0.235231,0.188801,0.23831,0.210869,0.203405,10
-729.011,0.999335,0.048643,6,127,0,739.916,-1.33401,0.127364,-2.80426,0.76883,0.0745505,-0.702409,0.350188,-0.399666,-0.174282,1.91538,0.764276,0.74261,5.45949,4.59827,0.995762,0.990031,0.1,0.224536,0.0317842,0.317981,0.217781,0.135214,0.254652,0.16372,0.187943,0.52208,0.317248,10
-726.241,0.998684,0.048643,6,63,0,737.691,-1.03982,-1.28449,-1.47298,-0.0170478,-0.378009,-0.1806,-0.0533466,-1.51639,-0.681142,1.33967,-1.40977,0.41442,5.68503,5.6355,0.996615,0.996444,0.1,0.171912,0.161075,0.259824,0.232103,0.247002,0.256941,0.158659,0.210469,0.381158,0.164646,10
-722.881,0.993262,0.048643,6,63,0,732.18,-1.4664,0.361079,-2.52071,0.853669,0.0445746,0.014309,0.466745,0.289421,0.404516,1.11314,0.486087,1.01733,4.79632,4.62942,0.991808,0.990334,0.1,0.249916,0.0174503,0.354816,0.194497,0.189718,0.270603,0.236501,0.258291,0.417276,0.274504,10
-723.591,0.997656,0.048643,6,63,0,731.592,-1.46738,0.254164,-2.42385,0.864555,-0.00813379,-0.0885042,0.384046,0.355974,0.352107,1.12381,0.416584,0.930394,4.59284,4.4912,0.989977,0.988917,0.1,0.226022,0.0236024,0.340064,0.186191,0.175126,0.247858,0.243021,0.24236,0.396088,0.253544,10
-725.245,0.986553,0.048643,6,63,0,733.256,-1.46856,0.0419638,-2.80475,0.640075,0.0406492,0.0358709,0.327699,0.495043,0.298818,1.29436,0.487137,0.780947,4.07822,4.39851,0.983345,0.987854,0.1,0.192198,0.0251134,0.275141,0.192039,0.191461,0.229233,0.253136,0.225273,0.387524,0.25197,10
-726.732,0.999289,0.048643,6,127,0,733.543,-1.22282,-0.39957,-1.33363,0.659434,0.409104,0.437515,0.585324,-0.689744,-0.52094,1.41368,0.16504,0.394354,7.02435,5.71132,0.999111,0.996703,0.1,0.200946,0.148206,0.276324,0.257025,0.259171,0.270518,0.183199,0.193371,0.339544,0.239079,10
-729.558,0.999148,0.048643,6,63,0,737.056,-1.13145,-0.0394773,-2.43993,0.869982,-0.126107,-0.313391,0.827847,-1.44858,-0.496215,1.1302,-0.494139,0.375447,3.48751,4.59688,0.97033,0.990017,0.1,0.241171,0.114304,0.308997,0.235269,0.222854,0.305629,0.157717,0.211193,0.330237,0.211323,10
-725.861,0.998555,0.048643,6,63,0,733.108,-1.02778,-0.484825,-1.59208,-0.153704,-0.809455,-0.103714,0.142218,0.0853959,0.175354,0.970521,-0.133265,0.678935,6.69407,5.57214,0.998763,0.996212,0.1,0.204737,0.108254,0.243767,0.171171,0.250078,0.282676,0.274919,0.28726,0.408816,0.246334,10
-723.369,0.995353,0.048643,5,31,0,730.914,-0.980543,-0.685184,-1.30183,0.283894,-0.312975,-0.320464,-0.190616,-0.0684255,0.0584309,1.18425,0.247016,0.752769,6.62049,5.06985,0.998669,0.993756,0.1,0.182974,0.123411,0.317164,0.228616,0.227624,0.245264,0.262687,0.281596,0.477745,0.311182,10
-722.638,0.998846,0.048643,6,63,0,730.025,-0.913233,-0.367103,-2.12409,-0.254922,-0.296049,-0.341488,-0.11798,-1.553,-0.404949,0.628856,-0.590964,0.916913,6.60011,5.81953,0.998642,0.99704,0.1,0.222729,0.0541237,0.241042,0.234211,0.226821,0.264753,0.088089,0.216779,0.416629,0.189219,10
-723.209,0.997202,0.048643,6,63,0,728.567,-0.846871,-0.607104,-2.93091,-0.181746,-0.168668,-0.311222,-0.24671,-1.29428,-0.69878,0.610103,-0.980042,0.897491,6.59684,5.61113,0.998637,0.996356,0.1,0.19913,0.0299639,0.266983,0.269286,0.244865,0.255728,0.118316,0.186332,0.425727,0.151042,10
-724.016,0.989,0.048643,6,63,0,729.952,-0.882348,-0.635176,-1.42634,0.0969089,-0.601486,-0.734464,-0.346137,0.14887,0.0403391,0.827865,-0.735694,0.725789,6.24691,5.29084,0.998067,0.994988,0.1,0.206959,0.128133,0.307462,0.211001,0.195382,0.243503,0.31555,0.298789,0.430088,0.195241,10
-720.071,0.999382,0.048643,6,63,0,728.002,-0.967681,-0.455631,-2.21399,-0.0634946,-0.0550558,-0.276822,-0.0992782,-1.11953,-0.689432,0.288923,-0.27492,1.19775,6.19374,4.9737,0.997962,0.99313,0.1,0.180433,0.0260968,0.260431,0.262382,0.214292,0.252261,0.0904131,0.14265,0.349413,0.214676,10
-720.165,0.993059,0.048643,5,31,0,726.78,-0.992593,-0.579667,-2.1258,-0.105368,-0.0876802,-0.287289,-0.179761,-0.7554,-0.64625,0.39141,-0.275154,1.02632,6.19411,4.84548,0.997963,0.992198,0.1,0.169734,0.0401429,0.249602,0.253018,0.216286,0.235577,0.145807,0.16032,0.356433,0.218404,10
-723.571,0.992203,0.048643,6,127,0,728.145,-0.556654,-0.479116,-2.95266,-0.445467,-0.430388,-0.651587,-0.34579,-1.14927,-0.956563,0.524944,-0.933069,0.864168,4.88296,5.36367,0.992482,0.995338,0.1,0.274743,0.0427683,0.280575,0.283213,0.246061,0.298286,0.175113,0.200482,0.474269,0.203756,10
-722.542,0.994747,0.048643,5,31,0,727.983,-0.732219,-0.824674,-2.15734,0.105102,-0.624605,-0.628839,-0.250889,-0.628811,-0.667509,0.229966,-0.557778,0.63766,5.14343,5.54915,0.994196,0.996124,0.1,0.221304,0.108335,0.339573,0.244068,0.24357,0.290656,0.243574,0.239056,0.35765,0.252015,10
-723.493,0.998919,0.048643,6,63,0,726.925,-0.84959,-0.550105,-2.74903,-0.46911,-0.383715,-0.338442,-0.252892,-1.38309,-0.211885,0.883962,-0.465986,1.12235,5.89141,4.63363,0.997245,0.990374,0.1,0.187399,0.0191715,0.201636,0.217507,0.226279,0.24353,0.0830272,0.252108,0.535572,0.202202,10
-719.213,0.997185,0.048643,6,63,0,726.99,-0.953276,-0.53316,-1.71237,0.156994,-0.315376,-0.420679,-0.0980578,-0.0439326,-0.404053,0.287041,-0.531628,1.07221,5.06406,4.54519,0.99372,0.989493,0.1,0.178736,0.0579051,0.313255,0.215612,0.19713,0.257613,0.268867,0.199966,0.344003,0.178977,10
-720.506,0.98411,0.048643,5,63,0,727.825,-1.03285,-0.375641,-2.19494,-0.0602837,-0.391935,-0.147211,0.02742,-0.883499,0.0404464,0.922434,-0.588253,1.16564,5.24168,5.8155,0.994736,0.997028,0.1,0.186834,0.0268219,0.249156,0.183966,0.230685,0.268766,0.112776,0.271761,0.510591,0.152059,10
-721.154,0.998558,0.048643,5,63,0,727.314,-0.984733,-0.445415,-2.58115,0.0515247,-0.192363,-0.396561,-0.115085,0.0736755,-0.694945,0.209023,-0.0136314,0.75036,5.64721,4.82943,0.996485,0.992072,0.1,0.210992,0.0511,0.279676,0.244332,0.21716,0.255196,0.283036,0.181504,0.304091,0.269933,10
-723.576,0.996995,0.048643,6,95,0,729.165,-1.21634,-0.0471955,-3.45364,0.00304914,-0.109861,0.119114,0.250702,-1.09961,0.448626,1.44234,-0.46748,0.729461,5.03556,4.7267,0.993539,0.991222,0.1,0.222567,0.0233019,0.228973,0.214758,0.244262,0.262413,0.117278,0.291298,0.459038,0.174027,10
-725.889,0.995866,0.048643,6,63,0,729.263,-1.4055,-0.430675,-0.431497,1.31324,0.48922,0.0325806,0.49325,0.821523,-0.24356,1.5849,0.365545,0.575257,5.41904,4.8019,0.995588,0.991853,0.1,0.160671,0.160607,0.342979,0.245257,0.199926,0.245687,0.282335,0.175722,0.379006,0.232328,10
-730.347,0.98943,0.048643,6,63,0,735.873,-1.00874,-0.392148,-4.24386,0.859564,-0.279683,-0.520078,-0.0760639,-1.73103,0.523346,1.00602,-0.404178,0.625502,5.27298,5.98159,0.994898,0.997482,0.1,0.222003,0.0250068,0.38436,0.23439,0.20849,0.258013,0.109925,0.335951,0.406253,0.220706,10
-725.035,0.999996,0.048643,6,63,0,734.616,-1.26709,-0.281006,-2.32293,1.11808,0.251362,-0.0469214,0.437215,0.741929,-0.257551,1.05644,-0.268804,0.665213,4.70398,4.35952,0.991022,0.987377,0.1,0.189384,0.0566615,0.372075,0.249762,0.214451,0.273637,0.315712,0.191791,0.362545,0.190633,10
-722.208,0.998602,0.048643,6,95,0,728.881,-1.18222,-0.510053,-2.0524,0.0236033,-0.31621,-0.338251,0.349667,-0.433815,0.382839,1.34763,-0.103129,0.592054,4.26302,4.67288,0.986116,0.990741,0.1,0.184794,0.0833749,0.237172,0.202712,0.200611,0.273846,0.191691,0.277768,0.405078,0.223866,10
-725.115,0.992584,0.048643,5,31,0,729.083,-1.11652,-1.04978,-1.80003,0.162396,-0.495753,-0.151013,0.0608529,-0.578118,0.509291,1.65772,0.0587306,0.626149,3.85179,4.79841,0.9792,0.991825,0.1,0.145066,0.0959029,0.266035,0.193577,0.229511,0.253807,0.185654,0.310534,0.480376,0.253555,10
-724.5,0.999026,0.048643,6,127,0,731.955,-1.43972,0.388826,-1.97852,1.14364,0.798384,0.116997,0.937171,-1.46268,0.0759011,0.789379,-0.172943,0.467133,5.08475,4.94367,0.993848,0.992922,0.1,0.221304,0.0859633,0.287924,0.256019,0.200197,0.268561,0.106883,0.197141,0.255218,0.179387,10
-723.872,0.9997,0.048643,5,63,0,729.959,-1.51017,0.280316,-1.40378,1.06277,0.860395,0.133957,0.936779,-1.29967,0.214028,0.798528,0.088525,0.584959,5.10888,4.85523,0.993993,0.992273,0.1,0.206493,0.0885619,0.291422,0.267592,0.192817,0.27644,0.0936025,0.200212,0.26056,0.188714,10
-723.764,0.985107,0.048643,6,63,0,730.317,-1.50328,0.11976,-1.91193,0.545488,0.303663,-0.0270891,0.655911,0.951984,0.375642,2.02181,0.346168,0.616624,5.0032,5.16295,0.993328,0.994308,0.1,0.193187,0.0640307,0.237412,0.211479,0.179464,0.249959,0.28572,0.218975,0.436203,0.215882,10
-722.564,0.997037,0.048643,5,31,0,728.866,-1.29201,0.0947807,-1.90822,0.75256,0.407498,0.362034,0.543823,0.738436,0.219386,1.91531,0.404531,0.604963,5.16826,5.08959,0.994338,0.993877,0.1,0.225365,0.0797016,0.302222,0.260093,0.254835,0.276275,0.300423,0.238797,0.466719,0.259747,10
-721.588,0.995544,0.048643,6,63,0,728.667,-1.31266,-0.232895,-1.56572,0.340044,-0.153733,0.0947946,0.62017,0.173137,0.487104,1.5178,-0.693286,0.719802,5.36265,5.10107,0.995333,0.993947,0.1,0.185382,0.0801972,0.255803,0.194141,0.223666,0.296032,0.23361,0.276469,0.445183,0.140434,10
-723.685,0.973351,0.048643,6,63,0,727.89,-1.25846,-0.417847,-1.85035,0.746336,0.229894,-0.192398,0.391131,-0.937678,-0.546738,1.76006,0.870751,0.396722,5.70769,5.11742,0.996691,0.994044,0.1,0.193999,0.119989,0.276403,0.237351,0.208368,0.249123,0.163767,0.186128,0.363499,0.286383,10
-725.337,0.99911,0.048643,6,63,0,727.594,-1.20922,-0.643947,-1.28911,0.451367,-0.398136,0.00387571,0.466639,-0.81536,-0.0376729,1.9456,1.1359,0.629828,5.2183,5.11253,0.994613,0.994015,0.1,0.165924,0.117002,0.283953,0.188471,0.230272,0.285913,0.151516,0.225666,0.504044,0.379,10
-724.697,0.986268,0.048643,6,63,0,732.739,-1.29927,-0.117624,-1.60588,0.683056,-0.213776,0.0392135,0.661145,-0.946102,-0.234501,1.95401,0.618763,0.318252,5.1194,5.21241,0.994056,0.994581,0.1,0.208053,0.140596,0.253149,0.203056,0.216397,0.251833,0.16793,0.20199,0.336841,0.2493,10
-723.524,0.998922,0.048643,6,63,0,729.808,-1.16987,-0.717039,-1.24001,0.269341,0.211412,-0.0423162,-0.0114188,-0.62512,-0.266496,1.39446,0.0646057,0.471047,5.27748,4.42731,0.994921,0.988194,0.1,0.18129,0.147547,0.260572,0.255349,0.233294,0.235908,0.187806,0.21494,0.374487,0.242424,10
-720.389,0.998927,0.048643,6,63,0,726.763,-1.08167,0.141613,-2.31882,0.291795,0.179206,-0.0310176,0.0885561,-0.543321,-0.0916339,0.516378,-0.345977,1.08577,4.58007,5.09491,0.98985,0.993909,0.1,0.283349,0.026613,0.317595,0.29171,0.246875,0.271798,0.158212,0.234843,0.372618,0.188877,10
-723.447,0.96108,0.048643,5,31,0,730.136,-1.04317,-0.858035,-1.96847,0.210833,-0.0514452,-0.196611,0.492963,-0.267855,-0.269961,1.03619,0.231013,0.538199,4.6339,5.60218,0.990377,0.996324,0.1,0.181686,0.108844,0.282986,0.25524,0.240674,0.314782,0.233737,0.233534,0.380956,0.285194,10
-719.079,0.998655,0.048643,6,63,0,726.662,-1.39482,-0.0583891,-1.58281,0.236038,0.277192,0.17851,0.365912,-0.113236,-0.0948418,1.46997,-0.428996,0.955402,5.2151,4.63752,0.994595,0.990411,0.1,0.189908,0.0518067,0.23698,0.244162,0.227185,0.260142,0.181977,0.184608,0.502398,0.141282,10
-721.703,0.993172,0.048643,7,127,0,725.763,-1.75747,0.525066,-1.65735,1.21615,0.834104,0.735844,0.963484,0.234872,0.866932,1.58984,0.958595,0.728158,4.94445,5.7397,0.992928,0.996795,0.1,0.20179,0.0490657,0.294854,0.240468,0.227644,0.258093,0.169884,0.244861,0.354385,0.257412,10
-725.848,0.960742,0.048643,6,63,0,735.654,-1.39261,0.321674,-1.07802,0.868296,0.556633,0.538923,1.02207,-1.22136,-0.526365,1.88252,0.585072,0.492561,4.0554,5.6099,0.982967,0.996352,0.1,0.225453,0.127461,0.275894,0.246302,0.244686,0.29128,0.119813,0.160856,0.385717,0.248912,10
-722.116,0.992715,0.048643,6,63,0,732.478,-1.34279,-0.00576178,-1.96031,0.788268,0.509633,0.0375498,0.453205,-1.29637,0.112745,1.50149,0.565994,0.627144,6.0495,5.52505,0.997647,0.99603,0.1,0.206459,0.07095,0.299762,0.264409,0.210945,0.257584,0.10379,0.218901,0.401039,0.271341,10
-723.264,0.993738,0.048643,6,63,0,729.48,-1.41533,-0.338733,-1.49012,0.68849,0.0800956,0.234927,0.617241,0.170518,-0.274471,1.13473,-0.386762,0.958638,3.93075,5.58806,0.980749,0.996272,0.1,0.149307,0.0550022,0.319664,0.207749,0.233238,0.304996,0.222378,0.157301,0.41884,0.143552,10
-724.575,0.996648,0.048643,6,63,0,729.861,-1.14548,0.145952,-1.74785,0.534837,0.330283,-0.118667,0.454922,0.088159,0.160078,1.55548,0.924876,0.432701,5.34679,5.12284,0.995259,0.994076,0.1,0.253066,0.129908,0.286171,0.268437,0.23204,0.27916,0.248368,0.254223,0.384043,0.32185,10
-731.819,0.997175,0.048643,6,127,0,736.24,-1.21089,-1.28906,-2.54355,0.164477,0.0466835,-0.639983,0.42624,0.192586,-1.93158,-0.197085,-0.149692,0.397789,5.51279,5.57792,0.995981,0.996234,0.1,0.1514,0.0977318,0.241319,0.232844,0.187633,0.260892,0.243372,0.121399,0.215973,0.219183,10
-729.605,0.998745,0.048643,6,63,0,736.491,-1.15266,-1.31259,-1.05418,0.279057,-0.0495635,-0.404361,0.403711,-0.339324,-0.161764,-0.285359,0.522488,0.149486,6.19826,5.20583,0.997971,0.994545,0.1,0.206055,0.212446,0.247695,0.238655,0.229152,0.251183,0.230874,0.23562,0.232309,0.254538,10
-735.837,0.997394,0.048643,6,63,0,745.446,-1.19656,-2.08887,-2.43238,1.36416,1.34781,-1.20615,1.09115,0.59545,-0.369164,0.596057,1.60839,0.222649,4.57051,4.89982,0.989753,0.992607,0.1,0.159541,0.149551,0.290526,0.289777,0.187687,0.278159,0.256549,0.217763,0.256575,0.301861,10
-728.707,1,0.048643,6,63,0,739.434,-1.16413,-0.0806816,-0.383763,0.170888,-0.650459,-0.259976,1.14417,-0.548849,-0.750031,1.51038,-0.706056,0.278894,4.60683,5.43639,0.990115,0.995664,0.1,0.233862,0.219059,0.246666,0.2066,0.225022,0.300477,0.211284,0.202085,0.322371,0.20407,10
-728.927,0.988175,0.048643,6,63,0,736.098,-1.22362,-0.682787,-2.68847,1.23527,0.733654,0.155682,-0.0907594,0.316107,0.187862,0.138902,-0.710942,0.373826,5.48785,4.7824,0.99588,0.991694,0.1,0.185599,0.0972079,0.318246,0.279014,0.237684,0.221396,0.24872,0.23987,0.236549,0.184014,10
-734.008,0.998034,0.048643,6,63,0,738.487,-1.23938,-0.202693,-0.0156389,0.215029,-0.551895,-0.610652,1.23879,-2.2156,-0.85652,2.5167,0.0239218,0.280168,6.10851,5.54634,0.997781,0.996113,0.1,0.21481,0.223781,0.235207,0.198769,0.19616,0.290632,0.134688,0.185525,0.369518,0.225712,10
-730.946,0.999335,0.048643,6,63,0,739.127,-1.19473,-0.149475,-0.936775,0.643217,0.260363,0.0719903,1.58298,-1.26774,0.0352738,2.57612,-0.954119,0.138902,5.39124,5.25469,0.995464,0.994804,0.1,0.228731,0.210013,0.248733,0.238929,0.234203,0.273915,0.202488,0.23329,0.302188,0.209614,10
-730.833,0.999728,0.048643,6,63,0,739.07,-1.32096,0.467555,-0.43785,-0.171708,0.677778,0.159372,1.14262,-1.47544,1.42453,1.19144,0.0794941,0.328659,5.95324,5.09602,0.997409,0.993916,0.1,0.237344,0.187725,0.201428,0.250077,0.2195,0.279805,0.141137,0.298851,0.28305,0.215036,10
-735.5,0.9973,0.048643,6,63,0,742.08,-1.32018,1.86242,-1.34197,-0.0955276,0.381125,-0.521752,0.878251,-1.66524,0.109813,2.21075,0.499057,0.259124,6.21483,5.09151,0.998004,0.993889,0.1,0.302045,0.158702,0.2067,0.227687,0.189175,0.251128,0.147835,0.215561,0.321405,0.233105,10
-732.944,0.999809,0.048643,7,127,0,746.422,-1.22706,1.35232,-0.662992,-0.905696,0.18505,-0.16368,0.988783,0.054787,-0.635561,0.894016,0.883806,0.174966,5.58915,4.81383,0.996276,0.991949,0.1,0.270823,0.207007,0.200123,0.232422,0.221715,0.258446,0.228381,0.207796,0.255281,0.254942,10
-729.393,0.997164,0.048643,6,127,0,740.319,-1.23847,0.0254854,-0.836315,0.338906,0.342535,0.320076,1.28822,1.03055,0.0611559,0.767099,-0.948699,0.154113,5.45962,5.3933,0.995763,0.995474,0.1,0.225387,0.203047,0.233931,0.234032,0.233412,0.261161,0.253572,0.226348,0.245964,0.200258,10
-729.549,0.998913,0.048643,6,63,0,735.366,-1.22052,-1.51879,-1.12454,1.07017,0.288578,-0.345133,0.332623,-0.717845,1.37781,0.446424,-1.37968,0.325375,4.89375,4.63959,0.992562,0.990431,0.1,0.152556,0.169889,0.294774,0.244785,0.208694,0.247444,0.189373,0.316,0.254403,0.1585,10
-728.446,0.999835,0.048643,6,63,0,734.535,-1.31027,-0.534385,-2.18984,0.260726,-0.0666739,0.124367,0.747218,0.498848,-0.720154,1.87914,1.46545,0.463004,5.37649,6.00483,0.995397,0.997539,0.1,0.173977,0.08914,0.233338,0.207322,0.222235,0.276016,0.253637,0.161961,0.391688,0.34711,10
-728.675,0.999896,0.048643,6,127,0,734.462,-1.66021,0.67863,-1.3632,1.46705,0.984752,0.612073,0.686673,-0.902996,1.0907,1.65068,-0.515453,0.661248,3.90504,5.36897,0.980257,0.995363,0.1,0.229441,0.0716492,0.334005,0.267167,0.221753,0.230383,0.0947203,0.281104,0.361536,0.119092,10
-721.55,0.999991,0.048643,5,31,0,732.385,-1.62178,0.44271,-1.01085,1.01308,0.339985,0.525293,0.898447,-0.365616,0.361019,2.02639,-0.0450888,0.753336,4.48427,5.45504,0.988841,0.995744,0.1,0.216146,0.0844561,0.297634,0.203323,0.226873,0.279903,0.130425,0.205902,0.476211,0.160334,10
-724.535,0.991931,0.048643,5,31,0,729.937,-1.72796,0.622444,-0.23782,0.661569,0.814508,0.597957,0.813409,-0.216473,1.02943,1.60619,0.512803,0.926742,4.2927,5.5626,0.986516,0.996176,0.1,0.240286,0.124733,0.246967,0.274259,0.236168,0.274056,0.126909,0.315627,0.440426,0.222229,10
-725.805,0.993851,0.048643,6,63,0,732.407,-1.31502,0.0200496,-2.61289,1.45468,-0.0271211,0.216205,0.873445,0.660642,0.347454,2.35654,0.607898,0.353763,5.19182,4.99594,0.994469,0.99328,0.1,0.212834,0.0962711,0.309938,0.210052,0.224691,0.267758,0.253258,0.232883,0.381931,0.249746,10
-729.005,0.988124,0.048643,6,63,0,736.21,-1.26284,-0.35476,-1.0271,0.190996,0.516679,0.567492,0.216191,-1.99231,-0.226204,0.596322,-0.437848,0.266757,5.31496,5.1557,0.995107,0.994267,0.1,0.204652,0.176998,0.229367,0.245084,0.2476,0.230558,0.142547,0.21029,0.249036,0.201068,10
-727.112,0.999719,0.048643,6,63,0,731.49,-1.21487,-0.263344,-1.23204,0.569702,0.300609,0.655115,0.444541,-1.95334,-0.382792,0.895987,-0.545015,0.631326,5.30795,5.0861,0.995072,0.993856,0.1,0.200829,0.119973,0.298344,0.264039,0.309753,0.28207,0.0795805,0.188998,0.343169,0.173798,10
-731.176,1,0.048643,6,63,0,735.534,-1.16063,-0.30911,-0.903758,0.541386,0.714902,-1.09085,0.732546,-0.168203,0.844751,2.67289,-0.424876,0.341683,6.37282,4.99008,0.998296,0.993241,0.1,0.219901,0.18703,0.273756,0.2857,0.177503,0.286932,0.228271,0.29484,0.438477,0.21319,10
-731.63,0.981975,0.048643,6,63,0,740.155,-1.09416,-2.33514,-1.53129,2.06445,-0.540047,-0.332652,0.0489337,-0.56825,-0.876376,0.832883,0.396656,0.215398,4.92753,5.12231,0.992808,0.994073,0.1,0.168381,0.194036,0.343108,0.229616,0.237613,0.252822,0.228543,0.217053,0.286028,0.267231,10
-731.388,0.99866,0.048643,7,127,0,738.806,-1.1848,0.496083,-2.30279,-0.989531,0.156324,-0.0304663,0.128694,-0.802666,0.417426,1.67005,-1.32956,0.239302,5.16774,5.03629,0.994335,0.993544,0.1,0.256147,0.149839,0.194411,0.240965,0.232885,0.239758,0.20151,0.252578,0.313209,0.181983,10
-727.71,0.996601,0.048643,7,127,0,738.039,-1.48441,-0.447744,-1.10049,2.09303,0.855689,0.831782,0.85207,0.119522,0.029403,1.41201,0.825307,0.388402,5.77611,5.17893,0.996909,0.994398,0.1,0.159988,0.128774,0.338166,0.240113,0.238423,0.239856,0.191857,0.186488,0.281712,0.237966,10
-728.309,0.999334,0.048643,6,63,0,732.132,-1.47004,-0.489007,-0.858004,1.97567,1.12911,0.934695,0.865584,0.0393883,-0.296884,1.65946,0.551748,0.348763,5.78624,5.22186,0.99694,0.994632,0.1,0.162384,0.145631,0.314104,0.254216,0.241576,0.237188,0.189033,0.171706,0.290845,0.217956,10
-729.47,0.99868,0.048643,6,63,0,734.775,-1.53344,0.891669,-1.94974,0.349201,0.640968,0.522033,1.41841,-0.344864,-0.162679,1.7639,-0.496728,0.513296,4.14467,4.63805,0.984399,0.990416,0.1,0.254311,0.0734928,0.205185,0.230687,0.220031,0.308876,0.153104,0.165627,0.347955,0.143268,10
-731,0.999272,0.048643,6,63,0,736.43,-1.43984,1.36581,-2.62752,0.37664,0.846592,0.454446,1.58626,-0.385128,-0.352571,1.91714,-0.317565,0.272911,4.79346,5.16003,0.991784,0.994291,0.1,0.255956,0.103686,0.207995,0.229914,0.211515,0.26758,0.175817,0.177109,0.285645,0.178505,10
-729.178,0.999963,0.048643,6,63,0,738.488,-1.62332,-0.498603,-1.22175,1.36994,0.395275,0.518376,0.603929,-0.0515478,-0.158625,1.76752,1.48095,0.723002,4.41215,4.64986,0.988016,0.990528,0.1,0.120913,0.0753934,0.346865,0.207916,0.222955,0.233854,0.159683,0.149567,0.414499,0.365264,10
-723.963,0.999998,0.048643,5,31,0,733.09,-1.56465,-0.175974,-1.19613,1.44768,0.640754,0.717267,1.17354,-0.657573,-0.339403,1.46747,0.48444,0.517958,4.97934,4.73734,0.993168,0.991314,0.1,0.160326,0.101178,0.306865,0.225697,0.232698,0.277517,0.129515,0.149256,0.309049,0.211863,10
-726.378,0.985184,0.048643,6,127,0,732.59,-1.44135,0.696819,-2.29134,1.05396,0.207467,0.0809395,0.729613,-1.46997,0.503783,1.49809,-0.41635,0.681886,4.02093,5.22025,0.98238,0.994623,0.1,0.275638,0.047255,0.326805,0.214184,0.200021,0.280125,0.0799002,0.250146,0.396558,0.151195,10
-726.693,0.99656,0.048643,6,63,0,734.77,-1.52355,-0.115632,-1.50253,0.829193,0.898291,0.800751,0.903824,-0.64285,1.62028,0.955889,0.652865,0.528507,4.16219,4.97312,0.984665,0.993126,0.1,0.170136,0.0896722,0.252502,0.259456,0.249675,0.260019,0.134319,0.339119,0.265348,0.235321,10
-729.388,0.999136,0.048643,6,63,0,734.669,-1.47649,0.0784518,-1.47487,1.1055,1.03779,1.06481,0.929058,-0.402079,1.52024,1.20982,0.57321,0.449449,3.8248,5.86926,0.978643,0.997183,0.1,0.191355,0.105329,0.272967,0.266969,0.269352,0.257515,0.160138,0.311478,0.28237,0.228137,10
-732.843,0.995283,0.048643,6,63,0,740.144,-1.28533,-0.713902,-0.261698,0.0580942,1.12484,0.176018,1.44555,0.906121,-0.154312,1.89108,-0.809145,0.192177,5.48576,4.23636,0.995872,0.985746,0.1,0.194267,0.208231,0.218546,0.255563,0.222441,0.267464,0.247649,0.211654,0.28457,0.191418,10
