# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_sigma.1
-203.821,0.999164,0.0682072,6,63,0,208.977,-0.28631,-0.466518,1.37429,0.243271,-1.1737,-0.20444,0.0222838,-0.763861,-0.557102,-0.695134,-0.625862,6.12263,-2.49871,0.308042,1.3284,1.09386,1.13098,-1.44742,0.580703,-1.25586,-1.22754,-1.04173,5.78288,-1.41359,1.26866,-1.37179,-2.84152,6.89307,0.107395,-2.01332,0.518584,-0.122596,-0.0958677
-202.114,0.999998,0.0682072,6,63,0,205.817,-0.370028,0.341449,0.530323,0.675625,0.0939753,-1.20654,-0.120024,1.79235,-1.27748,-0.581881,-0.995604,8.04521,1.0239,-0.986537,0.518479,0.940558,-0.924183,-0.412358,-1.24278,0.945143,1.23876,-1.08279,-1.30115,0.335302,-1.75797,-0.311805,1.45426,-0.369888,-0.123972,1.63729,-0.828378,-0.1311,-4.50835
-200.794,0.997947,0.0682072,5,31,0,205.528,-0.242018,0.801813,1.69061,0.50666,-0.970052,-1.02817,-0.290561,1.07368,-1.33877,-0.534597,-0.516199,2.11484,0.144523,-1.9904,0.342478,2.71554,0.0475992,0.0274031,1.7945,-0.413553,-0.00480516,-4.19553,5.33597,2.57499,3.2609,-0.0374728,-2.2296,-0.252653,-0.297683,0.946609,-0.94879,0.223157,2.76052
-201.163,0.993929,0.0682072,5,31,0,205.172,-0.34458,-0.455793,0.54206,0.404712,-0.531486,-0.863987,0.439126,-0.137763,-0.512859,-1.46811,-0.828908,-0.1487,1.77507,2.14026,-1.06891,-2.99493,1.39323,-0.00939348,0.671521,-0.921124,-0.289103,-0.548659,-4.51439,-1.24849,-1.88134,-0.963061,-0.223584,1.1468,0.574125,-0.922882,0.38739,-1.27329,-4.55057
-199.026,0.999515,0.0682072,6,63,0,204.588,0.176757,-0.195903,0.606147,0.0737523,-0.786654,-1.08267,-0.572205,0.311886,-1.4839,-0.426993,-0.201472,-2.36149,-2.53053,-1.11023,-0.85339,0.614147,0.758184,-1.92992,2.116,0.241223,0.792787,1.47818,14.1585,1.11521,2.09297,0.72817,0.88514,2.96057,-0.458772,0.189498,-0.939498,1.30063,-6.83104
-197.301,0.999822,0.0682072,6,95,0,202.473,-0.9266,0.518624,0.687858,0.474377,0.104893,0.0279077,-0.0164551,0.751805,-0.369308,-0.510256,0.46436,-5.95829,0.351971,0.260981,2.79685,2.31444,-0.621933,-0.0180869,0.335588,-1.29174,1.7816,-1.81194,-9.0664,1.89698,-3.87509,-4.57164,-2.16576,1.08284,-0.984368,0.0132586,-1.12581,-1.55135,-4.16397
-200.48,0.99776,0.0682072,4,15,0,203.269,-1.01451,0.286559,0.583851,0.534379,0.192769,0.0473204,0.525835,0.43541,0.324033,-0.741189,0.951519,-3.78397,-2.5267,0.145188,-1.39551,-0.886618,0.50344,0.399646,-0.518156,-0.142821,0.880669,0.572977,4.98041,-0.211241,1.23781,5.87069,3.93571,1.16308,2.93343,-1.56939,9.097,-4.74344,11.657
-199.742,0.955609,0.0682072,4,15,0,205.68,-1.04558,0.359445,0.682564,0.59361,0.189699,-0.0476346,0.517376,0.360528,0.110912,-0.624782,0.918222,4.73539,-1.07603,-1.60775,-0.600604,0.255678,1.4059,0.252095,0.742048,3.13692,-1.6494,2.16584,-1.26552,1.84711,5.05934,7.4427,2.1419,-14.2134,2.54962,-2.85705,3.7116,-4.09106,12.5942
-203.581,0.979739,0.0682072,6,127,0,205.483,-0.230323,-0.286304,1.01281,0.942197,-1.20546,-2.11226,0.96408,0.700009,-0.903511,-2.02344,-0.996916,6.1672,-0.328723,0.0342295,-0.704226,-0.452641,0.0529843,-0.651943,-1.44455,0.00224139,-0.151832,-0.180638,-4.77067,-0.500445,-0.132626,0.810449,-1.37454,-2.95816,1.20637,0.351651,-0.136852,-1.85318,-0.910788
-204.852,0.997661,0.0682072,6,63,0,208.885,-0.269576,-0.824644,1.8283,-0.155463,-0.12681,-0.328714,-0.264305,0.459318,-0.423589,0.497658,-0.658224,-5.5841,1.90961,-1.47359,0.695651,1.32243,0.447234,-1.30395,-0.30806,-0.214085,1.56338,0.715263,13.4958,-2.21515,2.79148,-2.68153,1.77978,5.91373,-0.264901,-0.0913322,0.778748,1.77822,0.399598
-203.806,0.999376,0.0682072,6,63,0,211.265,-0.367133,-0.755701,1.34989,-0.442715,-0.164131,-0.655691,0.580397,-0.0360093,0.217099,-0.93257,-0.400466,-4.42434,1.46064,-2.67306,1.17053,-0.874226,-3.03252,0.914339,-0.661257,0.571354,-2.90776,0.321546,-4.30796,-3.19226,1.76273,-5.63128,1.1174,1.0156,0.933606,-1.22372,2.37941,-0.641303,3.50506
-204.014,0.996784,0.0682072,5,63,0,208.267,-0.341461,-0.73445,1.34882,-0.39612,-0.110656,-0.572757,0.586168,-0.206762,0.34909,-0.868562,-0.469603,3.94949,0.538136,-0.129092,1.21252,1.10626,1.73198,-0.0161039,-1.99692,1.55415,0.781336,-2.88629,0.326196,-2.76837,1.53218,-4.82508,1.59962,2.65927,0.918364,-1.41004,2.58084,-0.474555,1.96074
-203.653,0.999759,0.0682072,6,63,0,206.867,-0.362007,0.714013,0.794028,2.00825,-0.796827,-1.46307,0.581799,1.2386,-0.987763,0.236872,-0.737897,-1.30609,-1.56482,-0.490698,-1.42598,0.333365,0.0676051,1.45469,-0.854954,1.86787,-0.0463934,-0.0264839,-0.800235,1.36956,-1.27531,3.99927,-1.3886,-3.10922,0.770781,0.979627,-0.395668,1.16594,4.60592
-203.117,0.999185,0.0682072,5,63,0,208.275,-0.0834501,-0.509706,1.45182,1.45546,-0.941221,-1.59069,0.454979,0.824379,-1.46499,-0.464995,-0.959307,-2.17977,-2.56023,1.06183,-3.27857,-0.298549,-0.277224,-0.590321,-1.10107,-0.442942,-1.39495,-0.305805,14.2185,-0.59821,1.46181,2.61984,-0.0523274,0.454872,0.690055,0.618529,-0.768264,0.268638,-4.3776
-206.841,0.999295,0.0682072,5,31,0,209.433,-0.35902,-1.44905,1.14565,1.77664,-1.06452,-1.66406,1.15374,1.87804,-1.46899,-0.0724067,-0.932923,-6.60699,0.174671,-1.11156,-1.77345,0.46951,0.906377,-0.420957,0.168597,0.71907,0.0226675,-1.72527,-7.16653,-2.99206,-0.273241,2.47792,-1.70605,-2.60024,1.39705,1.77993,-1.09867,0.572325,2.99625
-209.383,0.999998,0.0682072,5,31,0,211.227,-0.308688,-1.49619,1.06193,2.46576,-0.50242,-1.59757,1.67164,1.85851,-1.3065,-0.0235696,-1.39318,0.73497,1.08362,-0.108858,0.483205,2.00133,0.689241,-0.265565,-0.892346,0.765449,-0.153108,-1.93335,4.66038,-2.14034,-0.164331,2.82251,0.10637,-0.350581,1.82876,1.68593,-0.845833,0.422863,-3.17898
-208.408,0.999801,0.0682072,6,63,0,217.514,-0.178828,1.35826,0.98332,-1.111,-0.494663,-1.25178,-1.7735,-0.595393,-0.232046,-1.42434,-1.03799,-1.89683,-3.82251,1.12819,0.517998,-3.3381,2.57655,-1.63473,1.41911,0.848806,-0.998477,1.44354,5.9092,2.55343,-0.0267611,-3.56624,0.725506,1.28698,-1.93545,-1.22215,0.862893,-1.06317,-1.17758
-209.084,0.999103,0.0682072,5,31,0,212.123,-0.367991,1.0356,0.832384,-1.31158,-0.880053,-0.979465,-1.07382,-0.28731,0.0719024,-2.05483,-0.998549,-2.12611,-1.71629,-0.10048,1.52362,-1.07782,0.593154,1.57876,1.09216,0.127625,-0.344102,-0.586895,-8.76127,1.61939,-1.0457,-4.74957,-1.12169,0.651392,-1.22511,-0.998473,1.10944,-1.97903,1.81982
-207.91,0.999772,0.0682072,6,63,0,213.143,0.300075,-0.924782,0.294032,1.20315,-1.17742,-1.85986,0.435421,-0.374238,-2.05603,-0.115763,-0.34808,0.468841,-3.38428,-0.761327,0.732722,0.634379,1.14585,0.445263,1.72789,-1.32252,1.12082,-1.66208,11.1276,-1.40685,0.538453,7.28762,-0.293506,-3.53052,1.30869,-1.02967,-1.79986,1.99483,9.46519
-207.444,0.997989,0.0682072,6,63,0,213.994,-0.461407,-0.27923,1.58384,-0.759371,0.0247226,-0.728978,-0.668453,-0.148135,0.431223,-1.66616,-1.68747,5.17843,3.15688,1.69263,-0.295044,1.0885,1.8252,-0.0327839,2.11326,1.69433,0.766732,-0.389627,-4.0652,-0.582258,0.448351,-2.0908,0.424728,0.722806,-0.707515,-0.510454,0.927037,-1.5091,-2.53432
-209.636,0.999541,0.0682072,6,63,0,213.461,-0.524257,-0.0125428,1.79736,-0.360367,0.293043,-0.352492,-0.69348,0.87927,0.564742,-2.18971,-2.04951,-0.154129,0.978904,0.575447,2.00962,1.05082,1.47131,0.213773,2.42105,0.0433636,-0.555205,-1.93579,-4.97102,-0.233175,0.852729,-1.25137,0.524519,0.748907,-0.724879,0.646062,0.879783,-2.08948,-2.79042
-208.632,0.998178,0.0682072,6,63,0,213.59,-0.274579,0.715218,0.503134,-0.254384,0.859472,-0.903381,0.248667,0.874727,-1.29991,1.23912,-1.74726,-2.62193,0.331419,-0.101425,-2.99574,2.91978,-0.774808,-0.602193,1.04834,0.889649,0.142328,-2.93372,11.6572,0.813593,-0.597622,-1.05302,1.97111,1.23464,0.285646,0.657957,-0.902269,1.65176,-2.26809
-203.478,0.999453,0.0682072,6,63,0,213.614,-0.161384,-0.520233,1.15231,1.09555,-1.2905,-0.982645,-1.41416,-0.175354,-0.589842,-1.87045,-0.829391,-8.06393,-1.1549,-3.33369,-1.18574,1.27814,0.608256,-1.60061,-2.0857,-3.23155,0.262325,-1.24322,7.39836,-0.911718,0.627233,1.77687,-1.73836,2.51209,-1.60032,-0.818289,0.525139,-1.66952,-3.73225
-202.693,0.999792,0.0682072,6,63,0,206.957,-0.107213,-0.658626,1.27038,0.929168,-1.33678,-0.982557,-1.27122,0.0331369,-0.658699,-1.56216,-0.699121,2.90331,-0.95929,0.971929,-1.80582,-0.254102,-0.391171,0.787211,1.36329,-0.528469,1.98614,3.00788,9.01113,-1.24217,1.51739,1.88425,-2.11281,2.92715,-1.46204,-0.554026,0.585045,-1.24813,-2.80824
-202.485,0.997767,0.0682072,6,63,0,207.392,-0.186511,0.738649,0.898844,0.399479,0.220476,-0.95322,1.06139,1.18967,-1.27111,-0.657026,-0.23939,-5.89103,-0.701913,-0.97381,0.361363,-0.884013,-0.204298,0.321833,-0.428665,1.1743,2.91894,2.19874,14.1417,3.83706,1.26694,0.199196,6.3846,-1.44283,2.0719,1.53068,-1.05615,0.11356,4.85104
-208.356,0.993668,0.0682072,6,63,0,210.971,-0.346878,-2.02314,1.41382,0.500195,-1.71028,-1.73514,-1.10115,0.569208,-0.0707485,-1.24545,-1.59107,-1.42482,-0.0443165,0.326162,-0.692199,2.36675,-0.734785,0.815482,1.60769,-0.571741,-0.950234,-0.24071,-5.58549,-2.64007,0.380233,-0.289525,-1.85109,-0.686103,-1.14092,0.271833,0.489258,-1.00347,-3.45036
-203.828,0.998328,0.0682072,6,63,0,212.106,-0.17092,-0.952288,0.969065,-0.525655,-0.633435,-2.12628,0.0130757,0.485119,-1.35653,-0.767457,-1.23786,-3.62476,2.85625,-1.07394,-0.901517,2.34851,-0.556755,1.12203,-0.357642,-1.15343,1.01536,6.11425,-0.142361,-1.31441,-0.0249205,-1.8671,0.363502,-1.26788,0.0976334,0.17758,-0.754579,-0.295938,-4.40647
-200.156,0.999934,0.0682072,5,63,0,205.494,0.180044,-0.0587452,0.253862,0.502589,-0.919481,-0.70275,-0.328979,0.609449,-0.952986,-0.911205,0.235057,-2.16426,1.91917,-2.74489,0.228628,2.19439,-0.267403,-0.36798,-1.10783,0.577047,-0.0605213,4.18533,11.8988,2.67388,0.61651,8.1437,-5.77879,5.53521,-0.0681031,1.58412,-0.0731919,-0.317626,3.25006
-201.545,0.986417,0.0682072,5,31,0,207.485,-0.272529,0.233882,0.396735,-0.261078,0.0596025,-1.08817,-0.771297,0.214935,-0.955266,-1.2824,-0.619983,-9.19183,-1.51699,1.95879,-1.38097,-0.633477,0.748416,0.256927,-0.55259,0.0255853,0.221822,-4.61353,-3.87254,0.548419,-2.33397,-3.20382,2.68961,-0.418848,-0.947207,-0.491488,-0.212279,-1.02011,-2.33741
-202.555,0.997039,0.0682072,5,63,0,207.657,-0.127991,0.275086,0.869259,1.20444,0.0228846,-1.45266,-1.05065,0.123778,-1.72066,-0.362529,-0.579207,-0.120223,-0.386863,1.6675,3.6846,-1.78677,-0.83843,0.190206,0.0466965,-1.08234,1.62064,0.858156,10.7669,1.20718,0.288744,3.27954,3.66762,-1.86864,-1.25204,-0.502254,-1.43097,0.62462,1.77692
-199.585,0.999426,0.0682072,5,31,0,204.753,-0.407932,-0.11677,0.83377,0.728647,0.0043395,-0.997012,0.275495,0.209472,-1.09554,-0.550028,-0.788393,-7.66945,-0.924774,0.271158,-1.75129,-1.05247,1.79591,1.73927,0.390478,1.65405,-0.40856,0.276221,-4.17951,-0.721974,-1.33999,-0.293025,1.27435,-0.466781,0.343209,-0.52711,-0.627492,-0.0632777,-4.47088
-203.113,0.995405,0.0682072,4,31,0,207.112,-0.420537,0.165857,0.877518,-0.233932,0.304841,-1.24422,0.231938,-0.375475,-1.02013,-0.391718,-1.11259,-1.62541,-1.0995,-0.552552,3.42934,-1.0557,1.06305,0.166386,1.31421,-0.398128,-0.41282,1.7993,-6.63979,-0.0847545,-1.02439,-2.28914,1.57724,-0.60956,0.256206,-1.05323,-0.53573,0.0337105,-2.70351
-201.224,0.999658,0.0682072,6,63,0,206.402,-0.622496,0.142249,1.19269,1.26903,-0.990546,-0.243391,-0.110512,1.33294,-0.457184,-0.097217,-0.437575,6.00743,1.81924,-0.72017,0.600553,1.36678,-2.07688,0.732414,-0.867787,0.173295,2.3961,1.0546,-7.23483,-0.981692,-0.785679,1.53536,-5.2045,1.79411,-0.32621,0.993262,0.185903,0.558582,0.35562
-201.032,0.999957,0.0682072,6,63,0,204.557,-0.432623,0.816213,1.79763,0.776809,0.37979,-1.30889,-0.178262,0.52111,-0.444338,-0.311783,-0.686845,-2.57441,-1.25105,-1.1064,-1.49266,1.67353,-0.84743,1.01346,-1.39552,-0.96031,-1.13007,0.815784,1.34036,1.50197,1.80633,-0.182787,2.83286,-3.3668,-0.247923,-0.153135,0.452456,0.297416,2.03096
-197.24,0.999892,0.0682072,6,127,0,203.429,0.00678708,0.227851,0.359111,0.128219,-0.716414,-0.908389,-0.456335,0.588322,-1.1201,-0.71907,0.00548774,5.87186,2.96489,-0.676663,-2.19128,2.97858,-0.569179,-1.13111,0.443102,-0.217197,0.722334,0.424396,2.53161,3.21171,-0.599276,-0.0515988,-1.62322,-0.822898,-0.512285,0.751439,-0.672123,0.240174,-0.179894
-199.94,0.994866,0.0682072,5,31,0,203.733,0.175918,-0.846279,0.228653,0.00311538,-0.271043,-0.813525,-0.355165,-0.346371,-0.550553,-0.963874,0.312347,0.802258,-1.63517,0.484766,0.543069,1.01403,0.493665,0.797697,0.638427,-2.91751,0.296651,-0.64435,2.03636,-6.55993,0.460239,0.347472,7.21737,-1.63404,-0.196319,-2.52004,2.23244,-0.719699,2.82276
-201.261,0.989008,0.0682072,5,31,0,205.926,0.177536,-0.0251419,0.100762,-0.11075,-0.824927,-0.841974,0.611136,1.12458,-0.800495,-0.854585,0.390682,3.02465,-2.42315,-0.029017,-0.272591,3.36777,-0.357175,0.31732,-1.18889,1.49647,-0.451028,0.864712,-3.49588,3.48644,-1.8871,-2.12817,-7.38308,-6.10451,3.17281,3.93758,0.307733,-0.452354,13.7519
-201.842,0.999178,0.0682072,5,31,0,205.975,-0.3393,-0.421399,0.522851,0.306366,-0.106134,-0.891219,-1.29596,-0.665615,-0.750913,-0.129854,-0.132558,7.95124,-0.537,0.612909,-0.595943,-0.936587,-0.835673,0.560706,0.89757,0.608611,0.771662,3.97669,-12.3876,-2.83095,-2.40653,-1.6132,2.05419,-5.01303,-2.2319,-3.05148,-0.0734631,1.18196,4.33762
-202.698,0.991357,0.0682072,5,31,0,208.365,-0.4109,-0.339045,0.216043,0.306059,-0.216632,-0.308785,-1.41271,0.020144,-1.4864,-0.389185,-0.109588,-4.5844,-1.62382,-1.19269,-1.10196,0.578655,-2.84225,-0.835193,-2.44153,1.03399,0.794047,1.01652,-9.83179,-2.8361,-5.70803,-2.23008,0.111273,4.59735,-2.49937,-1.57128,-2.3064,0.389101,-0.480191
-203.529,0.999472,0.0682072,6,95,0,208.793,0.305781,-0.458141,0.311278,-0.315637,-1.69227,-1.80753,0.712414,1.24885,-0.826973,-1.37043,-0.35888,-6.09673,-1.50127,-2.9207,-0.877643,-2.39558,-0.27206,0.704336,-1.32376,-0.00669086,-1.08895,-0.41627,4.44819,0.527511,0.65205,-0.782642,-3.58769,-2.56399,1.72761,2.02887,1.30642,-0.613261,2.97073
-200.057,0.997632,0.0682072,6,63,0,208.909,-0.314104,0.40592,0.796353,0.250438,-0.595449,-0.563476,-0.41054,-0.575547,0.0621253,-1.00807,-0.268612,-8.38306,0.533804,0.394995,-0.127821,1.31933,-1.96532,1.63567,0.750723,2.78511,-0.854893,-5.054,-0.0460945,1.53441,-0.463191,-1.80929,-1.76893,2.5124,-0.609377,-2.44118,2.41075,-0.798968,-1.24028
-199.555,0.998015,0.0682072,5,31,0,204.823,-0.365244,0.19705,0.981774,0.318157,-0.705549,-0.455426,-0.344691,-0.262123,0.0138935,-0.669703,-0.37836,-3.87119,-1.76438,1.81443,0.869913,-0.942136,0.777189,0.340997,2.17942,-0.598448,2.02038,-1.86319,-0.212051,0.243048,-0.0646102,-1.69138,-2.35875,3.47766,-0.502119,-1.67553,1.90988,-0.159886,-2.48776
-202.801,0.990724,0.0682072,5,31,0,207.777,-0.380924,0.00601925,0.856557,1.67399,-1.28863,-1.05642,-0.0163631,-0.218922,-1.22686,-0.2435,-0.55988,-4.34253,0.214755,-0.158524,-2.23556,-0.575253,0.956511,-0.491019,-0.914382,2.24924,-0.557689,3.94706,-7.66695,-0.46909,-1.11096,3.93637,-4.24745,-2.03814,-0.00593207,-1.35629,-0.915904,0.530927,6.19902
-199.478,0.995861,0.0682072,4,31,0,208.099,-0.419235,-0.547908,1.16927,0.375508,-0.483816,-0.921432,0.0135841,0.185664,-0.8922,-1.12265,-0.591255,-5.81419,0.486502,-1.25607,3.80258,-4.04668,-1.86674,-0.0529471,-1.25294,-0.977161,1.33704,0.978268,-10.4098,-2.11432,-0.09606,-1.59151,-0.814117,-1.16997,0.00943527,-0.715461,-0.333652,-0.929425,-2.30007
-200.159,0.999452,0.0682072,5,31,0,203.33,-0.237276,-0.0429415,0.880756,0.284845,-0.982476,-0.377166,-0.147482,1.35016,-0.812703,-1.05462,-0.118963,-5.17697,-1.87012,1.0764,-0.85089,-0.981225,0.808027,0.108387,-1.26426,-0.246876,-0.684136,-2.21213,4.10449,-0.229795,1.48738,-0.911698,-5.51617,7.15661,-0.107653,2.04916,-0.0317705,-0.942896,1.88749
-199.35,0.998852,0.0682072,6,63,0,204.576,-0.0382744,0.369711,0.699344,0.708212,-0.745821,-1.20164,-0.0973064,0.491741,-0.871305,-0.998536,-0.147493,-3.37562,-0.245018,1.47073,-0.173723,-2.34846,2.95653,-0.0265591,2.30549,0.213681,-0.390643,2.46331,5.8157,3.16814,1.44852,4.10544,-1.20791,-4.42947,0.202449,0.286913,0.310887,-0.479367,6.37236
-198.758,0.999172,0.0682072,4,31,0,201.027,-0.0202025,0.301905,0.714087,0.62583,-0.65714,-1.02127,-0.040465,0.365156,-0.825704,-1.14611,-0.0696434,-0.298335,0.995259,0.136517,1.36081,-1.11924,-2.50475,-0.187999,0.790901,-0.242287,0.75465,-0.809653,8.82423,3.21617,2.1942,4.22004,-0.625792,-2.37567,0.358358,0.0250381,0.451465,-0.898091,4.00231
-198.626,0.998547,0.0682072,5,31,0,201.74,-0.0253377,0.0762706,0.42846,0.512275,-0.809426,-0.918747,-0.0693397,0.621449,-0.868628,-1.48719,0.0697308,0.902935,1.76597,2.05789,1.67545,0.51894,-1.57457,0.15259,-0.919681,0.228716,0.97186,-0.304916,0.772711,2.06273,0.0713194,4.25927,-3.91545,-3.39251,0.333275,0.87859,0.0808832,-2.03731,6.9023
-200.512,0.995598,0.0682072,6,95,0,204.044,-0.574038,0.666249,1.60814,1.26208,0.0509129,-0.142374,0.36167,1.1227,-0.519142,0.682841,-0.277407,2.95239,-0.87776,0.525716,-1.20947,1.35393,0.582966,-0.491845,-2.67892,0.189669,-0.769311,-0.0149926,13.9789,1.47532,2.80177,2.91596,0.96075,4.11671,0.458516,0.781607,0.12914,2.4807,4.28676
-203.366,0.989367,0.0682072,5,63,0,211.006,-0.480092,0.40667,0.141274,1.21249,-0.218089,-0.853592,-0.615788,-0.0852096,-1.70549,-1.1044,-0.904951,-7.55113,1.12197,0.59114,2.5173,0.549077,-0.637507,0.387669,0.96938,0.407829,2.2011,5.32009,-9.57505,0.222148,-3.32309,0.646819,0.107357,-0.0320982,-0.766757,-0.897168,-1.57773,-0.881081,-2.92035
-204.07,0.999618,0.0682072,6,63,0,207.091,-0.329603,0.430966,0.384817,1.25367,-0.829899,-0.773055,-0.635968,-0.622059,-0.645218,-1.42763,-1.24864,-4.26662,0.131375,-1.67654,0.258957,1.75548,0.365713,-0.336753,0.402654,-2.24291,-0.00668388,0.0194662,2.92608,0.4933,-1.51692,0.907437,-0.596952,1.81972,-0.672245,-1.19436,-0.00336232,-1.16695,-4.45703
-206.152,0.998608,0.0682072,5,31,0,209.589,-0.252803,0.90354,0.374887,1.62272,-1.0528,-1.46398,0.414256,0.0474783,-1.56618,-1.74251,-0.476847,2.79263,0.135699,1.14884,-0.613566,0.214185,-1.51658,1.12959,1.68198,-1.31075,0.255222,2.57743,-5.51962,3.02043,-2.54006,5.05294,-2.93784,-4.93123,0.727993,-0.849373,-1.45518,-1.8196,13.1154
-201.759,1,0.0682072,5,63,0,208.892,-0.298689,-0.235884,0.466177,-0.0794187,-0.12235,-0.36528,-0.587507,0.79114,-0.514317,-0.735234,-0.608285,2.64834,2.21607,-2.14705,3.15521,-1.93308,-0.404854,0.636028,-0.916996,-1.4638,-1.76908,-1.97001,4.65234,-0.850591,-2.22163,-2.69284,1.67566,5.34133,-0.723219,0.390248,0.590302,-0.197169,-4.86181
-216.069,0.992221,0.0682072,5,63,0,220.379,-0.199285,-1.23504,-0.0449248,-0.487654,-0.120232,-1.9392,3.15905,3.22548,-1.28053,-0.970348,-1.07134,-0.0398015,-0.0506104,1.09119,1.32925,-1.64325,-4.02723,0.670711,0.513514,-0.71586,0.087463,-1.66333,-2.68301,-2.01222,-2.30064,-2.21147,1.55444,-1.55945,3.68557,3.46417,-0.650242,-0.514369,1.49019
-206.335,0.998646,0.0682072,6,63,0,221.034,-0.183609,-0.448328,1.74925,-0.148265,-1.16258,-2.20348,-2.02013,-0.139735,-1.59302,-0.0875294,-0.795936,-0.0596055,2.36873,0.828756,2.86879,-2.01464,3.27849,-2.8921,-4.06469,1.04535,0.0996923,-1.6556,-9.72368,-0.846357,2.30433,-1.92117,-1.54119,-4.87525,-2.35697,-0.812329,-1.12379,0.814834,7.13876
-203.316,0.999994,0.0682072,6,63,0,210.122,-0.0469564,-0.779746,1.59386,-0.126002,-0.617785,-1.16565,0.256694,1.53514,-0.995742,-0.151202,-0.772845,-6.09547,0.084904,-2.17329,0.925409,0.880723,1.85029,2.31336,1.54106,1.03586,-0.720754,2.48828,15.6136,-1.24559,2.50035,-1.29137,1.10013,2.59325,0.528823,1.66319,0.0493492,0.881881,-4.95668
-203.552,0.998809,0.0682072,6,63,0,207.889,-0.23494,-0.419214,1.32781,-0.274333,0.0217178,-1.70953,-0.290207,1.63418,-1.37629,0.131475,-1.05733,-9.3708,1.22762,-1.32543,0.263837,1.40065,-2.23065,-0.686806,-0.54045,-0.528623,0.113515,0.473932,2.35007,-0.714577,0.527874,-1.90387,1.77827,-1.03271,-0.260955,1.51587,-0.818739,0.85244,-3.1372
-203.574,0.998599,0.0682072,6,63,0,211.813,-0.545193,1.04671,1.84307,2.10539,-0.326043,-0.509473,0.312304,0.706981,0.879074,-0.815467,-0.892163,-5.40523,-0.193919,-1.34102,0.494703,-1.5863,3.20943,-0.0138057,-3.5111,-1.58744,-0.409724,2.57782,5.10622,1.3639,0.835192,2.74878,-0.531101,1.04573,0.30653,0.0889567,2.25361,-0.553288,-0.930904
-200.297,0.999858,0.0682072,5,63,0,206.698,-0.669755,1.00475,1.43017,1.2152,-0.60474,-0.4002,0.515689,1.46022,-0.304205,-0.604257,-0.512521,-1.86032,-0.810115,-1.29572,-3.26322,0.0241047,0.263577,0.0365063,1.08786,-2.90877,0.586398,3.13306,-6.51953,1.64903,-0.17695,0.65611,-3.2041,-0.389712,0.547884,1.10583,0.406357,-0.385746,-2.01287
-200.018,0.998334,0.0682072,5,63,0,202.126,-0.641649,1.14326,1.39752,1.27155,-0.294148,-0.243877,0.593698,1.05162,-0.480367,-0.854635,-0.191567,0.184781,-0.924539,-0.604856,-0.851697,2.57984,0.510329,-0.188214,-1.23563,-0.504453,-0.225767,0.429438,4.62739,3.92999,1.71775,3.27444,-2.6088,1.08021,0.850516,0.598608,0.0652112,-0.972851,5.8789
-200.662,0.997891,0.0682072,6,63,0,204.284,-0.133438,-0.882072,1.17266,0.384294,-0.302348,-1.57045,-0.472002,0.311543,-0.656534,-0.0723071,-0.545649,-5.82411,-1.15365,1.48913,0.359009,0.0732871,0.0557768,1.68627,0.707187,1.42495,0.288445,-0.50778,1.95097,-2.26968,1.57586,0.0189866,2.02667,-3.33461,-0.473032,-0.213358,0.641464,1.14834,2.09872
-201.227,0.999367,0.0682072,6,63,0,204.497,-0.264763,-0.534735,0.978653,0.435817,-0.80793,-1.24658,0.683238,1.47609,-1.66057,-1.16762,-0.835459,-1.32362,-2.46776,0.06876,-0.952101,0.865705,-1.16172,0.0588675,0.318447,-0.315629,0.390709,-3.61462,-2.29019,-1.20341,-0.299243,-0.534881,-0.70119,-0.153361,0.917172,1.36423,-1.31065,-0.800686,-4.34624
-203.564,0.998402,0.0682072,6,63,0,206.93,-0.294928,-0.623269,1.59266,1.80279,-0.657259,-0.732084,0.273124,0.851727,-1.55621,-1.61105,-0.592777,-3.88012,0.594357,1.06477,2.29201,0.789694,0.784756,-0.801004,-1.51061,0.853758,-0.0996944,1.7772,8.50202,-1.93107,2.17352,4.60736,-0.801616,2.12484,0.450225,0.492906,-1.36074,-1.55213,3.69608
