# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1
-208.859,1,0.0886503,4,15,0,212.742,-0.649667,1.87497,1.86142,-1.62448,-0.317299,-0.172967,0.0774216,-1.00223,4.50268,-0.934043,-0.617484,0.568745,0.30824,0.140642,2.63406,0.910175,-4.75229,1.76574,2.74963,-1.41753,-0.394843,-0.159598,-2.35024,0.313732
-206.626,0.999922,0.0886503,5,47,0,210.843,-0.298742,0.279535,-0.613097,-0.873151,-1.07246,-0.580402,0.128026,-0.518947,4.54521,-1.98086,-1.31958,1.2633,0.684856,-0.731679,-1.26545,-0.0444597,-1.25098,-0.431052,-4.18619,-0.193057,-1.92286,0.0554859,3.37939,1.95255
-206.503,0.972276,0.0886503,5,63,0,211.654,-0.46001,0.672904,-0.0274392,-1.68893,-1.17367,-0.682073,0.0137366,-0.593624,4.095,-0.946514,-2.63641,1.34013,-0.596845,-0.346078,0.566884,1.14977,-10.7978,0.140722,-2.14298,-1.47205,-2.58833,-1.64922,-0.883408,1.19364
-212.031,0.983744,0.0886503,5,31,0,213.497,-0.191265,1.48211,-0.972191,-1.68549,-1.75582,0.0477887,-0.363945,-1.89069,4.08021,0.282407,-0.0396227,0.823297,0.263212,0.158745,-0.410136,-0.992176,14.3613,1.43237,-1.30215,-1.42391,-1.42564,1.31981,0.348941,-1.82124
-209.363,0.998879,0.0886503,5,31,0,214.896,-0.23187,-0.772724,0.803666,-1.19649,0.115574,-1.88023,-0.1002,-1.06565,2.31555,0.921572,-2.08536,-1.74393,-1.25925,1.46335,-1.49843,-0.284916,6.79115,-1.82765,1.68641,-0.710633,1.62193,-2.69044,1.30944,1.84401
-208.784,0.971341,0.0886503,5,31,0,213.271,-0.4993,0.89048,0.554431,0.331663,-0.442541,0.159079,0.391717,-3.45153,-6.03419,-1.16745,0.810904,-0.984084,0.346752,-2.4388,-0.489033,0.136894,-3.2187,0.797658,0.430566,0.384321,-0.387703,0.266396,0.307394,-1.1424
-209.383,0.999012,0.0886503,5,31,0,211.222,-0.43691,-0.861795,-0.277347,-0.329498,-0.316991,0.254256,1.345,-1.61827,1.69529,1.25036,0.6216,0.595948,-0.253697,0.461762,-0.081097,-1.05486,7.62919,-1.57467,-1.07578,-0.0045583,0.0474509,1.26636,2.75385,1.96368
-209.612,0.999991,0.0886503,5,63,0,211.787,-0.638516,0.622684,-0.255458,-0.54294,1.28051,-0.0118505,0.88064,-2.46444,-1.70792,-1.59339,-0.758562,-0.0964116,-0.942828,0.526463,1.25972,0.0259618,-10.9431,0.325903,-0.762886,-0.428411,1.41667,0.0850054,0.460838,-1.2288
-212.95,0.996655,0.0886503,5,31,0,215.892,-0.620078,-0.291016,-0.590216,-1.05386,1.36847,0.852859,0.687052,-0.9704,-2.10259,1.57423,0.0248948,0.68479,0.529527,-1.23124,0.657276,-1.10338,1.00182,-1.87212,-3.60746,-0.729501,3.31534,3.33982,1.1418,6.37575
-213.966,0.999592,0.0886503,6,63,0,217.419,-0.600971,0.381923,0.75963,0.293124,-1.32332,-0.951835,-0.796755,-6.45634,1.3755,0.651346,-0.346747,2.06541,1.19296,-0.728065,-1.00463,-0.558959,-11.2979,0.376331,0.751337,0.295448,-1.32171,-0.94916,-0.806277,-1.00327
-215.646,0.994395,0.0886503,5,47,0,220.065,-0.416385,-0.150626,1.02922,-0.759473,0.724771,-1.56835,0.299235,-8.66379,9.1304,-0.508954,-0.480587,-0.47182,2.14768,0.559185,1.27764,-0.434216,2.18254,-0.151085,1.02868,-0.759165,0.725205,-1.56755,0.299144,-1.00151
-210.829,0.994109,0.0886503,6,63,0,222.361,-0.459593,0.291733,-0.526311,0.586175,-0.20173,1.67972,0.526426,-4.18183,-6.70825,0.915749,1.95793,1.67635,1.76086,0.765238,2.1937,-2.6491,-0.444089,0.248226,-0.58344,0.612508,-0.169113,1.74605,0.502022,-0.859935
-208.39,0.995267,0.0886503,4,31,0,215.839,-0.502638,1.05861,-0.348854,-0.70593,0.101921,0.644516,0.597006,-2.46731,-0.76546,1.1395,0.585037,-1.88665,0.604928,-2.28491,-0.0189101,2.08924,-1.70703,0.834947,-0.730517,-0.575254,0.261742,0.993895,0.460314,-0.951206
-210.437,0.99894,0.0886503,5,31,0,211.856,-0.493558,0.163636,-0.561769,1.15912,1.05086,0.204522,1.6205,-2.40558,-0.206935,-1.04714,0.408943,1.01129,0.390205,-0.924411,0.246591,0.26436,1.65135,-0.104003,-0.980347,1.324,1.29036,0.53726,1.7631,0.0234926
-215.508,0.992349,0.0886503,5,63,0,220.751,-0.640338,-0.323253,-1.12,-0.595553,2.21146,-1.88926,-0.761856,-3.88281,5.37277,-0.0969962,-1.35082,1.16041,2.41167,-0.560468,1.96554,-0.251249,-15.0114,-0.401156,-1.24358,-0.566788,2.23387,-1.87813,-0.918622,-0.684996
-218.149,0.993176,0.0886503,5,31,0,222.076,-0.120947,-1.1883,-0.279497,0.463055,2.91796,-0.0224736,-0.469486,-4.14711,1.85846,-0.379056,1.4089,0.905076,-0.790731,2.40143,0.711858,0.319543,24.6479,-1.20778,-0.27262,0.49944,3.00277,0.127258,-0.336209,-0.764571
-212.656,0.999773,0.0886503,6,63,0,220.82,-0.791933,0.992593,-0.224562,-0.34145,0.146958,1.041,-0.485155,-1.89727,3.94983,1.51181,1.1959,-0.544854,-3.81547,-0.680429,1.87741,0.409099,-23.6278,0.428022,-1.39008,-0.175558,0.111125,1.22023,-2.48921,-0.0517337
-211.748,0.999632,0.0886503,5,31,0,218.947,-0.41711,1.39102,2.01655,0.71282,-0.0695287,-1.13225,0.981803,-3.21446,-8.75399,-2.4468,-0.802293,-1.03821,-0.745708,-2.26147,0.860453,-0.163081,3.89214,1.29555,1.92968,0.786287,0.0302044,-0.97609,1.0079,-1.37353
-215.725,0.995202,0.0886503,5,31,0,218.583,-0.232292,2.32423,2.35186,1.09271,0.223854,-1.06368,-0.108898,-3.12388,-0.830801,-0.966791,0.139874,-0.188633,-0.517175,-0.428699,2.56604,-0.531653,17.1362,2.27224,2.36909,1.18854,0.404944,-0.762126,0.111372,-1.23581
-215.715,0.999426,0.0886503,6,63,0,223.007,-0.591627,-0.27547,-1.27827,-2.10525,2.00369,0.722991,0.683749,-1.46278,7.16763,-2.65273,-1.43111,0.755755,-2.15873,0.521528,0.334392,1.04074,-3.68801,-1.16082,-3.22836,-1.92562,3.14243,1.76505,0.441676,4.45962
-213.042,0.999404,0.0886503,5,31,0,219.822,-0.286061,2.44799,0.166927,-0.316866,-0.0449262,-0.0914681,-0.681807,-4.30916,-4.24398,-0.0429534,-1.79199,-2.32337,2.56041,0.966263,0.673466,0.257093,11.858,2.42349,0.146436,-0.290038,0.00320496,-0.00110923,-0.638864,-1.09815
-216.461,0.989146,0.0886503,5,47,0,219.968,-0.761403,1.59963,-0.0228467,0.361308,0.281965,1.086,1.17158,-5.69785,-3.24331,2.23111,0.216054,-0.448129,-0.240135,-0.606386,-1.81848,0.0665892,-22.155,1.58524,-0.0465996,0.365433,0.281397,1.08392,1.1365,-1.06114
-216.451,0.998191,0.0886503,5,63,0,221.438,-0.193116,0.433641,2.56162,1.06678,-0.0957299,0.679892,0.226882,-5.21935,7.25648,-1.74734,1.54622,-0.0684901,-0.458101,-1.02117,-1.52205,0.928048,19.3686,0.425533,2.56035,1.07854,-0.0721428,0.724999,0.261653,-0.952516
-215.031,1,0.0886503,4,15,0,217.427,-0.233263,0.251432,2.32544,0.754847,0.0618984,0.648531,0.23034,-5.4681,-5.75259,-0.711219,-1.37954,-1.10001,0.658663,-0.235986,-0.0303019,-0.344997,16.2125,0.244202,2.32215,0.763704,0.0788952,0.680832,0.252102,-0.971569
-209.894,0.999162,0.0886503,5,31,0,218.8,-0.728309,1.99763,0.394062,0.596849,-0.289723,0.351084,-0.177416,-0.71568,-5.43638,-0.294167,-2.25763,-1.18132,-0.129592,-1.16449,0.77715,2.72844,-13.3098,2.3871,-1.82546,1.45136,-0.759493,1.52884,-6.06044,1.49559
-209.376,1,0.0886503,5,31,0,213.105,-0.400088,-1.50526,0.612281,-0.677351,-0.233075,-1.45035,0.530873,-2.23393,-1.42353,-1.21079,0.402897,-1.27133,-0.191228,-1.7672,-1.06297,-1.01179,2.35046,-1.86641,0.382772,-0.496561,0.0283177,-1.19024,0.713836,-0.953304
-206.143,0.998802,0.0886503,5,31,0,211.262,-0.552772,0.258267,0.930774,0.720911,0.232751,-0.436365,0.322317,-1.01266,-1.15392,-2.8951,0.0720375,-0.299698,0.093046,-2.07428,0.408698,-0.141771,-1.06249,-0.783575,0.686278,1.44541,0.992398,-0.413069,-0.0839462,-0.575394
-206.761,0.998293,0.0886503,5,31,0,208.572,-0.513716,1.50248,1.28717,-1.49858,-0.518434,-0.699278,0.223601,-1.12343,-0.691973,0.362112,-1.29738,-1.22322,-0.874454,0.590457,-0.260238,0.268722,-0.692128,1.29694,1.55094,-1.21205,-0.383328,-0.821134,-0.192428,-1.1514
-207.439,0.997992,0.0886503,5,31,0,209.527,-0.538506,-0.70449,0.166109,0.159607,0.367759,0.0136997,0.204715,-1.36695,1.17116,0.715637,-1.23606,1.02281,-0.956735,0.879037,-0.617018,-0.390346,-4.70261,-1.75354,-0.873284,0.579237,0.949036,0.713691,-0.469098,-0.0263261
-208.621,0.999676,0.0886503,5,31,0,209.533,-0.450151,-0.615875,0.124602,0.966419,0.0169114,0.730464,0.372002,-2.34605,-1.83678,-0.907343,-0.245533,-0.0248113,0.731372,0.078777,-0.149376,0.67178,1.90335,-0.914279,-0.200147,1.14649,0.232355,1.22903,0.326414,-0.236043
-209.364,0.997084,0.0886503,5,63,0,212.407,-0.378157,0.287574,0.585371,0.662318,-0.768362,0.0629397,-1.65539,-2.38443,5.78058,-0.922425,-0.116781,1.14954,0.505172,1.3641,1.13263,-0.442536,0.842505,0.0731215,0.399464,0.84196,-0.561346,0.55443,-2.0207,-0.482766
-207.953,0.999501,0.0886503,5,31,0,211.03,-0.504082,1.22492,0.331295,0.767195,-0.83967,0.275903,-0.227656,-1.94523,0.116604,-0.642691,0.338196,0.506569,-0.331523,0.187187,-2.74185,-0.672889,-3.93436,0.908753,-0.185028,1.02717,-0.716621,0.826896,-0.819552,-1.03249
-206.525,0.998987,0.0886503,5,31,0,211.521,-0.510995,1.17927,1.15683,-0.585915,-1.29519,-0.681213,0.468039,-0.970109,-3.33943,0.8904,0.149764,1.57885,-1.29841,0.43728,-1.9296,1.45989,0.371207,0.862422,1.57151,-0.103913,-2.00357,-0.978516,1.22828,0.678538
-206.964,0.993426,0.0886503,5,31,0,209.3,-0.554078,0.250269,0.191713,-0.214145,0.874197,0.0838116,0.64168,-1.18697,-2.5816,0.578183,-0.866534,-0.243847,0.411377,-1.43928,-0.644724,-1.05799,1.5304,-0.653369,-1.05052,0.228128,1.96491,0.952869,1.02157,0.0162371
-208.832,0.99763,0.0886503,5,31,0,210.339,-0.647961,0.77833,-0.142612,0.119767,0.881435,-0.379292,1.43467,-1.84957,-1.29538,0.951875,-0.268342,0.400321,-0.469377,-0.806041,1.31676,-0.441914,-7.32202,0.275391,-1.09896,0.345338,1.15862,-0.360685,1.32273,-0.99408
-208.675,0.998469,0.0886503,5,63,0,211.489,-0.364302,0.360153,1.68907,0.646368,0.32162,-0.857631,-0.497551,-1.20864,-0.991492,-0.453416,-0.213804,-0.969406,-2.0057,0.214286,-1.62003,0.292668,5.4707,-0.189465,2.80821,1.30359,1.43641,-0.430822,-1.52353,1.91873
-209.027,0.996569,0.0886503,5,31,0,211.937,-0.371721,1.12384,-0.7863,-0.511357,-1.2284,-0.0194361,0.772069,-1.21337,0.341833,1.32594,0.830242,1.60316,-0.220735,-0.32427,-0.556434,-0.960106,8.43716,0.916387,-2.37468,-0.0346812,-1.22662,1.54111,3.14683,1.8702
-209.849,0.999227,0.0886503,5,31,0,212.093,-0.306882,-0.838613,1.76469,-1.08348,-0.214025,-1.15466,-0.638315,-2.09681,2.22221,0.225392,0.188937,0.462237,1.29402,-0.622256,0.990549,-1.19977,7.40484,-1.16076,1.87213,-0.86945,0.178342,-0.650078,-0.587218,-1.3485
-208.66,0.999117,0.0886503,5,63,0,210.957,-0.589968,1.60699,-0.523199,0.488979,-0.273742,0.253002,0.702376,-0.948441,2.43163,-1.32199,0.501161,0.419624,0.925621,-1.55306,-0.154944,0.315897,-0.306723,1.47939,-3.3972,1.18939,-0.152975,1.57841,1.6671,2.00832
-205.662,0.996413,0.0886503,5,31,0,211.787,-0.546742,0.027023,0.700453,-1.22189,0.323851,-0.327804,0.0257789,-0.631841,8.19493,-1.24645,2.64615,-1.33285,0.235737,-0.638431,0.728454,0.792923,-4.58777,-1.6905,0.60787,-0.889673,1.84043,-0.370074,-2.1189,-0.535868
-206.509,0.994555,0.0886503,5,31,0,208.26,-0.614233,1.45416,0.189867,-0.847148,-0.717445,-0.288318,-0.0440718,-0.626721,-0.924659,0.549525,0.765656,0.811505,-0.828943,-1.14611,-0.816119,-0.455638,-13.4435,1.64264,-2.09331,-0.423975,-1.70058,-0.700375,-3.83255,0.00754146
-207.172,0.994404,0.0886503,5,31,0,209.976,-0.468775,1.97849,-0.0345921,-0.266595,-0.20889,0.0729968,0.196888,-0.739753,5.56925,-0.240061,0.553697,0.801269,1.2687,0.0993043,1.25439,-0.98179,5.39296,2.90909,-1.91953,0.442959,0.408699,2.14585,0.548637,1.28602
-206.109,0.998967,0.0886503,5,31,0,208.436,-0.660414,0.106344,0.939822,-1.01041,0.308346,-0.353188,0.353445,-0.201658,3.18096,1.8128,-0.984174,0.4263,0.384526,0.343139,-0.374817,-0.615578,-0.342387,-2.69801,3.67463,-0.772274,2.41408,-3.05265,1.03853,3.69361
-206.171,0.999989,0.0886503,5,31,0,208.082,-0.330844,1.37184,0.564496,0.162041,-1.00427,-0.656078,-0.262627,-0.688895,-0.738091,-0.112129,-0.993557,0.62113,0.46761,1.6817,0.734541,0.093065,2.68007,2.05458,1.27134,1.19927,-1.3622,-0.241652,-1.23407,1.34852
-206.894,0.986784,0.0886503,5,31,0,208.198,-0.523861,-0.144535,0.228623,-1.03892,-0.461407,-1.03132,0.772892,-1.14204,-0.212351,0.847002,-0.181964,0.469619,-1.06278,-1.05434,0.149687,-0.351821,-4.11703,-1.23417,-0.90205,-0.691655,-0.301723,-1.66342,1.97153,0.362022
-207.086,0.989799,0.0886503,5,31,0,210.189,-0.288325,0.635818,0.264636,-1.21882,-0.801892,-0.866627,-0.347502,-1.72593,7.28293,0.971078,0.605785,0.676868,0.153954,1.39379,-1.15909,0.216474,7.0188,0.383552,0.0865069,-0.927937,-0.376164,-0.118055,-0.0815701,-2.46659
-204.811,0.999499,0.0886503,5,63,0,208.352,-0.621847,0.83952,0.554951,0.348638,-0.203857,0.0580706,0.451696,-0.591669,-5.61685,-0.641011,-1.38515,0.198673,1.41344,1.4329,0.767134,-0.701669,0.660877,0.106876,-0.497641,1.32302,-0.191759,1.10897,0.909417,-1.04079
-208.415,0.983881,0.0886503,4,15,0,209.404,-0.763067,1.14103,0.385106,-0.286598,-0.892199,0.973076,0.630193,-0.945202,1.75389,-0.32411,-0.529258,1.01916,0.392662,0.277092,-0.443453,0.477353,-8.3364,0.300066,-1.72732,0.125443,-1.89128,2.96694,-0.76625,-0.551021
-208.621,0.985252,0.0886503,5,31,0,212.43,-0.359633,0.983802,0.14512,0.158611,-0.571678,-1.35954,0.793325,-2.46614,2.37664,-0.746711,0.204362,0.0480405,0.891379,-2.35409,-1.31865,-0.805346,6.85458,0.819042,-0.0500303,0.319959,-0.352785,-1.04631,1.07234,-1.40954
-211.073,0.995563,0.0886503,4,31,0,215.094,-0.624082,1.53421,2.14677,-0.427046,-0.505986,0.659243,-0.492478,-1.08084,3.17252,0.03249,-1.57898,0.568799,-0.368529,-1.85789,0.924338,-1.26972,-4.08062,1.18033,3.26755,-0.0141398,-0.651324,2.31563,-4.35619,4.09442
-212.029,0.998478,0.0886503,6,63,0,216.589,-0.523161,-1.13562,-1.56959,0.384143,-0.875062,-1.55908,0.80021,-1.96545,1.85482,0.365708,1.28489,1.86157,-2.2812,-0.431819,-0.131572,-0.788509,-9.71991,-1.68885,-2.53386,0.621375,-0.777807,-1.61257,0.748323,1.32977
-209.762,0.998397,0.0886503,5,63,0,215.147,-0.359949,-1.11321,-0.0607553,-0.495657,0.521401,0.784236,-0.0317562,-3.41993,-1.91183,-0.992643,-2.21676,0.638385,-1.45525,-2.10424,1.15083,0.436803,6.68718,-1.19676,-0.141739,-0.435156,0.623263,0.978959,0.00624197,-0.694725
-210.593,0.997336,0.0886503,5,31,0,212.652,-0.555105,-0.0825206,0.446309,1.50783,-0.321538,0.745764,-0.404094,-3.8098,-5.15186,-1.3245,-0.25564,-0.396405,0.750854,0.873656,-0.0263223,-0.553082,-7.86465,-0.156745,0.343271,1.54343,-0.291785,0.805369,-0.513719,-0.884842
-211.245,0.997746,0.0886503,5,31,0,214.429,-0.378789,-0.00208413,1.38058,0.90193,-1.70285,0.303725,-0.888276,-3.36479,-6.89363,-0.162361,0.0698203,1.57159,0.189771,0.869361,-0.271448,-0.980109,4.36779,-0.0873173,1.30795,0.967534,-1.62202,0.490398,-0.899436,-1.07738
-206.85,0.997004,0.0886503,5,31,0,212.435,-0.507438,1.03061,-0.02744,0.203811,-0.206892,-0.916486,0.837072,-1.04184,0.888092,0.225121,-1.12492,-1.26186,1.91818,-0.395482,1.16383,1.97093,0.988711,0.588247,-1.55286,0.821095,0.216594,-1.50455,2.87999,1.22598
-210.073,0.986143,0.0886503,5,63,0,211.421,-0.651608,1.24588,-0.645537,-0.933511,-0.831605,-1.12856,0.48089,-1.90682,-4.23346,0.0670089,-0.00693426,1.09591,0.617766,-0.509895,0.536447,0.330706,-16.5057,0.81422,-1.67526,-0.757513,-0.872829,-1.35188,-0.324341,-0.989744
-208.234,0.999953,0.0886503,5,31,0,212.233,-0.305019,0.114359,0.745448,-0.648386,-0.819749,-0.135467,0.704675,-2.03153,0.961468,-0.866205,1.93135,0.716974,0.878163,1.08815,-1.938,-0.564364,13.3845,-0.14949,0.669182,-0.408941,-0.486339,0.669679,1.46196,-0.959884
-209.266,0.998003,0.0886503,5,31,0,210.554,-0.642581,0.0627717,0.0876169,-0.512106,-0.255141,0.169721,-0.244561,-2.99172,2.65758,-0.0113594,0.857426,-0.427802,-0.960474,-0.181902,1.21317,-0.0196761,-14.472,-0.125337,-0.199389,-0.443222,-0.223997,0.231044,-0.625047,-0.926516
-209.328,0.998247,0.0886503,4,31,0,212.002,-0.65479,-0.306025,0.140518,-0.210427,-0.603909,-0.0989384,0.269392,-2.92621,2.81757,-0.977428,0.210904,0.785183,-1.07002,-0.773128,1.8821,0.33423,-14.9529,-0.514913,-0.171413,-0.136692,-0.583615,-0.054549,-0.114584,-1.06191
-210.08,0.996343,0.0886503,4,23,0,216.977,-0.637777,0.980304,-0.685983,-0.824452,0.238785,0.076,0.986362,-2.89048,-5.19869,-2.53685,1.66793,0.887206,-2.0327,-0.337846,-1.68448,-0.420178,-12.3248,0.787077,-1.02711,-0.749558,0.286429,0.144282,0.680686,-1.24655
-210.757,0.998966,0.0886503,5,31,0,213.818,-0.376656,0.815939,-0.135677,1.35637,-0.345067,1.4999,0.109701,-3.09526,-7.32112,0.767882,-0.962558,-1.10622,0.550947,-0.334378,1.19687,-0.494632,6.49166,0.713345,-0.259128,1.44476,-0.222505,1.78818,0.147397,-0.507577
-208.244,0.998936,0.0886503,5,31,0,212.642,-0.426784,1.14743,-0.793483,0.013532,-0.353901,-0.0886311,0.489311,-2.50643,6.69553,0.371672,0.162431,1.55113,-0.121432,2.14212,-0.077827,-0.783719,1.98557,0.965282,-1.12159,0.157574,-0.175072,0.265522,0.519293,-0.945147
-208.325,0.998071,0.0886503,5,31,0,210.75,-0.514596,1.03008,-0.848556,-0.118697,-0.263835,0.175258,0.877272,-2.1963,5.4549,0.56966,-0.0155204,0.416576,-0.401454,-0.859857,-1.58697,-0.785682,-2.56777,0.743973,-1.44747,0.0589361,-0.0984315,0.55031,0.81587,-0.72815
-208.326,0.999284,0.0886503,6,63,0,210.99,-0.301893,1.06231,0.22605,0.225004,-0.388246,-1.86939,0.531024,-1.48975,1.20895,-1.43064,2.1539,0.00707044,0.467219,-0.426186,-0.15459,0.287387,9.16222,0.875748,-0.0265058,0.690008,0.227442,-1.89498,2.04852,-0.310607
-209.663,0.997911,0.0886503,4,31,0,211.251,-0.471339,1.0803,0.695467,-0.936627,-0.419118,-2.53962,0.180996,-1.71034,3.04101,0.432152,-0.521188,1.05938,0.0388392,-0.91579,0.963913,0.31544,-6.06891,0.729546,0.283694,-0.680673,-0.154756,-3.09125,-0.0372242,-0.473569
-206.175,0.99764,0.0886503,4,31,0,212.253,-0.319318,-0.0543244,0.883513,-0.314749,-0.310945,-0.688149,-0.1317,-1.38394,-2.45214,1.59632,0.0447705,-0.843466,-0.123493,-3.12013,0.621298,-0.972512,7.55835,-0.613622,1.07822,0.139378,0.357427,0.17014,0.226168,-1.53552
-207.769,0.996721,0.0886503,5,31,0,209.201,-0.437745,1.37446,-0.522222,-0.927123,-0.755258,0.270198,0.0534227,-1.61002,-2.4417,-1.42142,-0.364726,-0.450259,0.834129,-0.173979,-0.52645,-0.238625,0.465385,1.10384,-1.44476,-0.638572,-0.528258,1.29962,-0.117871,-0.860286
-208.32,0.998979,0.0886503,5,31,0,210.38,-0.504231,0.491846,-0.192996,0.79788,-0.412112,-0.967279,1.33079,-1.71518,1.77933,1.16062,-1.1795,-0.911723,-0.616854,0.980915,-0.337921,-0.262348,0.0548571,0.0147237,-1.01681,1.13536,-0.19325,-0.86736,2.07607,0.178478
-210.248,0.998143,0.0886503,5,31,0,211.663,-0.416419,0.069283,-1.21376,1.41086,-0.163121,-0.144318,1.18377,-2.56703,-0.807305,-0.421387,-0.406482,-0.347538,0.326918,0.92989,-1.26501,-0.6959,3.79428,-0.13248,-1.53889,1.5617,0.0217936,0.19701,1.35681,-0.204358
-208.081,0.999939,0.0886503,5,31,0,211.332,-0.541815,0.929086,-0.923418,-0.0273913,0.219579,-0.430897,0.519701,-1.89144,2.18632,0.464298,1.79882,-1.65348,0.13863,-0.15633,-1.20072,0.517405,-6.30643,0.53976,-1.85862,0.209093,0.486141,-0.184006,0.224678,-0.554932
-206.61,0.995872,0.0886503,5,63,0,212.257,-0.310633,0.0110228,0.885254,-0.442165,0.296454,-0.906806,-0.357894,-1.26942,2.56797,-0.548302,2.74692,-0.65485,-1.64149,0.667663,-1.70699,-0.89041,6.53958,-0.579617,1.22996,0.0497831,1.44178,-0.267993,-0.463177,-0.839943
-211.456,0.993761,0.0886503,5,31,0,212.788,-0.41307,2.19606,0.806132,-0.469469,-0.111413,-1.38459,-1.74435,-1.97608,1.27576,0.0166949,1.00212,-0.243159,0.947029,-0.70416,-1.149,0.0278196,-5.04485,2.04775,0.565171,-0.236764,0.222967,-1.15386,-2.79491,-0.0147611
-212.001,0.99403,0.0886503,5,63,0,215.394,-0.780544,-0.978507,0.166169,-0.774867,-0.570886,0.494522,0.649083,-2.40482,-2.25681,1.00144,-0.0825491,-1.66052,-0.214697,-1.43834,1.41849,0.437623,-22.0729,-1.41139,-0.477342,-0.675982,-0.633275,0.467565,-0.206377,-1.20267
-209.799,0.999763,0.0886503,5,31,0,215.605,-0.449738,-0.0723439,-0.0379983,0.923124,0.530785,-1.25705,-0.0351216,-3.86652,-8.66855,2.11474,0.37049,-0.300009,-0.121198,-1.05534,-2.02708,-0.918966,-0.621268,-0.131572,-0.112059,0.959925,0.579561,-1.18016,-0.0678886,-1.00761
-211.578,0.995588,0.0886503,5,31,0,214.405,-0.249874,-1.10265,0.552454,0.89447,1.08141,-1.50837,0.438845,-2.33695,-0.00747458,1.07402,-0.815241,0.518786,-0.400627,-0.164953,-0.588138,-1.64654,14.826,-1.32987,0.509137,1.10845,1.54195,-1.02927,1.01242,-0.458292
-210.906,0.993448,0.0886503,5,31,0,218.658,-0.380361,-1.75805,-0.210401,0.590738,0.596331,-1.56699,-0.807093,-2.19856,-10.0117,1.23119,-0.802193,-1.24237,-2.12769,0.840299,-1.97652,-1.2077,-1.19912,-2.13981,-0.540948,0.807512,0.968181,-1.29546,-1.0458,-0.0313768
-210.222,0.995858,0.0886503,6,63,0,217.231,-0.570838,1.70216,0.867137,-1.02416,-2.02026,0.486631,0.630447,-1.88278,-1.17228,-2.95498,0.0611181,0.176671,-2.28093,1.2657,-1.79823,-0.462366,-4.78802,1.37896,0.349815,-0.829166,-2.17541,0.995746,0.280296,-1.7058
-206.727,0.999701,0.0886503,5,31,0,213.144,-0.633375,1.39608,1.60026,-1.11978,0.111383,-0.563956,0.443677,-0.882151,-3.93207,-1.31845,-0.805722,0.413776,3.32783,-1.07824,-1.14995,-0.864239,-0.88032,1.06846,2.57786,-0.808397,0.586058,-1.46342,-0.195099,0.448963
-206.354,0.988149,0.0886503,5,31,0,210.188,-0.684801,1.29872,1.39141,-0.995105,0.197669,-0.0812666,0.236355,-0.978127,-3.77546,-0.577354,-1.34858,0.601381,0.409748,2.35866,-1.0198,-0.0513729,-6.3359,0.724114,1.3855,-0.693339,0.561025,-0.0798127,-1.9746,-2.12961
-206.098,0.99698,0.0886503,5,31,0,208.183,-0.60213,0.974268,1.54725,-0.70575,-0.422985,-0.315903,0.234595,-0.664798,3.01681,-0.840321,-1.18224,0.579232,-1.2024,-0.167338,0.729401,-0.665256,-0.104327,0.444593,3.8178,-0.226899,-0.732589,-0.685177,-1.0502,2.11969
-205.366,0.989699,0.0886503,4,31,0,207.963,-0.611972,1.25774,0.276761,-0.133938,-0.178556,-0.446933,0.416388,-0.886775,-2.56713,-0.18889,2.21629,-0.704299,-0.558366,-0.148302,-0.701347,-0.568431,-6.37231,0.849009,-1.41191,0.432103,-0.0175023,-0.929926,-0.103467,-1.67462
-204.834,0.99866,0.0886503,5,63,0,207.714,-0.349666,-0.211239,0.0323882,-0.709229,-0.60842,-0.318252,-0.113559,-0.556511,-1.91249,-0.187159,1.08601,1.02445,2.11496,0.65449,-0.759368,0.230232,-1.53896,-1.88889,-1.17212,-0.00057332,-0.440148,1.28213,-0.390417,-1.19428
-205.173,0.98827,0.0886503,4,31,0,207.108,-0.337967,0.750466,0.392395,-1.08634,-0.613538,-0.609576,0.286603,-0.816468,2.32392,-1.78578,-0.734538,0.416991,-0.044668,0.760652,-0.0566016,-0.322058,8.64106,0.514925,0.369399,-0.58108,-0.18187,0.109903,2.85737,-1.25931
