# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=758170905
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
406.247,0.979151,0.213327,4,19,0,-406.005,0.795767,-0.158163,-1.72066,-5.03478,15.3321,-0.342304,-136.159,-90.3641,21.815
405.754,0.990381,0.213327,3,7,0,-405.281,0.814752,-0.187848,-1.71233,1.11473,-12.9062,-19.9452,-134.176,-102.059,26.5461
406.492,0.996808,0.213327,4,15,0,-405.358,0.826432,-0.200164,-1.77029,19.1694,13.0341,32.0574,-108.984,-93.2497,-9.48815
407.012,1,0.213327,2,3,0,-406.54,0.828342,-0.194737,-1.77281,-15.0625,-18.4999,6.51964,-48.5467,-51.9371,-10.0593
406.34,0.857158,0.213327,4,23,0,-402.55,0.783084,-0.132033,-1.80241,-86.8529,16.8145,-11.0538,-112.766,-61.4643,-31.3716
405.752,0.931519,0.213327,2,3,0,-405.051,0.794305,-0.12227,-1.81845,19.6888,23.0036,2.85414,100.17,80.8019,-42.8237
407.177,0.998917,0.213327,4,15,0,-405.403,0.778975,-0.109394,-1.75134,20.5146,16.5889,-41.067,11.7221,27.4717,3.45863
407.112,0.830793,0.213327,2,7,0,-405.464,0.782855,-0.115153,-1.73337,28.3064,33.699,-14.8046,13.5415,25.1568,15.0763
406.887,0.909603,0.213327,4,15,0,-406.171,0.783002,-0.107094,-1.76388,-32.0695,-9.45097,14.4336,73.0409,68.5089,-5.21844
407.233,0.999469,0.213327,5,31,0,-406.661,0.799972,-0.152539,-1.73184,32.643,-4.41689,-9.4793,-57.9033,-37.6221,16.5766
407.067,0.99438,0.213327,3,11,0,-404.577,0.792726,-0.125504,-1.78648,17.4478,-15.3853,52.1732,51.9128,46.9095,-19.4169
406.221,0.948505,0.213327,2,7,0,-406.008,0.784984,-0.137651,-1.80121,-1.23122,2.79392,16.2033,-132.87,-77.3028,-30.8006
406.899,0.95852,0.213327,2,3,0,-406.022,0.790413,-0.127395,-1.79932,26.915,22.342,8.68943,10.9842,20.173,-28.1406
406.671,0.997556,0.213327,4,15,0,-406.371,0.775054,-0.111962,-1.7936,10.7173,-6.75951,-16.1847,-53.5644,-13.5305,-25.0934
406.773,0.988055,0.213327,4,31,0,-405.235,0.841817,-0.199938,-1.77585,-20.1712,25.3629,-30.4488,66.6473,19.2478,-12.2895
406.854,0.993448,0.213327,4,15,0,-406.677,0.839818,-0.205138,-1.77443,10.9738,10.0494,-5.47308,5.89792,-22.2023,-11.2351
405.575,0.918362,0.213327,2,7,0,-404.441,0.861167,-0.231045,-1.79012,0.502535,-33.033,-8.95521,61.386,-0.420145,-23.6168
405.606,0.983926,0.213327,3,7,0,-405.25,0.859653,-0.223917,-1.79,-18.1989,14.2351,2.89502,97.1857,26.1543,-23.5007
404.604,0.806233,0.213327,4,15,0,-403.158,0.867563,-0.220025,-1.75013,-2.24264,-31.1386,-25.1477,203.047,98.1444,0.569693
403.366,0.998202,0.213327,3,9,0,-402.277,0.882746,-0.282768,-1.74641,-48.3845,-4.90544,-2.51779,-67.3338,-104.189,0.827892
405.153,0.969404,0.213327,4,31,0,-400.998,0.779379,-0.0931338,-1.80411,-64.6262,45.8461,16.0398,142.797,122.715,-34.9132
404.604,0.999166,0.213327,4,31,0,-403.362,0.853183,-0.238293,-1.69837,-20.4088,-15.9969,32.0828,-70.6707,-82.4602,33.9928
404.438,0.980253,0.213327,4,15,0,-402.45,0.866879,-0.233701,-1.81164,61.9841,-10.5734,13.2893,112.748,29.6212,-39.7786
405.896,0.910946,0.213327,4,15,0,-402.636,0.853588,-0.221885,-1.71663,4.01234,40.3113,46.1586,36.9328,-7.45349,24.6948
405.822,0.891266,0.213327,4,31,0,-403.501,0.764854,-0.114592,-1.75597,26.1268,-25.8809,41.7048,-179.342,-97.2359,-2.45421
407.028,0.909471,0.213327,2,3,0,-404.575,0.779099,-0.105362,-1.75588,-69.2755,-16.8544,-0.266371,41.42,48.6441,0.212865
406.38,0.974758,0.213327,3,11,0,-405.892,0.761927,-0.101191,-1.75075,-26.3635,11.5954,7.3341,-116.042,-50.5978,2.02008
406.745,0.991291,0.213327,4,15,0,-405.217,0.766602,-0.0963205,-1.73806,27.4461,11.0252,37.0202,-30.5963,5.69569,11.0647
405.68,0.62852,0.213327,3,15,0,-401.877,0.797966,-0.168294,-1.73015,-90.5293,-8.9759,3.73888,-183.566,-125.285,14.5433
406.768,1,0.213327,3,7,0,-404.788,0.812648,-0.159094,-1.70827,-48.376,-18.8082,-27.1047,29.4837,15.3401,31.1703
404,0.594509,0.213327,4,19,0,-398.945,0.839357,-0.234349,-1.72906,-14.3117,-68.0161,-23.2787,-192.951,-161.034,12.5805
406.169,1,0.213327,2,3,0,-404.424,0.852749,-0.213369,-1.73172,-36.9676,-33.2463,7.26106,85.9783,27.0617,15.4072
405.937,0.996111,0.213327,4,19,0,-402.958,0.79714,-0.131712,-1.82316,-44.7909,38.1322,-28.7494,60.736,50.6108,-45.468
405.935,0.764445,0.213327,3,15,0,-402.856,0.811736,-0.140706,-1.79851,3.79516,39.3951,-44.6108,163.429,111.013,-29.2183
406.479,0.999747,0.213327,4,23,0,-405.094,0.836831,-0.200828,-1.71504,19.8298,28.0623,-23.6119,3.91853,-19.3054,26.5987
406.39,0.984919,0.213327,2,3,0,-406.32,0.839335,-0.197482,-1.71384,-7.54681,-6.68958,-0.69565,50.7318,12.1964,27.2401
406.041,0.791999,0.213327,3,7,0,-404.386,0.833975,-0.183831,-1.70221,-24.4154,-37.3147,4.87777,83.0737,39.0923,34.0155
406.35,0.87493,0.213327,4,15,0,-404.112,0.810998,-0.175188,-1.71013,-49.4203,-10.6059,-36.2111,-89.9909,-68.2025,29.1087
407.142,0.999865,0.213327,3,11,0,-405.097,0.821335,-0.164588,-1.77408,-13.607,-8.10382,-49.3537,91.1809,52.4161,-10.7504
405.619,0.812003,0.213327,3,11,0,-404.877,0.79049,-0.158156,-1.76897,-38.2395,5.00976,8.40001,-209.975,-137.495,-10.9486
404.194,0.998133,0.213327,3,11,0,-402.124,0.732949,-0.0664566,-1.73331,-64.0763,5.2513,15.3421,-182.133,-78.1498,8.63019
404.838,1,0.213327,4,15,0,-403.933,0.75473,-0.0602821,-1.71378,-4.03037,29.711,-6.33818,84.1521,93.5763,22.8886
404.242,0.828938,0.213327,2,7,0,-399.734,0.736687,-0.0623574,-1.69824,-81.9001,-1.61569,43.3968,-107.289,-31.3201,31.5803
406.084,0.99897,0.213327,4,15,0,-403.202,0.777044,-0.114503,-1.69706,57.9162,-16.7606,-37.3638,-39.4371,-9.99713,36.5632
406.377,0.99757,0.213327,4,31,0,-405.287,0.769123,-0.10198,-1.7135,10.2435,-17.3271,30.9784,-39.9387,-4.1858,26.34
404.993,0.978865,0.213327,4,23,0,-404.16,0.849987,-0.218056,-1.82418,3.85383,-21.7296,21.5887,29.2938,-16.3334,-47.1398
405.441,0.934494,0.213327,5,31,0,-403.606,0.809756,-0.145509,-1.68212,-53.9058,22.9776,0.911146,83.313,55.3314,45.4837
405.497,0.960214,0.213327,4,31,0,-403.345,0.846008,-0.231834,-1.7448,-0.163547,13.5376,50.3224,-110.897,-108.287,5.44771
405.933,1,0.213327,1,1,0,-405.562,0.847789,-0.229009,-1.74532,-16.9464,-15.5376,2.21127,-72.5238,-82.4111,6.00933
404.845,0.892863,0.213327,2,3,0,-404.593,0.857981,-0.203711,-1.74074,6.81398,-14.6164,-5.26714,208.725,109.781,6.97911
405.854,0.988947,0.213327,2,7,0,-404.743,0.837743,-0.219602,-1.7425,47.1705,9.3876,4.49525,-114.883,-105.044,7.50661
407.359,0.926168,0.213327,4,15,0,-403.414,0.815928,-0.17068,-1.78147,-1.96129,-53.6423,-37.9182,-14.8749,-18.621,-15.2064
407.531,0.992495,0.213327,3,11,0,-406.275,0.815172,-0.162105,-1.75609,7.95129,-7.63788,-38.7542,38.1623,19.6357,1.63276
407.099,0.96767,0.213327,4,15,0,-406.701,0.784032,-0.119962,-1.78636,27.3247,5.02135,-6.73008,-7.91406,11.342,-19.4006
407.249,0.99728,0.213327,3,7,0,-406.993,0.783742,-0.123295,-1.77701,-6.26279,2.65131,-17.2392,-35.3415,-8.27864,-13.02
407.11,0.999647,0.213327,5,31,0,-406.812,0.826648,-0.180709,-1.78679,-14.535,7.06215,14.0326,34.8429,8.15635,-18.9896
406.28,0.996367,0.213327,4,15,0,-406.037,0.829006,-0.185493,-1.7005,13.0582,-3.57505,-14.0184,23.6734,0.349526,35.522
406.768,0.798435,0.213327,2,5,0,-404.666,0.826552,-0.17482,-1.71896,51.2043,18.7425,27.0524,68.8703,33.6745,24.4431
406.726,0.958897,0.213327,4,23,0,-405.477,0.79238,-0.11692,-1.73873,39.1856,-13.8322,21.6604,102.397,81.5243,10.9559
406.817,0.953618,0.213327,3,7,0,-405.77,0.788573,-0.137538,-1.71918,-18.7284,-27.7284,13.1121,-74.4329,-41.7016,23.8081
406.696,0.946748,0.213327,4,15,0,-406.202,0.795037,-0.120272,-1.73643,-13.0196,-10.5409,-19.9003,107.313,83.0488,12.4344
406.215,0.951113,0.213327,3,15,0,-404.984,0.804539,-0.174352,-1.76753,28.0089,-21.6843,-23.0791,-168.252,-118.615,-8.59974
406.237,0.986799,0.213327,3,7,0,-405.482,0.827125,-0.162303,-1.7703,-40.2427,-4.11601,2.37728,172.304,105.539,-10.0098
406.206,0.99637,0.213327,2,3,0,-405.869,0.825738,-0.159852,-1.77128,25.8107,5.69598,1.80926,174.702,108.275,-10.7346
405.786,0.998142,0.213327,3,15,0,-405.165,0.804043,-0.170015,-1.80658,8.12355,20.8185,-14.5672,-154.873,-108.228,-34.8722
407.241,0.999695,0.213327,4,23,0,-405.305,0.778958,-0.114105,-1.76471,19.2007,29.0541,34.765,-21.9766,4.26141,-5.10466
406.041,0.989829,0.213327,3,15,0,-405.732,0.750496,-0.0753942,-1.74452,-15.9254,10.0264,11.1149,-59.9052,-2.9937,5.24392
407.378,0.992318,0.213327,4,19,0,-402.639,0.806935,-0.148301,-1.73676,72.6015,-48.9438,0.64087,43.4492,29.3186,13.7709
407.546,0.999942,0.213327,4,15,0,-407.301,0.80995,-0.162685,-1.74963,15.1313,0.271432,-13.4658,-22.7053,-19.6553,5.78382
407.274,0.968088,0.213327,3,15,0,-406.88,0.811529,-0.1496,-1.7629,10.9939,-5.97013,19.7734,87.1268,57.0421,-3.37493
404.841,0.957113,0.213327,3,7,0,-404.325,0.795947,-0.125393,-1.83834,-30.0696,-6.823,-8.86286,99.2832,79.3611,-57.5574
405.168,0.999663,0.213327,4,31,0,-402.187,0.750688,-0.0709771,-1.80328,29.8774,8.00699,-56.8117,-31.7639,22.2736,-34.7272
403.042,0.9662,0.213327,3,7,0,-401.614,0.744624,-0.0670858,-1.83941,-1.12511,-5.41969,42.3882,-80.7742,-3.4768,-62.5558
404.841,0.989423,0.213327,4,15,0,-402.465,0.755112,-0.0733596,-1.81537,12.8062,-27.5962,44.682,3.01249,44.4441,-43.1864
405.962,0.999781,0.213327,4,15,0,-404.241,0.751202,-0.068288,-1.7555,23.5859,-8.13016,42.4575,-3.82395,37.1997,-2.05235
405.812,0.676803,0.213327,4,23,0,-401.173,0.844916,-0.217981,-1.70798,-99.305,-5.21696,13.6255,-24.9441,-44.9867,30.001
405.24,0.826134,0.213327,3,7,0,-404.184,0.855933,-0.210731,-1.71005,34.5586,20.7115,10.9741,131.412,58.2628,27.7001
403.393,0.987324,0.213327,4,15,0,-402.571,0.836938,-0.181956,-1.6543,-15.084,26.1186,-7.954,113.48,60.0875,59.9371
406.737,0.980448,0.213327,4,15,0,-402.711,0.802126,-0.130953,-1.73223,7.16903,-31.7828,62.1954,109.022,79.1458,15.3572
406.724,0.990803,0.213327,3,11,0,-405.085,0.791651,-0.148652,-1.77959,-4.38656,0.924342,45.7416,-131.367,-82.338,-15.6283
407.467,0.97132,0.213327,3,11,0,-405.227,0.792092,-0.138176,-1.75181,22.4953,25.2837,42.1487,-46.1641,-23.1559,3.92641
406.155,0.967765,0.213327,3,7,0,-405.873,0.782437,-0.129418,-1.70099,-12.1645,-3.09803,16.2793,-80.6715,-42.6221,34.2229
406.925,1,0.213327,4,15,0,-405.037,0.777942,-0.102378,-1.75747,-17.6902,0.0387727,-47.3626,49.8352,55.5435,-1.04854
406.74,0.83458,0.213327,3,7,0,-405.454,0.774976,-0.121113,-1.76891,47.6522,14.1706,-8.81166,-117.455,-60.1595,-8.89562
406.77,0.975906,0.213327,5,31,0,-405.28,0.796216,-0.153362,-1.78774,-52.0335,12.8384,11.4188,-115.623,-74.5128,-20.7746
405.317,0.884289,0.213327,3,11,0,-403.599,0.803808,-0.13419,-1.82688,39.9989,22.2898,25.4822,125.218,90.7286,-49.0326
405.327,0.994893,0.213327,1,3,0,-404.194,0.800053,-0.13931,-1.83846,-23.3855,-15.6146,-28.8173,37.102,31.7344,-56.5976
405.576,0.981458,0.213327,2,3,0,-405.145,0.799977,-0.13934,-1.834,12.5749,9.81383,-18.4598,35.6297,30.6595,-53.1962
406.965,0.826845,0.213327,3,11,0,-404.063,0.811016,-0.175341,-1.74245,17.6445,27.011,-51.2494,-97.3718,-73.3621,9.31291
406.87,0.995092,0.213327,3,11,0,-405.894,0.807397,-0.161165,-1.80274,-28.6476,-7.46602,-26.559,-45.0891,-33.2119,-30.1559
406.941,0.902656,0.213327,4,31,0,-404.383,0.775237,-0.118042,-1.76689,-59.7019,7.94375,33.6478,-91.9944,-42.4297,-7.17415
406.874,0.956486,0.213327,5,31,0,-404.033,0.810698,-0.142822,-1.76434,-61.9339,32.9633,-6.85747,126.481,85.5563,-5.12338
406.951,0.965565,0.213327,3,11,0,-405.748,0.827471,-0.194162,-1.77694,-50.9433,-5.10736,1.24409,-54.754,-55.7591,-12.8808
407.498,0.934222,0.213327,3,15,0,-405.346,0.814792,-0.160497,-1.75174,-5.87049,40.64,25.7203,44.9781,24.758,4.3875
407.27,0.93489,0.213327,3,15,0,-405.649,0.814935,-0.17671,-1.7605,-7.95296,32.8397,26.1748,-67.6256,-55.163,-1.75668
407.028,0.879385,0.213327,4,17,0,-405.262,0.782061,-0.12071,-1.7878,-61.7566,-5.81084,-2.53713,-36.5442,-7.32855,-20.5094
406.29,0.992355,0.213327,4,15,0,-405.279,0.805682,-0.149274,-1.82058,21.798,-11.5691,29.212,26.6045,19.1862,-42.9544
406.595,0.963463,0.213327,2,7,0,-405.929,0.807554,-0.147135,-1.8087,-12.0084,-9.02091,25.8756,65.615,45.1536,-34.5844
406.28,0.994412,0.213327,4,27,0,-404.335,0.853938,-0.226628,-1.74931,10.0723,12.0189,47.5003,9.75902,-28.797,4.21014
407.092,0.999798,0.213327,4,15,0,-405.901,0.836074,-0.195632,-1.74791,36.3611,-23.3874,8.38768,31.3436,-0.401956,6.42317
406.167,0.992739,0.213327,4,15,0,-405.927,0.851609,-0.224946,-1.77989,12.002,-13.2929,-0.76105,-4.54925,-38.9719,-15.9494
406.001,0.891366,0.213327,1,3,0,-405.335,0.854709,-0.213024,-1.77636,-3.44242,-23.5972,-12.1078,118.065,45.7288,-13.9367
406.411,0.999317,0.213327,3,7,0,-405.679,0.850613,-0.21088,-1.77037,-35.2833,5.75645,13.1462,86.0951,26.5683,-9.29108
405.591,0.760464,0.213327,4,19,0,-403.507,0.792983,-0.107963,-1.72933,2.74671,40.2417,-25.1278,166.499,126.257,14.804
401.984,0.935674,0.213327,4,15,0,-401.104,0.830943,-0.219782,-1.84126,-30.0923,2.73017,-24.3548,-231.59,-185.601,-64.5875
402.445,0.981961,0.213327,2,3,0,-400.953,0.857847,-0.201371,-1.83074,-25.3624,-22.7699,29.8214,265.483,143.886,-56.3692
403.855,0.969271,0.213327,2,7,0,-399.899,0.838628,-0.231481,-1.79195,-29.3188,-14.9599,65.5671,-206.885,-172.751,-28.6373
405.666,0.994675,0.213327,3,11,0,-401.067,0.830643,-0.177652,-1.69142,75.2908,8.35568,-50.1947,87.521,44.7112,40.2278
407.248,0.996543,0.213327,3,15,0,-405.056,0.804624,-0.157992,-1.72977,-10.1672,30.0409,-40.2191,-45.6132,-32.2222,18.0205
407.31,0.959145,0.213327,2,7,0,-406.755,0.813083,-0.153391,-1.74616,12.1915,13.4976,19.9203,75.1083,47.3652,7.61461
406.709,0.956976,0.213327,3,15,0,-406.395,0.806474,-0.17093,-1.73273,1.02115,9.11679,-17.2861,-113.271,-81.4405,15.0519
406.446,0.988563,0.213327,3,15,0,-406.159,0.80586,-0.133118,-1.73056,-19.3475,9.63144,-5.7615,133.108,93.5573,15.9147
407.417,0.959578,0.213327,3,15,0,-405.605,0.807254,-0.146726,-1.74725,20.543,32.7995,26.9455,58.5067,39.843,7.02572
407.034,0.987555,0.213327,3,15,0,-403.044,0.827571,-0.19413,-1.74535,57.5457,-50.3601,1.15245,-49.6024,-51.5103,7.83245
406.683,0.907405,0.213327,4,31,0,-405.235,0.807178,-0.148995,-1.70624,-56.1428,-3.8377,2.63827,39.3362,25.9967,32.2353
406.212,0.971757,0.213327,4,15,0,-404.259,0.853133,-0.223781,-1.7784,-6.72161,-20.0265,44.4579,21.5039,-21.6028,-14.8637
405.954,0.992927,0.213327,3,7,0,-405.535,0.852625,-0.222339,-1.79337,-23.8523,10.0119,8.98754,26.7981,-18.3694,-25.1244
402.885,0.9095,0.213327,4,15,0,-402.622,0.726598,-0.0182833,-1.71387,-5.87058,1.24485,-17.7594,71.9143,104.1,18.5755
402.971,0.985717,0.213327,3,7,0,-402.612,0.729479,-0.021193,-1.71375,6.145,-18.614,-1.64813,82.1299,109.361,18.8597
403.24,0.98464,0.213327,4,15,0,-402.076,0.71393,-0.0282581,-1.73544,-44.1298,-4.91335,18.2212,-125.518,-24.2691,5.12029
402.711,0.959889,0.213327,4,15,0,-399.053,0.712364,-0.0219285,-1.78038,26.1229,13.637,-63.771,-109.17,-5.02886,-25.1928
403.77,0.98667,0.213327,4,15,0,-401.155,0.737815,-0.054723,-1.81593,32.7442,-45.9422,-8.62779,-62.997,12.1183,-45.9127
405.042,0.921398,0.213327,4,15,0,-402.709,0.756631,-0.096102,-1.80575,49.728,-22.8842,29.9706,-154.895,-69.5785,-36.5019
406.684,0.999957,0.213327,4,15,0,-404.138,0.839304,-0.188679,-1.75298,-55.431,16.7337,-33.5932,115.245,56.5046,2.36107
407.105,1,0.213327,2,3,0,-406.667,0.836156,-0.19814,-1.75604,20.7802,15.0726,4.89738,15.0171,-12.3018,1.16278
407.063,0.953979,0.213327,4,23,0,-406.082,0.776371,-0.107007,-1.74075,7.75856,-30.4059,7.7006,0.21649,20.6824,10.0883
407.327,0.997535,0.213327,3,15,0,-406.896,0.784323,-0.124105,-1.74356,-24.9048,11.2048,5.87227,-31.9411,-7.70668,8.89834
407.142,0.831506,0.213327,3,11,0,-405.241,0.788962,-0.119431,-1.77555,31.8483,27.7713,29.6512,52.4179,49.8283,-12.2111
406.377,0.745843,0.213327,2,7,0,-405.186,0.779971,-0.134498,-1.7717,-29.5902,-26.0646,12.795,-158.659,-93.0121,-11.363
404.222,0.996226,0.213327,4,15,0,-402.823,0.838539,-0.186011,-1.66804,-6.43232,-23.0664,-33.2044,107.242,54.2737,52.687
404.864,0.905824,0.213327,2,7,0,-403.107,0.827656,-0.194519,-1.6729,51.6792,15.442,20.0575,-43.3415,-45.7288,50.6247
407.077,0.996797,0.213327,4,15,0,-404.035,0.782444,-0.114712,-1.78221,-12.4548,30.2711,-51.5904,12.724,27.0206,-16.771
406.022,0.951644,0.213327,4,15,0,-405.486,0.814704,-0.158146,-1.69069,-5.42369,22.9819,-2.55303,54.3458,31.6119,41.1485
406.545,0.894166,0.213327,3,15,0,-402.757,0.792182,-0.152632,-1.77167,36.1966,2.09762,64.0167,-152.02,-97.63,-10.8259
406.5,0.853512,0.213327,2,3,0,-404.434,0.797931,-0.161857,-1.77143,-60.8706,-19.6635,-3.20483,-153.806,-103.289,-10.6735
406.665,0.980385,0.213327,2,7,0,-406.065,0.808548,-0.137317,-1.76281,13.2395,19.305,14.0729,141.425,97.7534,-4.5848
406.975,1,0.213327,1,1,0,-406.658,0.807575,-0.139392,-1.76278,-17.3899,-13.5272,0.505353,115.859,80.3671,-3.96129
406.477,0.895654,0.213327,1,1,0,-406.388,0.809468,-0.136725,-1.76041,6.75396,5.01989,-7.50355,155.149,106.776,-3.3845
407.074,1,0.213327,2,3,0,-406.563,0.807856,-0.140958,-1.7589,-19.761,-17.9917,4.6737,107.057,73.891,-1.23246
407.502,0.956061,0.213327,3,11,0,-405.072,0.803184,-0.153177,-1.77395,20.7729,26.9602,44.2019,-31.8387,-20.8359,-10.2324
406.478,0.846011,0.213327,4,15,0,-405.17,0.826734,-0.18413,-1.80994,21.8144,33.2672,-2.91691,10.409,-9.72861,-35.3138
405.786,0.987006,0.213327,4,15,0,-404.265,0.851237,-0.218537,-1.70857,-24.3383,26.3152,27.1271,34.4354,-7.20183,29.6739
405.764,0.929187,0.213327,5,31,0,-404.87,0.765144,-0.1115,-1.71853,-23.6687,12.3189,-25.1305,-142.846,-74.0744,21.7928
407.365,0.939413,0.213327,4,19,0,-405.061,0.818284,-0.17773,-1.76885,-13.8246,-42.4153,-24.0909,-38.6122,-37.1718,-6.94735
405.87,0.899174,0.213327,4,19,0,-404.498,0.755466,-0.0949767,-1.76229,51.7715,-10.1216,-8.57066,-146.379,-66.4023,-6.59259
406.852,0.972424,0.213327,4,19,0,-405.059,0.836352,-0.186133,-1.74878,-9.14402,42.2645,-1.60911,100.111,48.0943,5.38024
407.331,0.82189,0.213327,3,15,0,-404.828,0.797368,-0.139696,-1.73,72.4296,11.127,2.6135,0.843079,5.80556,17.9252
407.406,0.970382,0.213327,4,31,0,-406.23,0.821665,-0.170012,-1.75336,40.1282,-9.925,-21.1799,53.531,25.7518,3.26209
407.488,0.718261,0.213327,3,11,0,-403.992,0.806941,-0.153991,-1.77881,77.1952,20.9057,21.7201,4.86019,2.33125,-13.3648
407.424,0.971375,0.213327,4,19,0,-407.151,0.811816,-0.169267,-1.76575,-0.797657,-11.7707,13.2806,-49.9768,-40.3192,-4.91469
407.023,0.720135,0.213327,2,3,0,-404.852,0.820868,-0.160482,-1.75192,46.434,32.4041,-14.5076,111.089,67.1407,3.42035
407.061,0.824297,0.213327,2,7,0,-404.814,0.806846,-0.16927,-1.75923,-61.4482,-12.9956,-21.8434,-104.031,-74.9288,-1.47493
406.575,0.84861,0.213327,3,15,0,-403.862,0.797816,-0.14463,-1.70192,-58.6592,-17.3496,33.2228,-25.4777,-13.7237,34.6858
406.367,0.969279,0.213327,4,15,0,-405.485,0.774552,-0.0955873,-1.78689,2.87261,9.41667,-31.8788,63.6516,69.53,-21.3484
405.217,0.927068,0.213327,4,15,0,-404.626,0.779054,-0.134921,-1.69546,23.0705,-18.162,-5.86008,-146.762,-87.4448,35.9031
403.312,0.99894,0.213327,5,31,0,-399.815,0.740141,-0.0767881,-1.68054,-54.4638,46.3463,-7.65479,-157.915,-71.1061,41.2799
402.963,0.909951,0.213327,5,31,0,-400.571,0.782361,-0.149376,-1.83089,60.1129,-27.2017,5.99394,-270.388,-171.149,-56.6567
404.893,1,0.213327,3,11,0,-402.383,0.799349,-0.175474,-1.725,31.4111,3.08439,51.3559,-214.742,-148.445,16.3431
405.59,0.964639,0.213327,3,11,0,-400.212,0.822483,-0.166348,-1.82689,-40.1017,-38.1733,-64.3057,100.691,57.4728,-48.1899
406.793,0.958801,0.213327,4,15,0,-403.967,0.828249,-0.179671,-1.71873,-24.4659,-16.9046,-54.0528,54.4839,22.3164,24.6778
406.222,0.985608,0.213327,4,31,0,-405.372,0.756179,-0.0844408,-1.77433,-5.07941,22.7191,-20.6565,-65.289,-8.46804,-13.7123
406.982,0.986924,0.213327,5,31,0,-405.532,0.795902,-0.129033,-1.79023,-41.1844,21.9191,-16.414,62.9574,52.3382,-21.9765
406.055,0.997246,0.213327,3,7,0,-405.755,0.774827,-0.103994,-1.81124,2.00584,16.3671,6.716,3.94084,28.4604,-37.8083
407.382,0.999813,0.213327,4,15,0,-405.417,0.825386,-0.183379,-1.7538,30.0069,-15.4123,41.2323,0.713539,-14.4224,2.99311
407.154,0.711124,0.213327,2,3,0,-404.724,0.827641,-0.192384,-1.75101,55.0017,32.7723,2.64203,-37.3731,-43.0139,4.39294
404.755,0.74978,0.213327,2,7,0,-404.282,0.834047,-0.161381,-1.74769,28.4135,-9.69311,-4.43561,245.958,153.157,1.85311
406.135,1,0.213327,1,1,0,-404.936,0.831503,-0.168118,-1.74517,-31.4257,-26.983,6.91147,171.221,102.118,6.20927
406.914,1,0.213327,4,15,0,-405.267,0.79899,-0.1413,-1.80344,20.4066,32.1019,23.9642,6.94238,10.4899,-30.6579
406.226,0.929687,0.213327,2,7,0,-405.549,0.794406,-0.14718,-1.81351,13.508,7.83542,26.1899,-95.6734,-58.201,-38.6502
405.705,0.961521,0.213327,4,31,0,-404.367,0.762226,-0.0720175,-1.74211,-3.96663,-14.3217,-38.0876,88.4054,93.4352,6.28708
406.194,0.995232,0.213327,4,15,0,-405.349,0.755639,-0.0745772,-1.74755,34.1519,10.0042,16.7567,0.706884,36.4778,3.64265
405.412,0.861985,0.213327,4,27,0,-404.18,0.75958,-0.0693666,-1.78198,-41.9988,-11.3106,19.8636,84.2854,95.5232,-20.2661
404.388,0.914326,0.213327,3,7,0,-403.98,0.761272,-0.0644677,-1.79266,-27.2684,2.96073,-8.98417,142.903,136.587,-29.2434
405.729,1,0.213327,2,3,0,-404.467,0.753431,-0.0763471,-1.79111,29.3324,28.9028,-8.16717,-39.0729,13.7347,-25.6501
404.942,0.916134,0.213327,3,7,0,-404.479,0.749438,-0.0554639,-1.77902,0.0303953,-12.0445,20.3078,69.7232,92.8192,-19.4119
404.685,0.722511,0.213327,2,3,0,-401.689,0.739418,-0.0635398,-1.7939,-49.3156,-43.7024,-5.09452,-107.861,-23.5792,-29.7305
405.792,0.982438,0.213327,4,31,0,-403.576,0.782,-0.109149,-1.69197,58.1842,-18.1154,21.484,41.868,44.144,39.3583
406.478,0.952381,0.213327,3,7,0,-405.344,0.77747,-0.112393,-1.70823,23.0049,18.2879,26.9686,-22.7775,2.03924,30.0912
405.891,0.896545,0.213327,4,15,0,-404.807,0.765406,-0.0798769,-1.72391,-10.8729,-26.0545,21.6275,66.4116,74.3687,18.5444
406.005,0.945879,0.213327,4,15,0,-405.049,0.7761,-0.0892652,-1.75935,11.7706,-25.618,-17.8577,122.35,108.394,-4.13622
405.962,0.954913,0.213327,4,19,0,-405.05,0.85092,-0.201444,-1.75171,8.1721,29.9689,-0.0319163,152.261,74.2547,1.95223
406.625,0.944761,0.213327,4,23,0,-403.974,0.803917,-0.137647,-1.79996,9.98347,-50.6583,10.6253,93.8448,68.017,-28.8991
407.076,0.999968,0.213327,4,15,0,-406.248,0.781232,-0.12779,-1.74967,12.0747,3.12165,31.1056,-91.3867,-47.3221,4.38007
